video-id,name,year,lang,age,screentime
606,KAMALI,2018,KANNADA,old,0.0006950719399457844
607,LAKSHMI BARAMMA,2018,KANNADA,young,0.09381088825214899
607,LAKSHMI BARAMMA,2018,KANNADA,adult,0.7506017191977077
607,LAKSHMI BARAMMA,2018,KANNADA,middle-aged,0.15558739255014326
607,LAKSHMI BARAMMA,2018,KANNADA,old,0.0
608,LAKSHMI BARAMMA,2018,KANNADA,young,0.0065608294184351205
608,LAKSHMI BARAMMA,2018,KANNADA,adult,0.7648631135590475
608,LAKSHMI BARAMMA,2018,KANNADA,middle-aged,0.22549813704843674
608,LAKSHMI BARAMMA,2018,KANNADA,old,0.003077919974080674
609,LAKSHMI BARAMMA,2018,KANNADA,young,0.17487823154739604
609,LAKSHMI BARAMMA,2018,KANNADA,adult,0.6952041963282128
609,LAKSHMI BARAMMA,2018,KANNADA,middle-aged,0.12991757212439115
609,LAKSHMI BARAMMA,2018,KANNADA,old,0.0
610,LAKSHMI BARAMMA,2018,KANNADA,young,0.09840555609899247
610,LAKSHMI BARAMMA,2018,KANNADA,adult,0.6754377384329453
610,LAKSHMI BARAMMA,2018,KANNADA,middle-aged,0.2261567054680622
610,LAKSHMI BARAMMA,2018,KANNADA,old,0.0
611,LAKSHMI BARAMMA,2018,KANNADA,young,0.07262722022447422
611,LAKSHMI BARAMMA,2018,KANNADA,adult,0.730467473030402
611,LAKSHMI BARAMMA,2018,KANNADA,middle-aged,0.19636046638334967
611,LAKSHMI BARAMMA,2018,KANNADA,old,0.0005448403617740002
612,RADHA RAMANA,2018,KANNADA,young,0.004657351962741184
612,RADHA RAMANA,2018,KANNADA,adult,0.9441783100465735
612,RADHA RAMANA,2018,KANNADA,middle-aged,0.051164337990685295
612,RADHA RAMANA,2018,KANNADA,old,0.0
613,RADHA RAMANA,2018,KANNADA,young,0.012937009086708763
613,RADHA RAMANA,2018,KANNADA,adult,0.932234714307716
613,RADHA RAMANA,2018,KANNADA,middle-aged,0.05467426459263822
613,RADHA RAMANA,2018,KANNADA,old,0.00015401201293700908
614,RADHA RAMANA,2018,KANNADA,young,0.021904838321431436
614,RADHA RAMANA,2018,KANNADA,adult,0.9607638610286448
614,RADHA RAMANA,2018,KANNADA,middle-aged,0.017331300649923775
614,RADHA RAMANA,2018,KANNADA,old,0.0
615,RADHA RAMANA,2018,KANNADA,young,0.033866486445896224
615,RADHA RAMANA,2018,KANNADA,adult,0.9110910865810617
615,RADHA RAMANA,2018,KANNADA,middle-aged,0.05504242697304198
615,RADHA RAMANA,2018,KANNADA,old,0.0
616,RADHA RAMANA,2018,KANNADA,young,0.02735545130842706
616,RADHA RAMANA,2018,KANNADA,adult,0.9597015768948172
616,RADHA RAMANA,2018,KANNADA,middle-aged,0.012942971796755779
616,RADHA RAMANA,2018,KANNADA,old,0.0
617,PAARU,2018,KANNADA,young,0.1131808058311399
617,PAARU,2018,KANNADA,adult,0.650080988054262
617,PAARU,2018,KANNADA,middle-aged,0.2347135047580482
617,PAARU,2018,KANNADA,old,0.002024701356549909
618,PAARU,2018,KANNADA,young,0.11761025961839225
618,PAARU,2018,KANNADA,adult,0.6708163903659681
618,PAARU,2018,KANNADA,middle-aged,0.2109477635283078
618,PAARU,2018,KANNADA,old,0.0006255864873318737
619,PAARU,2018,KANNADA,young,0.04597445863409217
619,PAARU,2018,KANNADA,adult,0.7887840088839534
619,PAARU,2018,KANNADA,middle-aged,0.1439200444197668
619,PAARU,2018,KANNADA,old,0.021321488062187675
620,PAARU,2018,KANNADA,young,0.101971246479917
620,PAARU,2018,KANNADA,adult,0.7723926683464256
620,PAARU,2018,KANNADA,middle-aged,0.11901585890025196
620,PAARU,2018,KANNADA,old,0.006620226273405464
621,PAARU,2018,KANNADA,young,0.030201875695437926
621,PAARU,2018,KANNADA,adult,0.913447782546495
621,PAARU,2018,KANNADA,middle-aged,0.04681290732792879
621,PAARU,2018,KANNADA,old,0.009537434430138292
622,JEEVANADI,2018,KANNADA,young,0.03692039667649424
622,JEEVANADI,2018,KANNADA,adult,0.8399892790136693
622,JEEVANADI,2018,KANNADA,middle-aged,0.12295631198070223
622,JEEVANADI,2018,KANNADA,old,0.00013401232913428035
623,JEEVANADI,2018,KANNADA,young,0.0889063729346971
623,JEEVANADI,2018,KANNADA,adult,0.6365782132894643
623,JEEVANADI,2018,KANNADA,middle-aged,0.25727773406766324
623,JEEVANADI,2018,KANNADA,old,0.01723767970817538
624,JEEVANADI,2018,KANNADA,young,0.11259806183664052
624,JEEVANADI,2018,KANNADA,adult,0.5984463928626366
624,JEEVANADI,2018,KANNADA,middle-aged,0.28757114290109215
624,JEEVANADI,2018,KANNADA,old,0.0013844023996308261
625,JEEVANADI,2018,KANNADA,young,0.034659057130967244
625,JEEVANADI,2018,KANNADA,adult,0.7218358004874859
625,JEEVANADI,2018,KANNADA,middle-aged,0.2415433089590393
625,JEEVANADI,2018,KANNADA,old,0.0019618334225075798
626,JEEVANADI,2018,KANNADA,young,0.0537117106144571
626,JEEVANADI,2018,KANNADA,adult,0.5701845198221789
626,JEEVANADI,2018,KANNADA,middle-aged,0.36672553437671274
626,JEEVANADI,2018,KANNADA,old,0.00937823518665124
627,SHANI,2018,KANNADA,young,0.07079477149126992
627,SHANI,2018,KANNADA,adult,0.7117641446426868
627,SHANI,2018,KANNADA,middle-aged,0.21686861940654517
627,SHANI,2018,KANNADA,old,0.0005724644594981395
628,SHANI,2018,KANNADA,young,0.05488454706927176
628,SHANI,2018,KANNADA,adult,0.7505328596802842
628,SHANI,2018,KANNADA,middle-aged,0.19458259325044405
628,SHANI,2018,KANNADA,old,0.0
629,SHANI,2018,KANNADA,young,0.05738595220854453
629,SHANI,2018,KANNADA,adult,0.8082005792903693
629,SHANI,2018,KANNADA,middle-aged,0.13368935553946415
629,SHANI,2018,KANNADA,old,0.000724112961622013
630,SHANI,2018,KANNADA,young,0.13019161056447437
630,SHANI,2018,KANNADA,adult,0.667115484205075
630,SHANI,2018,KANNADA,middle-aged,0.20269290523045055
630,SHANI,2018,KANNADA,old,0.0
631,SHANI,2018,KANNADA,young,0.05233553436047934
631,SHANI,2018,KANNADA,adult,0.7910247004157496
631,SHANI,2018,KANNADA,middle-aged,0.15235999021765712
631,SHANI,2018,KANNADA,old,0.004279775006113964
632,KULAVADHU,2018,KANNADA,young,0.024685382381413358
632,KULAVADHU,2018,KANNADA,adult,0.882865440464666
632,KULAVADHU,2018,KANNADA,middle-aged,0.06776379477250725
632,KULAVADHU,2018,KANNADA,old,0.024685382381413358
633,KULAVADHU,2018,KANNADA,young,0.03325942350332594
633,KULAVADHU,2018,KANNADA,adult,0.6923503325942351
633,KULAVADHU,2018,KANNADA,middle-aged,0.27439024390243905
633,KULAVADHU,2018,KANNADA,old,0.0
634,KULAVADHU,2018,KANNADA,young,0.022093634928984744
634,KULAVADHU,2018,KANNADA,adult,0.7601262493424513
634,KULAVADHU,2018,KANNADA,middle-aged,0.12782745923198316
634,KULAVADHU,2018,KANNADA,old,0.08995265649658074
635,KULAVADHU,2018,KANNADA,young,0.016005121638924456
635,KULAVADHU,2018,KANNADA,adult,0.7996158770806658
635,KULAVADHU,2018,KANNADA,middle-aged,0.14148527528809218
635,KULAVADHU,2018,KANNADA,old,0.04289372599231754
636,KULAVADHU,2018,KANNADA,young,0.03879149571055576
636,KULAVADHU,2018,KANNADA,adult,0.8679597165236852
636,KULAVADHU,2018,KANNADA,middle-aged,0.07086907870197687
636,KULAVADHU,2018,KANNADA,old,0.02237970906378217
637,YAARE NEE MOHINI,2018,KANNADA,young,0.144020607826811
637,YAARE NEE MOHINI,2018,KANNADA,adult,0.7247345961698585
637,YAARE NEE MOHINI,2018,KANNADA,middle-aged,0.13124479600333055
637,YAARE NEE MOHINI,2018,KANNADA,old,0.0
638,YAARE NEE MOHINI,2018,KANNADA,young,0.09288291243030501
638,YAARE NEE MOHINI,2018,KANNADA,adult,0.7172843555264021
638,YAARE NEE MOHINI,2018,KANNADA,middle-aged,0.18983273204329287
638,YAARE NEE MOHINI,2018,KANNADA,old,0.0
639,YAARE NEE MOHINI,2018,KANNADA,young,0.035707909301910375
639,YAARE NEE MOHINI,2018,KANNADA,adult,0.8080699875022317
639,YAARE NEE MOHINI,2018,KANNADA,middle-aged,0.15296375647205857
639,YAARE NEE MOHINI,2018,KANNADA,old,0.0032583467237993218
640,YAARE NEE MOHINI,2018,KANNADA,young,0.028059412334517274
640,YAARE NEE MOHINI,2018,KANNADA,adult,0.7947045527930255
640,YAARE NEE MOHINI,2018,KANNADA,middle-aged,0.17659024862770423
640,YAARE NEE MOHINI,2018,KANNADA,old,0.0006457862447529867
641,YAARE NEE MOHINI,2018,KANNADA,young,0.014475693560702468
641,YAARE NEE MOHINI,2018,KANNADA,adult,0.7482501908882667
641,YAARE NEE MOHINI,2018,KANNADA,middle-aged,0.23727411555103078
641,YAARE NEE MOHINI,2018,KANNADA,old,0.0
642,JOTHE JOTHEYALI,2019,KANNADA,young,0.030059512527955724
642,JOTHE JOTHEYALI,2019,KANNADA,adult,0.688146772298245
642,JOTHE JOTHEYALI,2019,KANNADA,middle-aged,0.28065653311095107
642,JOTHE JOTHEYALI,2019,KANNADA,old,0.001137182062848262
643,JOTHE JOTHEYALI,2019,KANNADA,young,0.011767516874738666
643,JOTHE JOTHEYALI,2019,KANNADA,adult,0.6752882145630488
643,JOTHE JOTHEYALI,2019,KANNADA,middle-aged,0.3129442685622125
643,JOTHE JOTHEYALI,2019,KANNADA,old,0.0
644,JOTHE JOTHEYALI,2019,KANNADA,young,0.020474793868629295
644,JOTHE JOTHEYALI,2019,KANNADA,adult,0.6601737590614797
644,JOTHE JOTHEYALI,2019,KANNADA,middle-aged,0.319351447069891
644,JOTHE JOTHEYALI,2019,KANNADA,old,0.0
645,JOTHE JOTHEYALI,2019,KANNADA,young,0.008421400264200792
645,JOTHE JOTHEYALI,2019,KANNADA,adult,0.6316050198150595
645,JOTHE JOTHEYALI,2019,KANNADA,middle-aged,0.35997357992073975
645,JOTHE JOTHEYALI,2019,KANNADA,old,0.0
646,GATTIMELA,2019,KANNADA,young,0.044076996532140526
646,GATTIMELA,2019,KANNADA,adult,0.8314318741518822
646,GATTIMELA,2019,KANNADA,middle-aged,0.07031210735286726
646,GATTIMELA,2019,KANNADA,old,0.054179021963110016
647,GATTIMELA,2019,KANNADA,young,0.08556759840273816
647,GATTIMELA,2019,KANNADA,adult,0.7168663243962731
647,GATTIMELA,2019,KANNADA,middle-aged,0.1355010458262027
647,GATTIMELA,2019,KANNADA,old,0.062065031374786084
648,GATTIMELA,2019,KANNADA,young,0.0470285446888161
648,GATTIMELA,2019,KANNADA,adult,0.7615816565278428
648,GATTIMELA,2019,KANNADA,middle-aged,0.1517313991576977
648,GATTIMELA,2019,KANNADA,old,0.03965839962564342
649,GATTIMELA,2019,KANNADA,young,0.045054747801112904
649,GATTIMELA,2019,KANNADA,adult,0.8362352659606295
649,GATTIMELA,2019,KANNADA,middle-aged,0.08005744031592174
649,GATTIMELA,2019,KANNADA,old,0.038652545922335906
650,GATTIMELA,2019,KANNADA,young,0.0344806239940572
650,GATTIMELA,2019,KANNADA,adult,0.7897734307292311
650,GATTIMELA,2019,KANNADA,middle-aged,0.14250340472947876
650,GATTIMELA,2019,KANNADA,old,0.033242540547232885
651,NAAGINI,2019,KANNADA,young,0.11642037356537394
651,NAAGINI,2019,KANNADA,adult,0.7322406421123696
651,NAAGINI,2019,KANNADA,middle-aged,0.13434851098942316
651,NAAGINI,2019,KANNADA,old,0.016990473332833246
652,NAAGINI,2019,KANNADA,young,0.010649418528681563
652,NAAGINI,2019,KANNADA,adult,0.7916503332026656
652,NAAGINI,2019,KANNADA,middle-aged,0.1662093296746374
652,NAAGINI,2019,KANNADA,old,0.03149091859401542
653,NAAGINI,2019,KANNADA,young,0.07735884101040119
653,NAAGINI,2019,KANNADA,adult,0.7164747399702823
653,NAAGINI,2019,KANNADA,middle-aged,0.20616641901931648
653,NAAGINI,2019,KANNADA,old,0.0
654,NAAGINI,2019,KANNADA,young,0.1054172767203514
654,NAAGINI,2019,KANNADA,adult,0.711824993540608
654,NAAGINI,2019,KANNADA,middle-aged,0.18275772973904056
654,NAAGINI,2019,KANNADA,old,0.0
655,NAAGINI,2019,KANNADA,young,0.01667824878387769
655,NAAGINI,2019,KANNADA,adult,0.666377113736391
655,NAAGINI,2019,KANNADA,middle-aged,0.3169446374797313
655,NAAGINI,2019,KANNADA,old,0.0
656,MAHADEVI,2019,KANNADA,young,0.003482587064676617
656,MAHADEVI,2019,KANNADA,adult,0.7708955223880597
656,MAHADEVI,2019,KANNADA,middle-aged,0.22562189054726367
656,MAHADEVI,2019,KANNADA,old,0.0
657,MAHADEVI,2019,KANNADA,young,0.004528088297721806
657,MAHADEVI,2019,KANNADA,adult,0.8614687986415736
657,MAHADEVI,2019,KANNADA,middle-aged,0.13400311306070467
657,MAHADEVI,2019,KANNADA,old,0.0
658,MAHADEVI,2019,KANNADA,young,0.07503105590062112
658,MAHADEVI,2019,KANNADA,adult,0.8073706004140787
658,MAHADEVI,2019,KANNADA,middle-aged,0.11759834368530021
658,MAHADEVI,2019,KANNADA,old,0.0
659,MAHADEVI,2019,KANNADA,young,0.004725787631271879
659,MAHADEVI,2019,KANNADA,adult,0.7170945157526254
659,MAHADEVI,2019,KANNADA,middle-aged,0.2781796966161027
659,MAHADEVI,2019,KANNADA,old,0.0
660,PAARU,2019,KANNADA,young,0.13082116285478093
660,PAARU,2019,KANNADA,adult,0.7838247451088454
660,PAARU,2019,KANNADA,middle-aged,0.07901625792229264
660,PAARU,2019,KANNADA,old,0.006337834114081014
661,PAARU,2019,KANNADA,young,0.03262809074687739
661,PAARU,2019,KANNADA,adult,0.6742926331888861
661,PAARU,2019,KANNADA,middle-aged,0.27956920723935763
661,PAARU,2019,KANNADA,old,0.013510068824878919
662,PAARU,2019,KANNADA,young,0.05650534255185418
662,PAARU,2019,KANNADA,adult,0.7458830923947203
662,PAARU,2019,KANNADA,middle-aged,0.11759899434318039
662,PAARU,2019,KANNADA,old,0.08001257071024513
663,PAARU,2019,KANNADA,young,0.08632259933375175
663,PAARU,2019,KANNADA,adult,0.6930430164630909
663,PAARU,2019,KANNADA,middle-aged,0.1806594892096751
663,PAARU,2019,KANNADA,old,0.039974894993482356
664,PAARU,2019,KANNADA,young,0.047590192971007736
664,PAARU,2019,KANNADA,adult,0.7157173487461546
664,PAARU,2019,KANNADA,middle-aged,0.23524750629253285
664,PAARU,2019,KANNADA,old,0.0014449519903048382
665,MANGALA GOWRI MADUVE,2019,KANNADA,young,0.012676624949535729
665,MANGALA GOWRI MADUVE,2019,KANNADA,adult,0.6635446104158256
665,MANGALA GOWRI MADUVE,2019,KANNADA,middle-aged,0.3213564796124344
665,MANGALA GOWRI MADUVE,2019,KANNADA,old,0.0024222850222042794
666,MANGALA GOWRI MADUVE,2019,KANNADA,young,0.022211555245243497
666,MANGALA GOWRI MADUVE,2019,KANNADA,adult,0.5492668877640077
666,MANGALA GOWRI MADUVE,2019,KANNADA,middle-aged,0.40805550706929655
666,MANGALA GOWRI MADUVE,2019,KANNADA,old,0.020466049921452262
667,MANGALA GOWRI MADUVE,2019,KANNADA,young,0.029990772070132267
667,MANGALA GOWRI MADUVE,2019,KANNADA,adult,0.6591048908028299
667,MANGALA GOWRI MADUVE,2019,KANNADA,middle-aged,0.30928944940018455
667,MANGALA GOWRI MADUVE,2019,KANNADA,old,0.0016148877268532759
668,MANGALA GOWRI MADUVE,2019,KANNADA,young,0.052204959953681365
668,MANGALA GOWRI MADUVE,2019,KANNADA,adult,0.5949049503039661
668,MANGALA GOWRI MADUVE,2019,KANNADA,middle-aged,0.34526681462896847
668,MANGALA GOWRI MADUVE,2019,KANNADA,old,0.007623275113384155
669,MANGALA GOWRI MADUVE,2019,KANNADA,young,0.023872679045092837
669,MANGALA GOWRI MADUVE,2019,KANNADA,adult,0.6147214854111406
669,MANGALA GOWRI MADUVE,2019,KANNADA,middle-aged,0.34261715296198053
669,MANGALA GOWRI MADUVE,2019,KANNADA,old,0.01878868258178603
670,JEEVANADI,2019,KANNADA,young,0.06546240543461479
670,JEEVANADI,2019,KANNADA,adult,0.6121661262930369
670,JEEVANADI,2019,KANNADA,middle-aged,0.3117955843754825
670,JEEVANADI,2019,KANNADA,old,0.010575883896865833
671,JEEVANADI,2019,KANNADA,young,0.04102110078205696
671,JEEVANADI,2019,KANNADA,adult,0.6012985096650435
671,JEEVANADI,2019,KANNADA,middle-aged,0.3047808764940239
671,JEEVANADI,2019,KANNADA,old,0.05289951305887561
672,JEEVANADI,2019,KANNADA,young,0.007445745936620358
672,JEEVANADI,2019,KANNADA,adult,0.4383001906837374
672,JEEVANADI,2019,KANNADA,middle-aged,0.5539816580404976
672,JEEVANADI,2019,KANNADA,old,0.00027240533914464724
673,JEEVANADI,2019,KANNADA,young,0.061199033289155685
673,JEEVANADI,2019,KANNADA,adult,0.4965307554377485
673,JEEVANADI,2019,KANNADA,middle-aged,0.4375925781554533
673,JEEVANADI,2019,KANNADA,old,0.004677633117642473
674,JEEVANADI,2019,KANNADA,young,0.07841509433962264
674,JEEVANADI,2019,KANNADA,adult,0.6125283018867924
674,JEEVANADI,2019,KANNADA,middle-aged,0.3081509433962264
674,JEEVANADI,2019,KANNADA,old,0.0009056603773584906
675,KAMALI,2019,KANNADA,young,0.031024734982332155
675,KAMALI,2019,KANNADA,adult,0.7529328621908127
675,KAMALI,2019,KANNADA,middle-aged,0.2153356890459364
675,KAMALI,2019,KANNADA,old,0.0007067137809187279
676,KAMALI,2019,KANNADA,young,0.031024734982332155
676,KAMALI,2019,KANNADA,adult,0.7529328621908127
676,KAMALI,2019,KANNADA,middle-aged,0.2153356890459364
676,KAMALI,2019,KANNADA,old,0.0007067137809187279
677,KAMALI,2019,KANNADA,young,0.06898489199650393
677,KAMALI,2019,KANNADA,adult,0.7579597952303658
677,KAMALI,2019,KANNADA,middle-aged,0.15295292795604945
677,KAMALI,2019,KANNADA,old,0.020102384817080782
678,YAARE NEE MOHINI,2019,KANNADA,young,0.04576600964385416
678,YAARE NEE MOHINI,2019,KANNADA,adult,0.9010236020641231
678,YAARE NEE MOHINI,2019,KANNADA,middle-aged,0.053210388292022674
678,YAARE NEE MOHINI,2019,KANNADA,old,0.0
679,YAARE NEE MOHINI,2019,KANNADA,young,0.0753725640045854
679,YAARE NEE MOHINI,2019,KANNADA,adult,0.8412304165074512
679,YAARE NEE MOHINI,2019,KANNADA,middle-aged,0.08339701948796331
679,YAARE NEE MOHINI,2019,KANNADA,old,0.0
680,YAARE NEE MOHINI,2019,KANNADA,young,0.021758516140538614
680,YAARE NEE MOHINI,2019,KANNADA,adult,0.971107544141252
680,YAARE NEE MOHINI,2019,KANNADA,middle-aged,0.0071339397182093815
680,YAARE NEE MOHINI,2019,KANNADA,old,0.0
681,YAARE NEE MOHINI,2019,KANNADA,young,0.18697988336282026
681,YAARE NEE MOHINI,2019,KANNADA,adult,0.6707293100058974
681,YAARE NEE MOHINI,2019,KANNADA,middle-aged,0.09448922088984994
681,YAARE NEE MOHINI,2019,KANNADA,old,0.04780158574143241
682,YAARE NEE MOHINI,2019,KANNADA,young,0.059297639608520435
682,YAARE NEE MOHINI,2019,KANNADA,adult,0.7121473805411629
682,YAARE NEE MOHINI,2019,KANNADA,middle-aged,0.2156975628478219
682,YAARE NEE MOHINI,2019,KANNADA,old,0.012857417002494723
683,BRAHMAGANTU,2019,KANNADA,young,0.004990777910382988
683,BRAHMAGANTU,2019,KANNADA,adult,0.8526093088857546
683,BRAHMAGANTU,2019,KANNADA,middle-aged,0.14239991320386242
683,BRAHMAGANTU,2019,KANNADA,old,0.0
684,BRAHMAGANTU,2019,KANNADA,young,0.006294256490952006
684,BRAHMAGANTU,2019,KANNADA,adult,0.8319433516915814
684,BRAHMAGANTU,2019,KANNADA,middle-aged,0.15908733280881196
684,BRAHMAGANTU,2019,KANNADA,old,0.0026750590086546027
685,BRAHMAGANTU,2019,KANNADA,young,0.004943459185565099
685,BRAHMAGANTU,2019,KANNADA,adult,0.8680714329852314
685,BRAHMAGANTU,2019,KANNADA,middle-aged,0.12636717543100784
685,BRAHMAGANTU,2019,KANNADA,old,0.0006179323981956373
686,BRAHMAGANTU,2019,KANNADA,young,0.0023234200743494425
686,BRAHMAGANTU,2019,KANNADA,adult,0.6822723048327137
686,BRAHMAGANTU,2019,KANNADA,middle-aged,0.3118029739776952
686,BRAHMAGANTU,2019,KANNADA,old,0.0036013011152416356
687,NAAGINI,2020,KANNADA,young,0.03117206982543641
687,NAAGINI,2020,KANNADA,adult,0.8137610519156654
687,NAAGINI,2020,KANNADA,middle-aged,0.13778054862842892
687,NAAGINI,2020,KANNADA,old,0.01728632963046928
688,NAAGINI,2020,KANNADA,young,0.013143071723619977
688,NAAGINI,2020,KANNADA,adult,0.804581299286519
688,NAAGINI,2020,KANNADA,middle-aged,0.18227562898986105
688,NAAGINI,2020,KANNADA,old,0.0
689,NAAGINI,2020,KANNADA,young,0.0018574208384928357
689,NAAGINI,2020,KANNADA,adult,0.6310808420307801
689,NAAGINI,2020,KANNADA,middle-aged,0.36706173713072704
689,NAAGINI,2020,KANNADA,old,0.0
690,NAAGINI,2020,KANNADA,young,0.1236584784164083
690,NAAGINI,2020,KANNADA,adult,0.5660624850942046
690,NAAGINI,2020,KANNADA,middle-aged,0.2895897925113284
690,NAAGINI,2020,KANNADA,old,0.02068924397805867
691,NAAGINI,2020,KANNADA,young,0.05746283581094594
691,NAAGINI,2020,KANNADA,adult,0.9048063462435838
691,NAAGINI,2020,KANNADA,middle-aged,0.0377308179454703
691,NAAGINI,2020,KANNADA,old,0.0
692,GATTIMELA,2020,KANNADA,young,0.056030701754385966
692,GATTIMELA,2020,KANNADA,adult,0.628125
692,GATTIMELA,2020,KANNADA,middle-aged,0.31584429824561405
692,GATTIMELA,2020,KANNADA,old,0.0
693,GATTIMELA,2020,KANNADA,young,0.030478309232480533
693,GATTIMELA,2020,KANNADA,adult,0.7973303670745272
693,GATTIMELA,2020,KANNADA,middle-aged,0.15901001112347052
693,GATTIMELA,2020,KANNADA,old,0.01318131256952169
694,GATTIMELA,2020,KANNADA,young,0.048044167743451195
694,GATTIMELA,2020,KANNADA,adult,0.8771290966756725
694,GATTIMELA,2020,KANNADA,middle-aged,0.07482673558087631
694,GATTIMELA,2020,KANNADA,old,0.0
695,GATTIMELA,2020,KANNADA,young,0.0062637362637362635
695,GATTIMELA,2020,KANNADA,adult,0.6964285714285714
695,GATTIMELA,2020,KANNADA,middle-aged,0.27302197802197803
695,GATTIMELA,2020,KANNADA,old,0.024285714285714285
696,GATTIMELA,2020,KANNADA,young,0.02473413788983152
696,GATTIMELA,2020,KANNADA,adult,0.7179471860437329
696,GATTIMELA,2020,KANNADA,middle-aged,0.2375433146134544
696,GATTIMELA,2020,KANNADA,old,0.01977536145298124
697,SATHYA,2020,KANNADA,young,0.13693022400073593
697,SATHYA,2020,KANNADA,adult,0.6421967710776874
697,SATHYA,2020,KANNADA,middle-aged,0.20210661883078054
697,SATHYA,2020,KANNADA,old,0.018766386090796193
698,SATHYA,2020,KANNADA,young,0.05991046766358701
698,SATHYA,2020,KANNADA,adult,0.893037432136394
698,SATHYA,2020,KANNADA,middle-aged,0.04705210020001905
698,SATHYA,2020,KANNADA,old,0.0
699,SATHYA,2020,KANNADA,young,0.05246102644946576
699,SATHYA,2020,KANNADA,adult,0.7634874759152216
699,SATHYA,2020,KANNADA,middle-aged,0.18405149763531267
699,SATHYA,2020,KANNADA,old,0.0
700,SATHYA,2020,KANNADA,young,0.030092499091166135
700,SATHYA,2020,KANNADA,adult,0.7281173001575312
700,SATHYA,2020,KANNADA,middle-aged,0.2405380296481803
700,SATHYA,2020,KANNADA,old,0.0012521711031223493
701,SATHYA,2020,KANNADA,young,0.023539352969579912
701,SATHYA,2020,KANNADA,adult,0.8396909705456301
701,SATHYA,2020,KANNADA,middle-aged,0.13676967648478996
701,SATHYA,2020,KANNADA,old,0.0
702,JOTHE JOTHEYALI,2020,KANNADA,young,0.012815378454144974
702,JOTHE JOTHEYALI,2020,KANNADA,adult,0.7012414897877453
702,JOTHE JOTHEYALI,2020,KANNADA,middle-aged,0.28594313175810976
702,JOTHE JOTHEYALI,2020,KANNADA,old,0.0
703,JOTHE JOTHEYALI,2020,KANNADA,young,0.02102436468430705
703,JOTHE JOTHEYALI,2020,KANNADA,adult,0.4980351061042704
703,JOTHE JOTHEYALI,2020,KANNADA,middle-aged,0.4809405292114226
703,JOTHE JOTHEYALI,2020,KANNADA,old,0.0
704,JOTHE JOTHEYALI,2020,KANNADA,young,0.015208594949072136
704,JOTHE JOTHEYALI,2020,KANNADA,adult,0.595228128924236
704,JOTHE JOTHEYALI,2020,KANNADA,middle-aged,0.3772847774522115
704,JOTHE JOTHEYALI,2020,KANNADA,old,0.012278498674480257
705,JOTHE JOTHEYALI,2020,KANNADA,young,0.013093085603840638
705,JOTHE JOTHEYALI,2020,KANNADA,adult,0.5727913211546855
705,JOTHE JOTHEYALI,2020,KANNADA,middle-aged,0.4141155932414739
705,JOTHE JOTHEYALI,2020,KANNADA,old,0.0
706,JOTHE JOTHEYALI,2020,KANNADA,young,0.011691796575517506
706,JOTHE JOTHEYALI,2020,KANNADA,adult,0.5405060056222847
706,JOTHE JOTHEYALI,2020,KANNADA,middle-aged,0.4424993611040123
706,JOTHE JOTHEYALI,2020,KANNADA,old,0.0053028366981855354
707,NAAGINI 2,2020,KANNADA,young,0.014291292463881297
707,NAAGINI 2,2020,KANNADA,adult,0.8465443186255369
707,NAAGINI 2,2020,KANNADA,middle-aged,0.1391643889105818
707,NAAGINI 2,2020,KANNADA,old,0.0
708,NAAGINI 2,2020,KANNADA,young,0.017176833296630698
708,NAAGINI 2,2020,KANNADA,adult,0.6219628569331278
708,NAAGINI 2,2020,KANNADA,middle-aged,0.3608603097702415
708,NAAGINI 2,2020,KANNADA,old,0.0
709,NAAGINI 2,2020,KANNADA,young,0.025296050592101185
709,NAAGINI 2,2020,KANNADA,adult,0.798251596503193
709,NAAGINI 2,2020,KANNADA,middle-aged,0.17645235290470582
709,NAAGINI 2,2020,KANNADA,old,0.0
710,NAAGINI 2,2020,KANNADA,young,0.01226042841037204
710,NAAGINI 2,2020,KANNADA,adult,0.7382328072153326
710,NAAGINI 2,2020,KANNADA,middle-aged,0.24950676437429536
710,NAAGINI 2,2020,KANNADA,old,0.0
711,NAAGINI 2,2020,KANNADA,young,0.011964385086254869
711,NAAGINI 2,2020,KANNADA,adult,0.7380634390651085
711,NAAGINI 2,2020,KANNADA,middle-aged,0.24997217584863662
711,NAAGINI 2,2020,KANNADA,old,0.0
712,YAARE NEE MOHINI,2020,KANNADA,young,0.007357859531772575
712,YAARE NEE MOHINI,2020,KANNADA,adult,0.9435340022296544
712,YAARE NEE MOHINI,2020,KANNADA,middle-aged,0.04910813823857302
712,YAARE NEE MOHINI,2020,KANNADA,old,0.0
713,YAARE NEE MOHINI,2020,KANNADA,young,0.004706422544911898
713,YAARE NEE MOHINI,2020,KANNADA,adult,0.9841588704585892
713,YAARE NEE MOHINI,2020,KANNADA,middle-aged,0.011134706996498881
713,YAARE NEE MOHINI,2020,KANNADA,old,0.0
714,YAARE NEE MOHINI,2020,KANNADA,young,0.05410405920610002
714,YAARE NEE MOHINI,2020,KANNADA,adult,0.7860506840098677
714,YAARE NEE MOHINI,2020,KANNADA,middle-aged,0.1598452567840323
714,YAARE NEE MOHINI,2020,KANNADA,old,0.0
715,YAARE NEE MOHINI,2020,KANNADA,young,0.008839298652369222
715,YAARE NEE MOHINI,2020,KANNADA,adult,0.8542964787711926
