video-id,name,year,lang,gender,screentime
413,GANGA,2018,HINDI,female,0.5857530392846378
414,GANGA,2018,HINDI,male,0.32599556676603225
414,GANGA,2018,HINDI,female,0.6740044332339677
415,GANGA,2018,HINDI,male,0.41874833909115067
415,GANGA,2018,HINDI,female,0.5812516609088493
416,GANGA,2018,HINDI,male,0.5544397880920376
416,GANGA,2018,HINDI,female,0.44556021190796236
417,GANGA,2018,HINDI,male,0.35303900816449957
417,GANGA,2018,HINDI,female,0.6469609918355005
418,KITANI MOHABBAT HAI,2019,HINDI,male,0.46922232542430126
418,KITANI MOHABBAT HAI,2019,HINDI,female,0.5307776745756987
419,KITANI MOHABBAT HAI,2019,HINDI,male,0.6007467944201775
419,KITANI MOHABBAT HAI,2019,HINDI,female,0.39925320557982247
420,KITANI MOHABBAT HAI,2019,HINDI,male,0.434578611898017
420,KITANI MOHABBAT HAI,2019,HINDI,female,0.5654213881019831
421,KITANI MOHABBAT HAI,2019,HINDI,male,0.4061054579093432
421,KITANI MOHABBAT HAI,2019,HINDI,female,0.5938945420906568
422,KITANI MOHABBAT HAI,2019,HINDI,male,0.25084301236418133
422,KITANI MOHABBAT HAI,2019,HINDI,female,0.7491569876358186
423,MAHIMA SHANI DEV KI,2019,HINDI,male,0.6256870118599942
423,MAHIMA SHANI DEV KI,2019,HINDI,female,0.3743129881400058
424,Mahima Shani Dev Ki,2020,HINDI,male,0.6256870118599942
424,Mahima Shani Dev Ki,2020,HINDI,female,0.3743129881400058
425,MAHIMA SHANI DEV KI,2019,HINDI,male,0.7924957534578986
425,MAHIMA SHANI DEV KI,2019,HINDI,female,0.20750424654210142
426,Mahima Shani Dev Ki,2020,HINDI,male,0.7924957534578986
426,Mahima Shani Dev Ki,2020,HINDI,female,0.20750424654210142
427,MAHIMA SHANI DEV KI,2019,HINDI,male,0.4140683555688802
427,MAHIMA SHANI DEV KI,2019,HINDI,female,0.5859316444311198
428,Mahima Shani Dev Ki,2020,HINDI,male,0.4140683555688802
428,Mahima Shani Dev Ki,2020,HINDI,female,0.5859316444311198
429,MAHIMA SHANI DEV KI,2019,HINDI,male,0.7813743054079495
429,MAHIMA SHANI DEV KI,2019,HINDI,female,0.21862569459205053
430,Mahima Shani Dev Ki,2020,HINDI,male,0.7813743054079495
430,Mahima Shani Dev Ki,2020,HINDI,female,0.21862569459205053
431,MAHIMA SHANI DEV KI,2019,HINDI,male,0.4959016393442623
431,MAHIMA SHANI DEV KI,2019,HINDI,female,0.5040983606557377
432,Mahima Shani Dev Ki,2020,HINDI,male,0.4959016393442623
432,Mahima Shani Dev Ki,2020,HINDI,female,0.5040983606557377
433,RAMAYAN,2019,HINDI,male,0.7271903323262839
433,RAMAYAN,2019,HINDI,female,0.272809667673716
434,RAMAYAN,2020,HINDI,male,0.7271903323262839
434,RAMAYAN,2020,HINDI,female,0.272809667673716
435,RAMAYAN,2019,HINDI,male,0.8294042913608131
435,RAMAYAN,2019,HINDI,female,0.1705957086391869
436,RAMAYAN,2020,HINDI,male,0.8294042913608131
436,RAMAYAN,2020,HINDI,female,0.1705957086391869
437,RAMAYAN,2019,HINDI,male,0.7333521621791251
437,RAMAYAN,2019,HINDI,female,0.2666478378208749
438,RAMAYAN,2020,HINDI,male,0.7333521621791251
438,RAMAYAN,2020,HINDI,female,0.2666478378208749
439,RAMAYAN,2019,HINDI,male,0.7683870608540727
439,RAMAYAN,2019,HINDI,female,0.2316129391459273
440,RAMAYAN,2020,HINDI,male,0.7683870608540727
440,RAMAYAN,2020,HINDI,female,0.2316129391459273
441,RAMAYAN,2019,HINDI,male,0.6223806334322074
441,RAMAYAN,2019,HINDI,female,0.37761936656779255
442,RAMAYAN,2020,HINDI,male,0.6223806334322074
442,RAMAYAN,2020,HINDI,female,0.37761936656779255
443,Dwarkadheesh Bhagwaan Shree Krishn - Sarvkala Sampann,2019,HINDI,male,0.4449650707105129
443,Dwarkadheesh Bhagwaan Shree Krishn - Sarvkala Sampann,2019,HINDI,female,0.5550349292894872
444,Dwarkadheesh Bhagwaan Shree Krishn - Sarvkala Sampann,2019,HINDI,male,0.31975270479134466
444,Dwarkadheesh Bhagwaan Shree Krishn - Sarvkala Sampann,2019,HINDI,female,0.6802472952086553
445,Dwarkadheesh Bhagwaan Shree Krishn - Sarvkala Sampann,2019,HINDI,male,0.2756340249969664
445,Dwarkadheesh Bhagwaan Shree Krishn - Sarvkala Sampann,2019,HINDI,female,0.7243659750030336
446,Dwarkadheesh Bhagwaan Shree Krishn - Sarvkala Sampann,2019,HINDI,male,0.40520556048506357
446,Dwarkadheesh Bhagwaan Shree Krishn - Sarvkala Sampann,2019,HINDI,female,0.5947944395149364
447,Dwarkadheesh Bhagwaan Shree Krishn - Sarvkala Sampann,2019,HINDI,male,0.40577022917748273
447,Dwarkadheesh Bhagwaan Shree Krishn - Sarvkala Sampann,2019,HINDI,female,0.5942297708225173
448,PHIR LAUT AAYI NAAGIN,2019,HINDI,male,0.31724678377848886
448,PHIR LAUT AAYI NAAGIN,2019,HINDI,female,0.6827532162215111
449,PHIR LAUT AAYI NAAGIN,2019,HINDI,male,0.4321541272213918
449,PHIR LAUT AAYI NAAGIN,2019,HINDI,female,0.5678458727786082
450,PHIR LAUT AAYI NAAGIN,2019,HINDI,male,0.5251141552511416
450,PHIR LAUT AAYI NAAGIN,2019,HINDI,female,0.4748858447488584
451,PHIR LAUT AAYI NAAGIN,2019,HINDI,male,0.42232287723093564
451,PHIR LAUT AAYI NAAGIN,2019,HINDI,female,0.5776771227690644
452,PHIR LAUT AAYI NAAGIN,2019,HINDI,male,0.5477953742736699
452,PHIR LAUT AAYI NAAGIN,2019,HINDI,female,0.4522046257263302
453,BANDINI,2019,HINDI,male,0.5542014111610006
453,BANDINI,2019,HINDI,female,0.44579858883899937
454,BANDINI,2020,HINDI,male,0.5542014111610006
454,BANDINI,2020,HINDI,female,0.44579858883899937
455,BANDINI,2019,HINDI,male,0.3652167311925909
455,BANDINI,2019,HINDI,female,0.6347832688074091
456,BANDINI,2020,HINDI,male,0.3652167311925909
456,BANDINI,2020,HINDI,female,0.6347832688074091
457,BANDINI,2019,HINDI,male,0.3625035004200504
457,BANDINI,2019,HINDI,female,0.6374964995799496
458,BANDINI,2020,HINDI,male,0.3625035004200504
458,BANDINI,2020,HINDI,female,0.6374964995799496
459,BANDINI,2019,HINDI,male,0.5231869482623757
459,BANDINI,2019,HINDI,female,0.47681305173762434
460,BANDINI,2020,HINDI,male,0.5231869482623757
460,BANDINI,2020,HINDI,female,0.47681305173762434
461,BANDINI,2019,HINDI,male,0.41595686489020867
461,BANDINI,2019,HINDI,female,0.5840431351097913
462,BANDINI,2020,HINDI,male,0.41595686489020867
462,BANDINI,2020,HINDI,female,0.5840431351097913
463,NAAGIN,2019,HINDI,male,0.2469856237440099
463,NAAGIN,2019,HINDI,female,0.7530143762559901
464,NAAGIN,2019,HINDI,male,0.4225202282324877
464,NAAGIN,2019,HINDI,female,0.5774797717675123
465,NAAGIN,2019,HINDI,male,0.19371976845610975
465,NAAGIN,2019,HINDI,female,0.8062802315438903
466,NAAGIN,2019,HINDI,male,0.28449586776859503
466,NAAGIN,2019,HINDI,female,0.715504132231405
467,NAAGIN,2019,HINDI,male,0.3219378722034444
467,NAAGIN,2019,HINDI,female,0.6780621277965556
468,PYAAR KI LUKA CHUPPI,2019,HINDI,male,0.44787175234936427
468,PYAAR KI LUKA CHUPPI,2019,HINDI,female,0.5521282476506357
469,PYAAR KI LUKA CHUPPI,2019,HINDI,male,0.44787175234936427
469,PYAAR KI LUKA CHUPPI,2019,HINDI,female,0.5521282476506357
470,PYAAR KI LUKA CHUPPI,2019,HINDI,male,0.41521961184882533
470,PYAAR KI LUKA CHUPPI,2019,HINDI,female,0.5847803881511746
471,PYAAR KI LUKA CHUPPI,2019,HINDI,male,0.33222442899702087
471,PYAAR KI LUKA CHUPPI,2019,HINDI,female,0.6677755710029791
472,PYAAR KI LUKA CHUPPI,2019,HINDI,male,0.5178959506808001
472,PYAAR KI LUKA CHUPPI,2019,HINDI,female,0.48210404931919987
473,RAAVI,2019,HINDI,male,0.5356235020698671
473,RAAVI,2019,HINDI,female,0.4643764979301329
474,RAAVI,2019,HINDI,male,0.47790077247750257
474,RAAVI,2019,HINDI,female,0.5220992275224974
475,RAAVI,2019,HINDI,male,0.5712603986815257
475,RAAVI,2019,HINDI,female,0.42873960131847433
476,RAAVI,2019,HINDI,male,0.5074929478138223
476,RAAVI,2019,HINDI,female,0.49250705218617774
477,RAAVI,2019,HINDI,male,0.42081076645330706
477,RAAVI,2019,HINDI,female,0.5791892335466929
478,CIF,2019,HINDI,male,0.7854414197623703
478,CIF,2019,HINDI,female,0.21455858023762972
479,CIF,2019,HINDI,male,0.8004769805060141
479,CIF,2019,HINDI,female,0.1995230194939859
480,CIF,2019,HINDI,male,0.829369128921684
480,CIF,2019,HINDI,female,0.17063087107831593
481,CIF,2019,HINDI,male,0.7414200154079376
481,CIF,2019,HINDI,female,0.25857998459206244
482,CIF,2019,HINDI,male,0.789944261176203
482,CIF,2019,HINDI,female,0.21005573882379708
483,UTTAR RAMAYAN/LUV KUSH,2020,HINDI,male,0.6534496431403648
483,UTTAR RAMAYAN/LUV KUSH,2020,HINDI,female,0.3465503568596352
484,UTTAR RAMAYAN/LUV KUSH,2020,HINDI,male,0.5878550306031222
484,UTTAR RAMAYAN/LUV KUSH,2020,HINDI,female,0.4121449693968778
485,UTTAR RAMAYAN/LUV KUSH,2020,HINDI,male,0.6193215339233038
485,UTTAR RAMAYAN/LUV KUSH,2020,HINDI,female,0.38067846607669614
486,UTTAR RAMAYAN/LUV KUSH,2020,HINDI,male,0.5782679533776163
486,UTTAR RAMAYAN/LUV KUSH,2020,HINDI,female,0.4217320466223838
487,UTTAR RAMAYAN/LUV KUSH,2020,HINDI,male,0.7652508790534129
487,UTTAR RAMAYAN/LUV KUSH,2020,HINDI,female,0.23474912094658704
488,MAHABHARAT,2020,HINDI,male,0.7899166736806666
488,MAHABHARAT,2020,HINDI,female,0.21008332631933338
489,MAHABHARAT,2020,HINDI,male,0.9592575826165686
489,MAHABHARAT,2020,HINDI,female,0.040742417383431415
490,MAHABHARAT,2020,HINDI,male,0.700337015540161
490,MAHABHARAT,2020,HINDI,female,0.29966298445983897
491,MAHABHARAT,2020,HINDI,male,0.8608509499598609
491,MAHABHARAT,2020,HINDI,female,0.13914905004013914
492,MAHABHARAT,2020,HINDI,male,0.7898012100259292
492,MAHABHARAT,2020,HINDI,female,0.21019878997407088
493,SHRI KRISHNA/ KRISHNA,2020,HINDI,male,0.6496527581728869
493,SHRI KRISHNA/ KRISHNA,2020,HINDI,female,0.3503472418271131
494,SHRI KRISHNA/ KRISHNA,2020,HINDI,male,0.6549919050188883
494,SHRI KRISHNA/ KRISHNA,2020,HINDI,female,0.34500809498111173
495,SHRI KRISHNA/ KRISHNA,2020,HINDI,male,0.517645526761297
495,SHRI KRISHNA/ KRISHNA,2020,HINDI,female,0.48235447323870295
496,SHRI KRISHNA/ KRISHNA,2020,HINDI,male,0.517645526761297
496,SHRI KRISHNA/ KRISHNA,2020,HINDI,female,0.48235447323870295
497,SHRI KRISHNA/ KRISHNA,2020,HINDI,male,0.506964925813331
497,SHRI KRISHNA/ KRISHNA,2020,HINDI,female,0.4930350741866691
498,VISHNU PURAN,2020,HINDI,male,0.7521831240634527
498,VISHNU PURAN,2020,HINDI,female,0.2478168759365473
499,VISHNU PURAN,2020,HINDI,male,0.5862701084923307
499,VISHNU PURAN,2020,HINDI,female,0.4137298915076693
500,VISHNU PURAN,2020,HINDI,male,0.8708648864089279
500,VISHNU PURAN,2020,HINDI,female,0.12913511359107213
501,VISHNU PURAN,2020,HINDI,male,0.7101797871906723
501,VISHNU PURAN,2020,HINDI,female,0.28982021280932774
502,VISHNU PURAN,2020,HINDI,male,0.6640281442392261
502,VISHNU PURAN,2020,HINDI,female,0.335971855760774
503,BAALVEER RETURNS,2020,HINDI,male,0.7500293737516156
503,BAALVEER RETURNS,2020,HINDI,female,0.24997062624838445
504,BAALVEER RETURNS,2020,HINDI,male,0.6385257301808067
504,BAALVEER RETURNS,2020,HINDI,female,0.36147426981919334
505,BAALVEER RETURNS,2020,HINDI,male,0.7255821562960135
505,BAALVEER RETURNS,2020,HINDI,female,0.2744178437039865
506,BAALVEER RETURNS,2020,HINDI,male,0.8044337648244322
506,BAALVEER RETURNS,2020,HINDI,female,0.1955662351755678
507,BAALVEER RETURNS,2020,HINDI,male,0.5488980252072522
507,BAALVEER RETURNS,2020,HINDI,female,0.4511019747927479
508,DIVYA DRISHTI,2020,HINDI,male,0.3262770946888072
508,DIVYA DRISHTI,2020,HINDI,female,0.6737229053111928
509,DIVYA DRISHTI,2020,HINDI,male,0.5045360824742268
509,DIVYA DRISHTI,2020,HINDI,female,0.4954639175257732
510,DIVYA DRISHTI,2020,HINDI,male,0.3726174162202566
510,DIVYA DRISHTI,2020,HINDI,female,0.6273825837797433
511,DIVYA DRISHTI,2020,HINDI,male,0.41013408973697785
511,DIVYA DRISHTI,2020,HINDI,female,0.5898659102630222
512,DIVYA DRISHTI,2020,HINDI,male,0.5821811100292112
512,DIVYA DRISHTI,2020,HINDI,female,0.4178188899707887
513,DIVYA DRISHTI,2020,HINDI,male,0.539672131147541
513,DIVYA DRISHTI,2020,HINDI,female,0.460327868852459
514,DIVYA DRISHTI,2020,HINDI,male,0.5018807092960774
514,DIVYA DRISHTI,2020,HINDI,female,0.49811929070392263
515,DIVYA DRISHTI,2020,HINDI,male,0.29860365198711064
515,DIVYA DRISHTI,2020,HINDI,female,0.7013963480128894
516,DIVYA DRISHTI,2020,HINDI,male,0.4884488448844885
516,DIVYA DRISHTI,2020,HINDI,female,0.5115511551155115
517,DIVYA DRISHTI,2020,HINDI,male,0.3369355874170768
517,DIVYA DRISHTI,2020,HINDI,female,0.6630644125829231
518,DIVYA DRISHTI,2020,HINDI,male,0.3430687830687831
518,DIVYA DRISHTI,2020,HINDI,female,0.6569312169312169
519,DIVYA DRISHTI,2020,HINDI,male,0.44913693901035673
519,DIVYA DRISHTI,2020,HINDI,female,0.5508630609896432
520,DIVYA DRISHTI,2020,HINDI,male,0.1853374443302501
520,DIVYA DRISHTI,2020,HINDI,female,0.8146625556697499
521,DIVYA DRISHTI,2020,HINDI,male,0.34348465979848297
521,DIVYA DRISHTI,2020,HINDI,female,0.656515340201517
522,DIVYA DRISHTI,2020,HINDI,male,0.3075719377553682
522,DIVYA DRISHTI,2020,HINDI,female,0.6924280622446318
523,DIVYA DRISHTI,2020,HINDI,male,0.37455940286128964
523,DIVYA DRISHTI,2020,HINDI,female,0.6254405971387104
524,DIVYA DRISHTI,2020,HINDI,male,0.3805637982195846
524,DIVYA DRISHTI,2020,HINDI,female,0.6194362017804155
525,DIVYA DRISHTI,2020,HINDI,male,0.38202347880634463
525,DIVYA DRISHTI,2020,HINDI,female,0.6179765211936553
526,DIVYA DRISHTI,2020,HINDI,male,0.40347948334944206
526,DIVYA DRISHTI,2020,HINDI,female,0.5965205166505579
527,DIVYA DRISHTI,2020,HINDI,male,0.43884717849358196
527,DIVYA DRISHTI,2020,HINDI,female,0.561152821506418
528,NAAGIN,2021,HINDI,male,0.6383940341230085
528,NAAGIN,2021,HINDI,female,0.36160596587699145
529,NAAGIN,2021,HINDI,male,0.6347320345393563
529,NAAGIN,2021,HINDI,female,0.36526796546064366
530,NAAGIN,2021,HINDI,male,0.5614059606582579
530,NAAGIN,2021,HINDI,female,0.43859403934174207
531,NAAGIN,2021,HINDI,male,0.523249129214433
531,NAAGIN,2021,HINDI,female,0.47675087078556694
532,NAAGIN,2021,HINDI,male,0.6077171477527349
532,NAAGIN,2021,HINDI,female,0.39228285224726506
533,Iss Pyaar Ko Kya Naam Doon?,2021,HINDI,male,0.3266039017761817
533,Iss Pyaar Ko Kya Naam Doon?,2021,HINDI,female,0.6733960982238183
534,ISS PYAAR KO KYA NAAM DOON?,2022,HINDI,male,0.3266039017761817
534,ISS PYAAR KO KYA NAAM DOON?,2022,HINDI,female,0.6733960982238183
535,Iss Pyaar Ko Kya Naam Doon?,2021,HINDI,male,0.20741989881956155
535,Iss Pyaar Ko Kya Naam Doon?,2021,HINDI,female,0.7925801011804384
536,ISS PYAAR KO KYA NAAM DOON?,2022,HINDI,male,0.20741989881956155
536,ISS PYAAR KO KYA NAAM DOON?,2022,HINDI,female,0.7925801011804384
537,Iss Pyaar Ko Kya Naam Doon?,2021,HINDI,male,0.17800783998391798
537,Iss Pyaar Ko Kya Naam Doon?,2021,HINDI,female,0.821992160016082
538,ISS PYAAR KO KYA NAAM DOON?,2022,HINDI,male,0.17800783998391798
538,ISS PYAAR KO KYA NAAM DOON?,2022,HINDI,female,0.821992160016082
539,Iss Pyaar Ko Kya Naam Doon?,2021,HINDI,male,0.41381048387096775
539,Iss Pyaar Ko Kya Naam Doon?,2021,HINDI,female,0.5861895161290323
540,ISS PYAAR KO KYA NAAM DOON?,2022,HINDI,male,0.41381048387096775
540,ISS PYAAR KO KYA NAAM DOON?,2022,HINDI,female,0.5861895161290323
541,Iss Pyaar Ko Kya Naam Doon?,2021,HINDI,male,0.33863315809719197
541,Iss Pyaar Ko Kya Naam Doon?,2021,HINDI,female,0.661366841902808
542,ISS PYAAR KO KYA NAAM DOON?,2022,HINDI,male,0.33863315809719197
542,ISS PYAAR KO KYA NAAM DOON?,2022,HINDI,female,0.661366841902808
543,Iss Pyaar Ko Kya Naam Doon?,2021,HINDI,male,0.48615957199348686
543,Iss Pyaar Ko Kya Naam Doon?,2021,HINDI,female,0.5138404280065132
544,ISS PYAAR KO KYA NAAM DOON?,2022,HINDI,male,0.48615957199348686
544,ISS PYAAR KO KYA NAAM DOON?,2022,HINDI,female,0.5138404280065132
545,Iss Pyaar Ko Kya Naam Doon?,2021,HINDI,male,0.10253271819979286
545,Iss Pyaar Ko Kya Naam Doon?,2021,HINDI,female,0.8974672818002072
546,ISS PYAAR KO KYA NAAM DOON?,2022,HINDI,male,0.10253271819979286
546,ISS PYAAR KO KYA NAAM DOON?,2022,HINDI,female,0.8974672818002072
547,Iss Pyaar Ko Kya Naam Doon?,2021,HINDI,male,0.5452411438326932
547,Iss Pyaar Ko Kya Naam Doon?,2021,HINDI,female,0.4547588561673069
548,ISS PYAAR KO KYA NAAM DOON?,2022,HINDI,male,0.5452411438326932
548,ISS PYAAR KO KYA NAAM DOON?,2022,HINDI,female,0.4547588561673069
549,Iss Pyaar Ko Kya Naam Doon?,2021,HINDI,male,0.2584858640543095
549,Iss Pyaar Ko Kya Naam Doon?,2021,HINDI,female,0.7415141359456905
550,ISS PYAAR KO KYA NAAM DOON?,2022,HINDI,male,0.2584858640543095
550,ISS PYAAR KO KYA NAAM DOON?,2022,HINDI,female,0.7415141359456905
551,Iss Pyaar Ko Kya Naam Doon?,2021,HINDI,male,0.19239793524167056
551,Iss Pyaar Ko Kya Naam Doon?,2021,HINDI,female,0.8076020647583294
552,ISS PYAAR KO KYA NAAM DOON?,2022,HINDI,male,0.19239793524167056
552,ISS PYAAR KO KYA NAAM DOON?,2022,HINDI,female,0.8076020647583294
553,APNA TIME BHI AAYEGA,2021,HINDI,male,0.3986045064663793
553,APNA TIME BHI AAYEGA,2021,HINDI,female,0.6013954935336208
554,APNA TIME BHI AAYEGA,2021,HINDI,male,0.43946666666666667
554,APNA TIME BHI AAYEGA,2021,HINDI,female,0.5605333333333333
555,APNA TIME BHI AAYEGA,2021,HINDI,male,0.3785691021604603
555,APNA TIME BHI AAYEGA,2021,HINDI,female,0.6214308978395396
556,APNA TIME BHI AAYEGA,2021,HINDI,male,0.35963645118574694
556,APNA TIME BHI AAYEGA,2021,HINDI,female,0.6403635488142531
557,APNA TIME BHI AAYEGA,2021,HINDI,male,0.24636695318780533
557,APNA TIME BHI AAYEGA,2021,HINDI,female,0.7536330468121947
558,KUNDALI BHAGYA,2021,HINDI,male,0.1935816983080467
558,KUNDALI BHAGYA,2021,HINDI,female,0.8064183016919533
559,KUNDALI BHAGYA,2021,HINDI,male,0.12392403333788769
559,KUNDALI BHAGYA,2021,HINDI,female,0.8760759666621123
560,KUNDALI BHAGYA,2021,HINDI,male,0.2734648610786832
560,KUNDALI BHAGYA,2021,HINDI,female,0.7265351389213168
561,KUNDALI BHAGYA,2021,HINDI,male,0.2663533350502189
561,KUNDALI BHAGYA,2021,HINDI,female,0.7336466649497811
562,KUNDALI BHAGYA,2021,HINDI,male,0.3647471727544521
562,KUNDALI BHAGYA,2021,HINDI,female,0.6352528272455479
563,KUCH TO HAI NAAGIN EK NAYE RANG MEIN,2021,HINDI,male,0.2934155826739976
563,KUCH TO HAI NAAGIN EK NAYE RANG MEIN,2021,HINDI,female,0.7065844173260024
564,KUCH TO HAI NAAGIN EK NAYE RANG MEIN,2021,HINDI,male,0.31899710703953715
564,KUCH TO HAI NAAGIN EK NAYE RANG MEIN,2021,HINDI,female,0.6810028929604629
565,KUCH TO HAI NAAGIN EK NAYE RANG MEIN,2021,HINDI,male,0.21986680423975236
565,KUCH TO HAI NAAGIN EK NAYE RANG MEIN,2021,HINDI,female,0.7801331957602476
566,KUCH TO HAI NAAGIN EK NAYE RANG MEIN,2021,HINDI,male,0.3258672272984556
566,KUCH TO HAI NAAGIN EK NAYE RANG MEIN,2021,HINDI,female,0.6741327727015445
567,KUCH TO HAI NAAGIN EK NAYE RANG MEIN,2021,HINDI,male,0.4114753090215854
567,KUCH TO HAI NAAGIN EK NAYE RANG MEIN,2021,HINDI,female,0.5885246909784146
568,Teri Meri Ikk Jindri,2021,HINDI,male,0.453320324410025
568,Teri Meri Ikk Jindri,2021,HINDI,female,0.546679675589975
569,Teri Meri Ikk Jindri,2021,HINDI,male,0.5039365079365079
569,Teri Meri Ikk Jindri,2021,HINDI,female,0.49606349206349204
570,Teri Meri Ikk Jindri,2021,HINDI,male,0.2720080371719201
570,Teri Meri Ikk Jindri,2021,HINDI,female,0.7279919628280799
571,Teri Meri Ikk Jindri,2021,HINDI,male,0.21973820632452049
571,Teri Meri Ikk Jindri,2021,HINDI,female,0.7802617936754795
572,Teri Meri Ikk Jindri,2021,HINDI,male,0.3575450102085009
572,Teri Meri Ikk Jindri,2021,HINDI,female,0.6424549897914991
573,RADHAKRISHN,2022,HINDI,male,0.6088839081045285
573,RADHAKRISHN,2022,HINDI,female,0.3911160918954715
574,RADHAKRISHN,2022,HINDI,male,0.47818930041152263
574,RADHAKRISHN,2022,HINDI,female,0.5218106995884774
575,RADHAKRISHN,2022,HINDI,male,0.5008615738081562
575,RADHAKRISHN,2022,HINDI,female,0.4991384261918438
576,RADHAKRISHN,2022,HINDI,male,0.593992798938791
576,RADHAKRISHN,2022,HINDI,female,0.406007201061209
577,RADHAKRISHN,2022,HINDI,male,0.4786862677614435
577,RADHAKRISHN,2022,HINDI,female,0.5213137322385565
578,VIGHNAHARTA GANESH,2022,HINDI,male,0.5168407921409637
578,VIGHNAHARTA GANESH,2022,HINDI,female,0.4831592078590363
579,VIGHNAHARTA GANESH,2022,HINDI,male,0.5248868778280543
579,VIGHNAHARTA GANESH,2022,HINDI,female,0.4751131221719457
580,VIGHNAHARTA GANESH,2022,HINDI,male,0.8395575304906874
580,VIGHNAHARTA GANESH,2022,HINDI,female,0.16044246950931265
581,VIGHNAHARTA GANESH,2022,HINDI,male,0.6672789713281687
581,VIGHNAHARTA GANESH,2022,HINDI,female,0.33272102867183134
582,VIGHNAHARTA GANESH,2022,HINDI,male,0.558777511213101
582,VIGHNAHARTA GANESH,2022,HINDI,female,0.4412224887868989
583,MANN SUNDAR,2022,HINDI,male,0.27091422520296504
583,MANN SUNDAR,2022,HINDI,female,0.729085774797035
584,MANN SUNDAR,2022,HINDI,male,0.2504731861198738
584,MANN SUNDAR,2022,HINDI,female,0.7495268138801262
585,MANN SUNDAR,2022,HINDI,male,0.09250464588065249
585,MANN SUNDAR,2022,HINDI,female,0.9074953541193476
586,MANN SUNDAR,2022,HINDI,male,0.15631047086648034
586,MANN SUNDAR,2022,HINDI,female,0.8436895291335197
587,MANN SUNDAR,2022,HINDI,male,0.29424103737604884
587,MANN SUNDAR,2022,HINDI,female,0.7057589626239512
588,MANN SUNDAR,2022,HINDI,male,0.17147372580007902
588,MANN SUNDAR,2022,HINDI,female,0.828526274199921
589,MANN SUNDAR,2022,HINDI,male,0.3990999099909991
589,MANN SUNDAR,2022,HINDI,female,0.6009000900090009
590,MANN SUNDAR,2022,HINDI,male,0.23933041773488162
590,MANN SUNDAR,2022,HINDI,female,0.7606695822651184
591,MANN SUNDAR,2022,HINDI,male,0.016261648090626715
591,MANN SUNDAR,2022,HINDI,female,0.9837383519093733
592,MANN SUNDAR,2022,HINDI,male,0.0689446016983421
592,MANN SUNDAR,2022,HINDI,female,0.931055398301658
593,MANGALA GOWRI MADUVE,2018,KANNADA,male,0.5111323796091074
593,MANGALA GOWRI MADUVE,2018,KANNADA,female,0.4888676203908926
594,MANGALA GOWRI MADUVE,2018,KANNADA,male,0.5296024309951887
594,MANGALA GOWRI MADUVE,2018,KANNADA,female,0.47039756900481133
595,MANGALA GOWRI MADUVE,2018,KANNADA,male,0.5519016299685444
595,MANGALA GOWRI MADUVE,2018,KANNADA,female,0.44809837003145553
596,MANGALA GOWRI MADUVE,2018,KANNADA,male,0.4454681470981967
596,MANGALA GOWRI MADUVE,2018,KANNADA,female,0.5545318529018033
597,MANGALA GOWRI MADUVE,2018,KANNADA,male,0.324443958686267
597,MANGALA GOWRI MADUVE,2018,KANNADA,female,0.675556041313733
598,AGNISAKSHI,2018,KANNADA,male,0.5922965537214017
598,AGNISAKSHI,2018,KANNADA,female,0.40770344627859834
599,AGNISAKSHI,2018,KANNADA,male,0.19976045855077423
599,AGNISAKSHI,2018,KANNADA,female,0.8002395414492258
600,AGNISAKSHI,2018,KANNADA,male,0.16752531533131995
600,AGNISAKSHI,2018,KANNADA,female,0.83247468466868
601,AGNISAKSHI,2018,KANNADA,male,0.30783886771910723
601,AGNISAKSHI,2018,KANNADA,female,0.6921611322808927
602,AGNISAKSHI,2018,KANNADA,male,0.36354673732207776
602,AGNISAKSHI,2018,KANNADA,female,0.6364532626779222
603,KAMALI,2018,KANNADA,male,0.5732191583290813
603,KAMALI,2018,KANNADA,female,0.4267808416709187
604,KAMALI,2018,KANNADA,male,0.2892761958198906
604,KAMALI,2018,KANNADA,female,0.7107238041801094
605,KAMALI,2018,KANNADA,male,0.34714605884316435
605,KAMALI,2018,KANNADA,female,0.6528539411568356
606,KAMALI,2018,KANNADA,male,0.1025231111420032
606,KAMALI,2018,KANNADA,female,0.8974768888579968
607,LAKSHMI BARAMMA,2018,KANNADA,male,0.38544412607449857
607,LAKSHMI BARAMMA,2018,KANNADA,female,0.6145558739255015
608,LAKSHMI BARAMMA,2018,KANNADA,male,0.5451158269884983
608,LAKSHMI BARAMMA,2018,KANNADA,female,0.4548841730115017
609,LAKSHMI BARAMMA,2018,KANNADA,male,0.4639846384413638
609,LAKSHMI BARAMMA,2018,KANNADA,female,0.5360153615586362
610,LAKSHMI BARAMMA,2018,KANNADA,male,0.4804362711532818
610,LAKSHMI BARAMMA,2018,KANNADA,female,0.5195637288467182
611,LAKSHMI BARAMMA,2018,KANNADA,male,0.5430968726163234
611,LAKSHMI BARAMMA,2018,KANNADA,female,0.4569031273836766
612,RADHA RAMANA,2018,KANNADA,male,0.23765801729873587
612,RADHA RAMANA,2018,KANNADA,female,0.7623419827012642
613,RADHA RAMANA,2018,KANNADA,male,0.35314954566456186
613,RADHA RAMANA,2018,KANNADA,female,0.6468504543354382
614,RADHA RAMANA,2018,KANNADA,male,0.2195298082323678
614,RADHA RAMANA,2018,KANNADA,female,0.7804701917676322
