video-id,name,year,lang,skintone,screentime
282,KHUKUMONI HOME DELIVERY,2021,BENGALI,light,0.5584424728911421
282,KHUKUMONI HOME DELIVERY,2021,BENGALI,medium,0.4395859738065061
282,KHUKUMONI HOME DELIVERY,2021,BENGALI,dark,0.0019715533023517817
283,KHUKUMONI HOME DELIVERY,2021,BENGALI,light,0.5467478284659052
283,KHUKUMONI HOME DELIVERY,2021,BENGALI,medium,0.4427877710142945
283,KHUKUMONI HOME DELIVERY,2021,BENGALI,dark,0.010464400519800287
284,KHUKUMONI HOME DELIVERY,2021,BENGALI,light,0.6484458735262594
284,KHUKUMONI HOME DELIVERY,2021,BENGALI,medium,0.30370090158249796
284,KHUKUMONI HOME DELIVERY,2021,BENGALI,dark,0.04785322489124267
285,KHUKUMONI HOME DELIVERY,2021,BENGALI,light,0.6707125049206141
285,KHUKUMONI HOME DELIVERY,2021,BENGALI,medium,0.32305471722871015
285,KHUKUMONI HOME DELIVERY,2021,BENGALI,dark,0.006232777850675764
286,KHUKUMONI HOME DELIVERY,2021,BENGALI,light,0.7472276788543185
286,KHUKUMONI HOME DELIVERY,2021,BENGALI,medium,0.2515049743362271
286,KHUKUMONI HOME DELIVERY,2021,BENGALI,dark,0.0012673468094544073
287,SARBOJAYA,2021,BENGALI,light,0.8924040204317021
287,SARBOJAYA,2021,BENGALI,medium,0.10594826165760422
287,SARBOJAYA,2021,BENGALI,dark,0.0016477179106936892
288,SARBOJAYA,2021,BENGALI,light,0.7864647367832793
288,SARBOJAYA,2021,BENGALI,medium,0.2102380686263552
288,SARBOJAYA,2021,BENGALI,dark,0.0032971945903654855
289,SARBOJAYA,2021,BENGALI,light,0.8032353563121167
289,SARBOJAYA,2021,BENGALI,medium,0.18471135546627193
289,SARBOJAYA,2021,BENGALI,dark,0.012053288221611334
290,SARBOJAYA,2021,BENGALI,light,0.7261510851887163
290,SARBOJAYA,2021,BENGALI,medium,0.26936234647523977
290,SARBOJAYA,2021,BENGALI,dark,0.0044865683360439685
291,SARBOJAYA,2021,BENGALI,light,0.7680506832818472
291,SARBOJAYA,2021,BENGALI,medium,0.17299335043719566
291,SARBOJAYA,2021,BENGALI,dark,0.05895596628095712
292,RANGIYE DIYE JAO,2021,BENGALI,light,0.8963127252564458
292,RANGIYE DIYE JAO,2021,BENGALI,medium,0.09901382232959721
292,RANGIYE DIYE JAO,2021,BENGALI,dark,0.004673452413956988
293,RANGIYE DIYE JAO,2021,BENGALI,light,0.9574060622069603
293,RANGIYE DIYE JAO,2021,BENGALI,medium,0.040612824407316915
293,RANGIYE DIYE JAO,2021,BENGALI,dark,0.0019811133857227763
294,RANGIYE DIYE JAO,2021,BENGALI,light,0.8249200892587902
294,RANGIYE DIYE JAO,2021,BENGALI,medium,0.1738737108738918
294,RANGIYE DIYE JAO,2021,BENGALI,dark,0.0012061998673180145
295,RANGIYE DIYE JAO,2021,BENGALI,light,0.9802298850574712
295,RANGIYE DIYE JAO,2021,BENGALI,medium,0.018981937602627258
295,RANGIYE DIYE JAO,2021,BENGALI,dark,0.0007881773399014779
296,RANGIYE DIYE JAO,2021,BENGALI,light,0.975157582499073
296,RANGIYE DIYE JAO,2021,BENGALI,medium,0.02239525398591027
296,RANGIYE DIYE JAO,2021,BENGALI,dark,0.002447163515016685
297,MON PHAGUN,2021,BENGALI,light,0.80018060502684
297,MON PHAGUN,2021,BENGALI,medium,0.1826619174233683
297,MON PHAGUN,2021,BENGALI,dark,0.017157477549791803
298,MON PHAGUN,2021,BENGALI,light,0.9394500852293782
298,MON PHAGUN,2021,BENGALI,medium,0.05866004594975172
298,MON PHAGUN,2021,BENGALI,dark,0.0018898688208700807
299,MON PHAGUN,2021,BENGALI,light,0.9339324857518633
299,MON PHAGUN,2021,BENGALI,medium,0.06545374835598422
299,MON PHAGUN,2021,BENGALI,dark,0.0006137658921525647
300,MON PHAGUN,2021,BENGALI,light,0.916478115003511
300,MON PHAGUN,2021,BENGALI,medium,0.07872357025825076
300,MON PHAGUN,2021,BENGALI,dark,0.0047983147382382775
301,MON PHAGUN,2021,BENGALI,light,0.9545354614606693
301,MON PHAGUN,2021,BENGALI,medium,0.04388163390933474
301,MON PHAGUN,2021,BENGALI,dark,0.0015829046299960427
302,UMA,2021,BENGALI,light,0.9736812379984187
302,UMA,2021,BENGALI,medium,0.025565721600963893
302,UMA,2021,BENGALI,dark,0.0007530404006174931
303,UMA,2021,BENGALI,light,0.9010534236267871
303,UMA,2021,BENGALI,medium,0.030850263355906696
303,UMA,2021,BENGALI,dark,0.06809631301730625
304,UMA,2021,BENGALI,light,0.9530679730557257
304,UMA,2021,BENGALI,medium,0.0410777709736681
304,UMA,2021,BENGALI,dark,0.0058542559706062465
305,UMA,2021,BENGALI,light,0.9659087609257485
305,UMA,2021,BENGALI,medium,0.03380085373290356
305,UMA,2021,BENGALI,dark,0.00029038534134796876
306,UMA,2021,BENGALI,light,0.8353201634877384
306,UMA,2021,BENGALI,medium,0.13947547683923706
306,UMA,2021,BENGALI,dark,0.025204359673024524
307,DHULOKONA,2022,BENGALI,light,0.8488812163866941
307,DHULOKONA,2022,BENGALI,medium,0.0665958435694841
307,DHULOKONA,2022,BENGALI,dark,0.0845229400438218
308,DHULOKONA,2022,BENGALI,light,0.9125812592033904
308,DHULOKONA,2022,BENGALI,medium,0.08174406493553137
308,DHULOKONA,2022,BENGALI,dark,0.0056746758610781885
309,DHULOKONA,2022,BENGALI,light,0.9306500281286759
309,DHULOKONA,2022,BENGALI,medium,0.055745921341993555
309,DHULOKONA,2022,BENGALI,dark,0.013604050529330537
310,DHULOKONA,2022,BENGALI,light,0.9125992405937177
310,DHULOKONA,2022,BENGALI,medium,0.08312046945115636
310,DHULOKONA,2022,BENGALI,dark,0.004280289955125993
311,DHULOKONA,2022,BENGALI,light,0.9225348516570495
311,DHULOKONA,2022,BENGALI,medium,0.07532043098605934
311,DHULOKONA,2022,BENGALI,dark,0.002144717356891181
312,DHULOKONA,2022,BENGALI,light,0.8461192784233165
312,DHULOKONA,2022,BENGALI,medium,0.1533029466521153
312,DHULOKONA,2022,BENGALI,dark,0.0005777749245682737
313,DHULOKONA,2022,BENGALI,light,0.7096133272199296
313,DHULOKONA,2022,BENGALI,medium,0.2903866727800703
313,DHULOKONA,2022,BENGALI,dark,0.0
314,DHULOKONA,2022,BENGALI,light,0.9945209894448473
314,DHULOKONA,2022,BENGALI,medium,0.0020143421158649584
314,DHULOKONA,2022,BENGALI,dark,0.0034646684392877288
315,DHULOKONA,2022,BENGALI,light,0.8938759487045276
315,DHULOKONA,2022,BENGALI,medium,0.08335514263281864
315,DHULOKONA,2022,BENGALI,dark,0.022768908662653756
316,DHULOKONA,2022,BENGALI,light,0.9319803393055336
316,DHULOKONA,2022,BENGALI,medium,0.059352042703874
316,DHULOKONA,2022,BENGALI,dark,0.008667617990592463
317,KHUKUMONI HOME DELIVERY,2022,BENGALI,light,0.7439009877424729
317,KHUKUMONI HOME DELIVERY,2022,BENGALI,medium,0.17378713951366576
317,KHUKUMONI HOME DELIVERY,2022,BENGALI,dark,0.08231187274386131
318,KHUKUMONI HOME DELIVERY,2022,BENGALI,light,0.5560055689153272
318,KHUKUMONI HOME DELIVERY,2022,BENGALI,medium,0.3889381091001139
318,KHUKUMONI HOME DELIVERY,2022,BENGALI,dark,0.05505632198455892
319,KHUKUMONI HOME DELIVERY,2022,BENGALI,light,0.7021058038007191
319,KHUKUMONI HOME DELIVERY,2022,BENGALI,medium,0.27723563316783656
319,KHUKUMONI HOME DELIVERY,2022,BENGALI,dark,0.020658563031444387
320,KHUKUMONI HOME DELIVERY,2022,BENGALI,light,0.7536577505639703
320,KHUKUMONI HOME DELIVERY,2022,BENGALI,medium,0.24041250402835965
320,KHUKUMONI HOME DELIVERY,2022,BENGALI,dark,0.005929745407669997
321,KHUKUMONI HOME DELIVERY,2022,BENGALI,light,0.7692601067887109
321,KHUKUMONI HOME DELIVERY,2022,BENGALI,medium,0.220976353928299
321,KHUKUMONI HOME DELIVERY,2022,BENGALI,dark,0.009763539282990084
322,AALTA PHORING,2022,BENGALI,light,0.9280448986429888
322,AALTA PHORING,2022,BENGALI,medium,0.06483498073379125
322,AALTA PHORING,2022,BENGALI,dark,0.00712012062321997
323,AALTA PHORING,2022,BENGALI,light,0.8512742181847416
323,AALTA PHORING,2022,BENGALI,medium,0.14816303561379532
323,AALTA PHORING,2022,BENGALI,dark,0.0005627462014631402
324,AALTA PHORING,2022,BENGALI,light,0.93385836854911
324,AALTA PHORING,2022,BENGALI,medium,0.06569343065693431
324,AALTA PHORING,2022,BENGALI,dark,0.00044820079395569215
325,AALTA PHORING,2022,BENGALI,light,0.9318595952814808
325,AALTA PHORING,2022,BENGALI,medium,0.06679773664524792
325,AALTA PHORING,2022,BENGALI,dark,0.0013426680732713148
326,AALTA PHORING,2022,BENGALI,light,0.92217697149204
326,AALTA PHORING,2022,BENGALI,medium,0.07686042206590152
326,AALTA PHORING,2022,BENGALI,dark,0.0009626064420584969
327,AALTA PHORING,2022,BENGALI,light,0.7794915254237288
327,AALTA PHORING,2022,BENGALI,medium,0.1843220338983051
327,AALTA PHORING,2022,BENGALI,dark,0.0361864406779661
328,AALTA PHORING,2022,BENGALI,light,0.8729785525863057
328,AALTA PHORING,2022,BENGALI,medium,0.12220438123638032
328,AALTA PHORING,2022,BENGALI,dark,0.004817066177313912
329,AALTA PHORING,2022,BENGALI,light,0.7746582390122005
329,AALTA PHORING,2022,BENGALI,medium,0.1606644127590769
329,AALTA PHORING,2022,BENGALI,dark,0.06467734822872262
330,AALTA PHORING,2022,BENGALI,light,0.9234909650134564
330,AALTA PHORING,2022,BENGALI,medium,0.07304882737408688
330,AALTA PHORING,2022,BENGALI,dark,0.0034602076124567475
331,AALTA PHORING,2022,BENGALI,light,0.858140346793902
331,AALTA PHORING,2022,BENGALI,medium,0.14145234493192133
331,AALTA PHORING,2022,BENGALI,dark,0.00040730827417665544
332,BANGLA MEDIUM,2022,BENGALI,light,0.9251109824358232
332,BANGLA MEDIUM,2022,BENGALI,medium,0.06736151322138584
332,BANGLA MEDIUM,2022,BENGALI,dark,0.007527504342790967
333,BANGLA MEDIUM,2022,BENGALI,light,0.7884386960538472
333,BANGLA MEDIUM,2022,BENGALI,medium,0.20087105714662795
333,BANGLA MEDIUM,2022,BENGALI,dark,0.010690246799524877
334,BANGLA MEDIUM,2022,BENGALI,light,0.9198958492877929
334,BANGLA MEDIUM,2022,BENGALI,medium,0.07995098790013784
334,BANGLA MEDIUM,2022,BENGALI,dark,0.00015316281206922958
335,BANGLA MEDIUM,2022,BENGALI,light,0.9553214081515968
335,BANGLA MEDIUM,2022,BENGALI,medium,0.043371722617005636
335,BANGLA MEDIUM,2022,BENGALI,dark,0.0013068692313975333
336,BANGLA MEDIUM,2022,BENGALI,light,0.9032946635730859
336,BANGLA MEDIUM,2022,BENGALI,medium,0.08640371229698376
336,BANGLA MEDIUM,2022,BENGALI,dark,0.010301624129930395
337,BANGLA MEDIUM,2022,BENGALI,light,0.8722569572146622
337,BANGLA MEDIUM,2022,BENGALI,medium,0.1259041314208655
337,BANGLA MEDIUM,2022,BENGALI,dark,0.0018389113644722325
338,BANGLA MEDIUM,2022,BENGALI,light,0.9025285909138601
338,BANGLA MEDIUM,2022,BENGALI,medium,0.09621235966845032
338,BANGLA MEDIUM,2022,BENGALI,dark,0.0012590494176896443
339,BANGLA MEDIUM,2022,BENGALI,light,0.9921768042245257
339,BANGLA MEDIUM,2022,BENGALI,medium,0.007725405828280853
339,BANGLA MEDIUM,2022,BENGALI,dark,9.778994719342852e-05
340,BANGLA MEDIUM,2022,BENGALI,light,0.9413392363032651
340,BANGLA MEDIUM,2022,BENGALI,medium,0.05622578859988932
340,BANGLA MEDIUM,2022,BENGALI,dark,0.0024349750968456004
341,BANGLA MEDIUM,2022,BENGALI,light,0.8911049398300093
341,BANGLA MEDIUM,2022,BENGALI,medium,0.10822182950433393
341,BANGLA MEDIUM,2022,BENGALI,dark,0.0006732306656568207
342,MITHAI,2022,BENGALI,light,0.9880262403668556
342,MITHAI,2022,BENGALI,medium,0.009978133027620321
342,MITHAI,2022,BENGALI,dark,0.0019956266055240644
343,MITHAI,2022,BENGALI,light,0.9861674109698844
343,MITHAI,2022,BENGALI,medium,0.008771327149891216
343,MITHAI,2022,BENGALI,dark,0.005061261880224436
344,MITHAI,2022,BENGALI,light,0.9952002362960592
344,MITHAI,2022,BENGALI,medium,0.004799763703940729
344,MITHAI,2022,BENGALI,dark,0.0
345,MITHAI,2022,BENGALI,light,0.9892775881683732
345,MITHAI,2022,BENGALI,medium,0.010437997724687145
345,MITHAI,2022,BENGALI,dark,0.0002844141069397042
346,MITHAI,2022,BENGALI,light,0.9838156835861822
346,MITHAI,2022,BENGALI,medium,0.015379571398766058
346,MITHAI,2022,BENGALI,dark,0.0008047450150517123
347,LAALKUTHI,2022,BENGALI,light,0.9111012608353034
347,LAALKUTHI,2022,BENGALI,medium,0.04654255319148936
347,LAALKUTHI,2022,BENGALI,dark,0.04235618597320725
348,LAALKUTHI,2022,BENGALI,light,0.9027741902154259
348,LAALKUTHI,2022,BENGALI,medium,0.08555044686676655
348,LAALKUTHI,2022,BENGALI,dark,0.011675362917807512
349,LAALKUTHI,2022,BENGALI,light,0.9599030400969599
349,LAALKUTHI,2022,BENGALI,medium,0.036056963943036056
349,LAALKUTHI,2022,BENGALI,dark,0.00403999596000404
350,LAALKUTHI,2022,BENGALI,light,0.9062025647736195
350,LAALKUTHI,2022,BENGALI,medium,0.07218005757655065
350,LAALKUTHI,2022,BENGALI,dark,0.021617377649829888
351,GAATCHORA,2022,BENGALI,light,0.6914538474378235
351,GAATCHORA,2022,BENGALI,medium,0.24828910031714238
351,GAATCHORA,2022,BENGALI,dark,0.06025705224503422
352,GAATCHORA,2022,BENGALI,light,0.7624182631639326
352,GAATCHORA,2022,BENGALI,medium,0.22966616955374555
352,GAATCHORA,2022,BENGALI,dark,0.0079155672823219
353,GAATCHORA,2022,BENGALI,light,0.8545551411827385
353,GAATCHORA,2022,BENGALI,medium,0.13564198188598828
353,GAATCHORA,2022,BENGALI,dark,0.009802876931273309
354,GAATCHORA,2022,BENGALI,light,0.7950971895505757
354,GAATCHORA,2022,BENGALI,medium,0.20230283521109324
354,GAATCHORA,2022,BENGALI,dark,0.0025999752383310637
355,GAATCHORA,2022,BENGALI,light,0.7786206896551724
355,GAATCHORA,2022,BENGALI,medium,0.15268965517241379
355,GAATCHORA,2022,BENGALI,dark,0.0686896551724138
356,GAATCHORA,2022,BENGALI,light,0.8673684210526316
356,GAATCHORA,2022,BENGALI,medium,0.12989473684210526
356,GAATCHORA,2022,BENGALI,dark,0.0027368421052631577
357,GAATCHORA,2022,BENGALI,light,0.6713788158164311
357,GAATCHORA,2022,BENGALI,medium,0.28528989961073553
357,GAATCHORA,2022,BENGALI,dark,0.04333128457283344
358,GAATCHORA,2022,BENGALI,light,0.26860649247822643
358,GAATCHORA,2022,BENGALI,medium,0.2986935866983373
358,GAATCHORA,2022,BENGALI,dark,0.4326999208234363
359,GAATCHORA,2022,BENGALI,light,0.6608848391700516
359,GAATCHORA,2022,BENGALI,medium,0.2583159512569986
359,GAATCHORA,2022,BENGALI,dark,0.08079920957294982
360,GAATCHORA,2022,BENGALI,light,0.7907261098570354
360,GAATCHORA,2022,BENGALI,medium,0.18275018811136193
360,GAATCHORA,2022,BENGALI,dark,0.02652370203160271
361,ANURAGER CHOWA,2022,BENGALI,light,0.8276201949403132
361,ANURAGER CHOWA,2022,BENGALI,medium,0.16526119811630707
361,ANURAGER CHOWA,2022,BENGALI,dark,0.007118606943379696
362,ANURAGER CHOWA,2022,BENGALI,light,0.9124459394521864
362,ANURAGER CHOWA,2022,BENGALI,medium,0.08582412301777992
362,ANURAGER CHOWA,2022,BENGALI,dark,0.0017299375300336376
363,ANURAGER CHOWA,2022,BENGALI,light,0.8163900414937759
363,ANURAGER CHOWA,2022,BENGALI,medium,0.17323651452282157
363,ANURAGER CHOWA,2022,BENGALI,dark,0.01037344398340249
364,ANURAGER CHOWA,2022,BENGALI,light,0.9028831562974203
364,ANURAGER CHOWA,2022,BENGALI,medium,0.08890475765419976
364,ANURAGER CHOWA,2022,BENGALI,dark,0.008212086048379898
365,ANURAGER CHOWA,2022,BENGALI,light,0.878548630942382
365,ANURAGER CHOWA,2022,BENGALI,medium,0.1046531160759281
365,ANURAGER CHOWA,2022,BENGALI,dark,0.016798252981689903
366,ANURAGER CHOWA,2022,BENGALI,light,0.8602403343782654
366,ANURAGER CHOWA,2022,BENGALI,medium,0.1304858934169279
366,ANURAGER CHOWA,2022,BENGALI,dark,0.009273772204806687
367,ANURAGER CHOWA,2022,BENGALI,light,0.7583220285922989
367,ANURAGER CHOWA,2022,BENGALI,medium,0.22268600646979025
367,ANURAGER CHOWA,2022,BENGALI,dark,0.018991964937910884
368,ANURAGER CHOWA,2022,BENGALI,light,0.7485811577752554
368,ANURAGER CHOWA,2022,BENGALI,medium,0.22360953461975028
368,ANURAGER CHOWA,2022,BENGALI,dark,0.027809307604994324
369,ANURAGER CHOWA,2022,BENGALI,light,0.9204796734138458
369,ANURAGER CHOWA,2022,BENGALI,medium,0.07535295118217383
369,ANURAGER CHOWA,2022,BENGALI,dark,0.004167375403980269
370,ANURAGER CHOWA,2022,BENGALI,light,0.7735598076332754
370,ANURAGER CHOWA,2022,BENGALI,medium,0.20679422899826053
370,ANURAGER CHOWA,2022,BENGALI,dark,0.019645963368464137
371,GUDDAN TUMSE NAA HO PAYEGA,2018,HINDI,light,0.97894387797397
371,GUDDAN TUMSE NAA HO PAYEGA,2018,HINDI,medium,0.019895548371051976
371,GUDDAN TUMSE NAA HO PAYEGA,2018,HINDI,dark,0.001160573654978032
372,GUDDAN TUMSE NAA HO PAYEGA,2018,HINDI,light,0.8485210874591406
372,GUDDAN TUMSE NAA HO PAYEGA,2018,HINDI,medium,0.14055648568922904
372,GUDDAN TUMSE NAA HO PAYEGA,2018,HINDI,dark,0.010922426851630392
373,GUDDAN TUMSE NAA HO PAYEGA,2018,HINDI,light,0.9223711039906787
373,GUDDAN TUMSE NAA HO PAYEGA,2018,HINDI,medium,0.07566268569764055
373,GUDDAN TUMSE NAA HO PAYEGA,2018,HINDI,dark,0.001966210311680746
374,GUDDAN TUMSE NAA HO PAYEGA,2018,HINDI,light,0.9108288770053476
374,GUDDAN TUMSE NAA HO PAYEGA,2018,HINDI,medium,0.07787433155080214
374,GUDDAN TUMSE NAA HO PAYEGA,2018,HINDI,dark,0.011296791443850268
375,GUDDAN TUMSE NAA HO PAYEGA,2018,HINDI,light,0.910852469329978
375,GUDDAN TUMSE NAA HO PAYEGA,2018,HINDI,medium,0.08046555520603964
375,GUDDAN TUMSE NAA HO PAYEGA,2018,HINDI,dark,0.008681975463982385
376,RADHAKRISHN,2018,HINDI,light,0.807960267641581
376,RADHAKRISHN,2018,HINDI,medium,0.0867075946747603
376,RADHAKRISHN,2018,HINDI,dark,0.10533213768365869
377,RADHAKRISHN,2018,HINDI,light,0.8922267481330618
377,RADHAKRISHN,2018,HINDI,medium,0.10089952477936184
377,RADHAKRISHN,2018,HINDI,dark,0.006873727087576375
378,RADHAKRISHN,2018,HINDI,light,0.7925170068027211
378,RADHAKRISHN,2018,HINDI,medium,0.10343863572826391
378,RADHAKRISHN,2018,HINDI,dark,0.104044357469015
379,RADHAKRISHN,2018,HINDI,light,0.8779385171790235
379,RADHAKRISHN,2018,HINDI,medium,0.07775768535262206
379,RADHAKRISHN,2018,HINDI,dark,0.04430379746835443
380,RADHAKRISHN,2018,HINDI,light,0.9111489603292882
380,RADHAKRISHN,2018,HINDI,medium,0.06869633099141297
380,RADHAKRISHN,2018,HINDI,dark,0.020154708679298843
381,KUMKUM BHAGYA,2018,HINDI,light,0.7009321255087305
381,KUMKUM BHAGYA,2018,HINDI,medium,0.29644216883287383
381,KUMKUM BHAGYA,2018,HINDI,dark,0.0026257056583956937
382,KUMKUM BHAGYA,2018,HINDI,light,0.45926614691366857
382,KUMKUM BHAGYA,2018,HINDI,medium,0.5355840068664617
382,KUMKUM BHAGYA,2018,HINDI,dark,0.005149846219869823
383,KUMKUM BHAGYA,2018,HINDI,light,0.8381715249337509
383,KUMKUM BHAGYA,2018,HINDI,medium,0.14412189833774994
383,KUMKUM BHAGYA,2018,HINDI,dark,0.01770657672849916
384,KUMKUM BHAGYA,2018,HINDI,light,0.7556361438501058
384,KUMKUM BHAGYA,2018,HINDI,medium,0.22979752190994257
384,KUMKUM BHAGYA,2018,HINDI,dark,0.014566334239951647
385,KUMKUM BHAGYA,2018,HINDI,light,0.7045869529131854
385,KUMKUM BHAGYA,2018,HINDI,medium,0.24439772035633264
385,KUMKUM BHAGYA,2018,HINDI,dark,0.05101532673048193
386,NAAGIN,2018,HINDI,light,0.68071041733036
386,NAAGIN,2018,HINDI,medium,0.21133322714240205
386,NAAGIN,2018,HINDI,dark,0.10795635552723798
387,NAAGIN,2018,HINDI,light,0.7535002269473832
387,NAAGIN,2018,HINDI,medium,0.22974058168360043
387,NAAGIN,2018,HINDI,dark,0.016759191369016446
388,NAAGIN,2018,HINDI,light,0.7701337606242162
388,NAAGIN,2018,HINDI,medium,0.19565974641214992
388,NAAGIN,2018,HINDI,dark,0.03420649296363383
389,NAAGIN,2018,HINDI,light,0.9161272832017351
389,NAAGIN,2018,HINDI,medium,0.05303466738960995
389,NAAGIN,2018,HINDI,dark,0.030838049408654988
390,NAAGIN,2018,HINDI,light,0.6740499814730948
390,NAAGIN,2018,HINDI,medium,0.1094734241837869
390,NAAGIN,2018,HINDI,dark,0.21647659434311828
391,KUNDALI BHAGYA,2018,HINDI,light,0.9245814876603579
391,KUNDALI BHAGYA,2018,HINDI,medium,0.07426796295230972
391,KUNDALI BHAGYA,2018,HINDI,dark,0.0011505493873324513
392,KUNDALI BHAGYA,2018,HINDI,light,0.9544722924810302
392,KUNDALI BHAGYA,2018,HINDI,medium,0.04253851460105772
392,KUNDALI BHAGYA,2018,HINDI,dark,0.0029891929179121637
393,KUNDALI BHAGYA,2018,HINDI,light,0.8832028019652673
393,KUNDALI BHAGYA,2018,HINDI,medium,0.11485138882132608
393,KUNDALI BHAGYA,2018,HINDI,dark,0.0019458092134066254
394,KUNDALI BHAGYA,2018,HINDI,light,0.9139941029711953
394,KUNDALI BHAGYA,2018,HINDI,medium,0.08255840326604673
394,KUNDALI BHAGYA,2018,HINDI,dark,0.003447493762757995
395,KUNDALI BHAGYA,2018,HINDI,light,0.8338873587235255
395,KUNDALI BHAGYA,2018,HINDI,medium,0.1623136100294425
395,KUNDALI BHAGYA,2018,HINDI,dark,0.003799031247032007
396,PARICHAY,2018,HINDI,light,0.9507942918686053
396,PARICHAY,2018,HINDI,medium,0.02699246095853527
396,PARICHAY,2018,HINDI,dark,0.02221324717285945
397,PARICHAY,2018,HINDI,light,0.8639407322980481
397,PARICHAY,2018,HINDI,medium,0.1352044450776464
397,PARICHAY,2018,HINDI,dark,0.0008548226243054566
398,PARICHAY,2018,HINDI,light,0.8835601983750132
398,PARICHAY,2018,HINDI,medium,0.11285216840772397
398,PARICHAY,2018,HINDI,dark,0.003587633217262847
399,SHAKTI-ASTITVA KE EHSAAS KI,2018,HINDI,light,0.9100875886313532
399,SHAKTI-ASTITVA KE EHSAAS KI,2018,HINDI,medium,0.08311982363105523
399,SHAKTI-ASTITVA KE EHSAAS KI,2018,HINDI,dark,0.00679258773759161
400,SHAKTI-ASTITVA KE EHSAAS KI,2018,HINDI,light,0.9434519811954332
400,SHAKTI-ASTITVA KE EHSAAS KI,2018,HINDI,medium,0.05386165211551377
400,SHAKTI-ASTITVA KE EHSAAS KI,2018,HINDI,dark,0.002686366689053056
401,SHAKTI-ASTITVA KE EHSAAS KI,2018,HINDI,light,0.9224325874928284
401,SHAKTI-ASTITVA KE EHSAAS KI,2018,HINDI,medium,0.07160068846815834
401,SHAKTI-ASTITVA KE EHSAAS KI,2018,HINDI,dark,0.005966724039013196
402,SHAKTI-ASTITVA KE EHSAAS KI,2018,HINDI,light,0.8534500168293504
402,SHAKTI-ASTITVA KE EHSAAS KI,2018,HINDI,medium,0.13826994278020868
402,SHAKTI-ASTITVA KE EHSAAS KI,2018,HINDI,dark,0.008280040390440929
403,SHAKTI-ASTITVA KE EHSAAS KI,2018,HINDI,light,0.8653295128939829
403,SHAKTI-ASTITVA KE EHSAAS KI,2018,HINDI,medium,0.13054441260744987
403,SHAKTI-ASTITVA KE EHSAAS KI,2018,HINDI,dark,0.004126074498567335
404,KARMAPHAL DAATA SHANI,2018,HINDI,light,0.656415263200716
404,KARMAPHAL DAATA SHANI,2018,HINDI,medium,0.33349605402326904
404,KARMAPHAL DAATA SHANI,2018,HINDI,dark,0.010088682776014971
405,KARMAPHAL DAATA SHANI,2018,HINDI,light,0.651691065118627
405,KARMAPHAL DAATA SHANI,2018,HINDI,medium,0.32466767625778226
405,KARMAPHAL DAATA SHANI,2018,HINDI,dark,0.023641258623590778
406,KARMAPHAL DAATA SHANI,2018,HINDI,light,0.698896173956345
406,KARMAPHAL DAATA SHANI,2018,HINDI,medium,0.2733836832932194
406,KARMAPHAL DAATA SHANI,2018,HINDI,dark,0.02772014275043572
407,KARMAPHAL DAATA SHANI,2018,HINDI,light,0.6248345247550966
407,KARMAPHAL DAATA SHANI,2018,HINDI,medium,0.3525725884740976
407,KARMAPHAL DAATA SHANI,2018,HINDI,dark,0.022592886770805756
408,EK HAZARON MEIN MERI BEHNA HAI,2018,HINDI,light,0.9546985246953175
408,EK HAZARON MEIN MERI BEHNA HAI,2018,HINDI,medium,0.03784477228992944
408,EK HAZARON MEIN MERI BEHNA HAI,2018,HINDI,dark,0.007456703014753047
409,EK HAZARON MEIN MERI BEHNA HAI,2018,HINDI,light,0.9487237068642862
409,EK HAZARON MEIN MERI BEHNA HAI,2018,HINDI,medium,0.04873119245452504
409,EK HAZARON MEIN MERI BEHNA HAI,2018,HINDI,dark,0.0025451006811887116
410,EK HAZARON MEIN MERI BEHNA HAI,2018,HINDI,light,0.9560517455254297
410,EK HAZARON MEIN MERI BEHNA HAI,2018,HINDI,medium,0.03248862897985705
410,EK HAZARON MEIN MERI BEHNA HAI,2018,HINDI,dark,0.011459625494713214
411,EK HAZARON MEIN MERI BEHNA HAI,2018,HINDI,light,0.9456718878812861
411,EK HAZARON MEIN MERI BEHNA HAI,2018,HINDI,medium,0.02786479802143446
411,EK HAZARON MEIN MERI BEHNA HAI,2018,HINDI,dark,0.02646331409727947
412,EK HAZARON MEIN MERI BEHNA HAI,2018,HINDI,light,0.9037957479856324
412,EK HAZARON MEIN MERI BEHNA HAI,2018,HINDI,medium,0.08115716920687312
412,EK HAZARON MEIN MERI BEHNA HAI,2018,HINDI,dark,0.015047082807494418
413,GANGA,2018,HINDI,light,0.885461669848287
413,GANGA,2018,HINDI,medium,0.09615191399578017
413,GANGA,2018,HINDI,dark,0.018386416155932884
414,GANGA,2018,HINDI,light,0.6648322250248414
414,GANGA,2018,HINDI,medium,0.3240846900557976
414,GANGA,2018,HINDI,dark,0.011083084919361002
415,GANGA,2018,HINDI,light,0.6506112144565507
415,GANGA,2018,HINDI,medium,0.3413499867127292
415,GANGA,2018,HINDI,dark,0.00803879883072017
416,GANGA,2018,HINDI,light,0.8096781845496955
416,GANGA,2018,HINDI,medium,0.18739622044753695
416,GANGA,2018,HINDI,dark,0.0029255950027674547
417,GANGA,2018,HINDI,light,0.6664650740852737
417,GANGA,2018,HINDI,medium,0.31713032960387055
417,GANGA,2018,HINDI,dark,0.01640459631085576
418,KITANI MOHABBAT HAI,2019,HINDI,light,0.9971291058008951
