video_key,name,year,lang,gender,age,skintone,faces
231,KI KORE BOLBO TOMAY,2019,BENGALI,female,old,medium,0
231,KI KORE BOLBO TOMAY,2019,BENGALI,female,old,dark,0
232,NETAJI,2019,BENGALI,male,young,light,298
232,NETAJI,2019,BENGALI,male,young,medium,20
232,NETAJI,2019,BENGALI,male,young,dark,0
232,NETAJI,2019,BENGALI,male,adult,light,15629
232,NETAJI,2019,BENGALI,male,adult,medium,2177
232,NETAJI,2019,BENGALI,male,adult,dark,40
232,NETAJI,2019,BENGALI,male,middle_aged,light,2537
232,NETAJI,2019,BENGALI,male,middle_aged,medium,577
232,NETAJI,2019,BENGALI,male,middle_aged,dark,20
232,NETAJI,2019,BENGALI,male,old,light,0
232,NETAJI,2019,BENGALI,male,old,medium,0
232,NETAJI,2019,BENGALI,male,old,dark,0
232,NETAJI,2019,BENGALI,female,young,light,176
232,NETAJI,2019,BENGALI,female,young,medium,0
232,NETAJI,2019,BENGALI,female,young,dark,0
232,NETAJI,2019,BENGALI,female,adult,light,8553
232,NETAJI,2019,BENGALI,female,adult,medium,205
232,NETAJI,2019,BENGALI,female,adult,dark,0
232,NETAJI,2019,BENGALI,female,middle_aged,light,890
232,NETAJI,2019,BENGALI,female,middle_aged,medium,30
232,NETAJI,2019,BENGALI,female,middle_aged,dark,0
232,NETAJI,2019,BENGALI,female,old,light,0
232,NETAJI,2019,BENGALI,female,old,medium,0
232,NETAJI,2019,BENGALI,female,old,dark,0
233,NETAJI,2019,BENGALI,male,young,light,90
233,NETAJI,2019,BENGALI,male,young,medium,0
233,NETAJI,2019,BENGALI,male,young,dark,0
233,NETAJI,2019,BENGALI,male,adult,light,7886
233,NETAJI,2019,BENGALI,male,adult,medium,458
233,NETAJI,2019,BENGALI,male,adult,dark,161
233,NETAJI,2019,BENGALI,male,middle_aged,light,3060
233,NETAJI,2019,BENGALI,male,middle_aged,medium,615
233,NETAJI,2019,BENGALI,male,middle_aged,dark,21
233,NETAJI,2019,BENGALI,male,old,light,0
233,NETAJI,2019,BENGALI,male,old,medium,0
233,NETAJI,2019,BENGALI,male,old,dark,0
233,NETAJI,2019,BENGALI,female,young,light,398
233,NETAJI,2019,BENGALI,female,young,medium,41
233,NETAJI,2019,BENGALI,female,young,dark,0
233,NETAJI,2019,BENGALI,female,adult,light,7053
233,NETAJI,2019,BENGALI,female,adult,medium,540
233,NETAJI,2019,BENGALI,female,adult,dark,51
233,NETAJI,2019,BENGALI,female,middle_aged,light,1248
233,NETAJI,2019,BENGALI,female,middle_aged,medium,60
233,NETAJI,2019,BENGALI,female,middle_aged,dark,20
233,NETAJI,2019,BENGALI,female,old,light,32
233,NETAJI,2019,BENGALI,female,old,medium,0
233,NETAJI,2019,BENGALI,female,old,dark,0
234,NETAJI,2019,BENGALI,male,young,light,21
234,NETAJI,2019,BENGALI,male,young,medium,0
234,NETAJI,2019,BENGALI,male,young,dark,0
234,NETAJI,2019,BENGALI,male,adult,light,5126
234,NETAJI,2019,BENGALI,male,adult,medium,793
234,NETAJI,2019,BENGALI,male,adult,dark,101
234,NETAJI,2019,BENGALI,male,middle_aged,light,931
234,NETAJI,2019,BENGALI,male,middle_aged,medium,892
234,NETAJI,2019,BENGALI,male,middle_aged,dark,116
234,NETAJI,2019,BENGALI,male,old,light,0
234,NETAJI,2019,BENGALI,male,old,medium,0
234,NETAJI,2019,BENGALI,male,old,dark,0
234,NETAJI,2019,BENGALI,female,young,light,422
234,NETAJI,2019,BENGALI,female,young,medium,0
234,NETAJI,2019,BENGALI,female,young,dark,0
234,NETAJI,2019,BENGALI,female,adult,light,9009
234,NETAJI,2019,BENGALI,female,adult,medium,370
234,NETAJI,2019,BENGALI,female,adult,dark,52
234,NETAJI,2019,BENGALI,female,middle_aged,light,265
234,NETAJI,2019,BENGALI,female,middle_aged,medium,0
234,NETAJI,2019,BENGALI,female,middle_aged,dark,0
234,NETAJI,2019,BENGALI,female,old,light,0
234,NETAJI,2019,BENGALI,female,old,medium,0
234,NETAJI,2019,BENGALI,female,old,dark,0
235,NETAJI,2019,BENGALI,male,young,light,92
235,NETAJI,2019,BENGALI,male,young,medium,10
235,NETAJI,2019,BENGALI,male,young,dark,0
235,NETAJI,2019,BENGALI,male,adult,light,5927
235,NETAJI,2019,BENGALI,male,adult,medium,290
235,NETAJI,2019,BENGALI,male,adult,dark,0
235,NETAJI,2019,BENGALI,male,middle_aged,light,1256
235,NETAJI,2019,BENGALI,male,middle_aged,medium,166
235,NETAJI,2019,BENGALI,male,middle_aged,dark,0
235,NETAJI,2019,BENGALI,male,old,light,0
235,NETAJI,2019,BENGALI,male,old,medium,0
235,NETAJI,2019,BENGALI,male,old,dark,0
235,NETAJI,2019,BENGALI,female,young,light,1079
235,NETAJI,2019,BENGALI,female,young,medium,0
235,NETAJI,2019,BENGALI,female,young,dark,0
235,NETAJI,2019,BENGALI,female,adult,light,10293
235,NETAJI,2019,BENGALI,female,adult,medium,912
235,NETAJI,2019,BENGALI,female,adult,dark,10
235,NETAJI,2019,BENGALI,female,middle_aged,light,197
235,NETAJI,2019,BENGALI,female,middle_aged,medium,0
235,NETAJI,2019,BENGALI,female,middle_aged,dark,0
235,NETAJI,2019,BENGALI,female,old,light,0
235,NETAJI,2019,BENGALI,female,old,medium,0
235,NETAJI,2019,BENGALI,female,old,dark,0
236,NETAJI,2019,BENGALI,male,young,light,104
236,NETAJI,2019,BENGALI,male,young,medium,21
236,NETAJI,2019,BENGALI,male,young,dark,20
236,NETAJI,2019,BENGALI,male,adult,light,6319
236,NETAJI,2019,BENGALI,male,adult,medium,756
236,NETAJI,2019,BENGALI,male,adult,dark,80
236,NETAJI,2019,BENGALI,male,middle_aged,light,2169
236,NETAJI,2019,BENGALI,male,middle_aged,medium,306
236,NETAJI,2019,BENGALI,male,middle_aged,dark,388
236,NETAJI,2019,BENGALI,male,old,light,0
236,NETAJI,2019,BENGALI,male,old,medium,0
236,NETAJI,2019,BENGALI,male,old,dark,0
236,NETAJI,2019,BENGALI,female,young,light,462
236,NETAJI,2019,BENGALI,female,young,medium,40
236,NETAJI,2019,BENGALI,female,young,dark,10
236,NETAJI,2019,BENGALI,female,adult,light,8978
236,NETAJI,2019,BENGALI,female,adult,medium,233
236,NETAJI,2019,BENGALI,female,adult,dark,225
236,NETAJI,2019,BENGALI,female,middle_aged,light,565
236,NETAJI,2019,BENGALI,female,middle_aged,medium,155
236,NETAJI,2019,BENGALI,female,middle_aged,dark,0
236,NETAJI,2019,BENGALI,female,old,light,0
236,NETAJI,2019,BENGALI,female,old,medium,0
236,NETAJI,2019,BENGALI,female,old,dark,0
237,KRISHNAKOLI,2019,BENGALI,male,young,light,731
237,KRISHNAKOLI,2019,BENGALI,male,young,medium,0
237,KRISHNAKOLI,2019,BENGALI,male,young,dark,0
237,KRISHNAKOLI,2019,BENGALI,male,adult,light,5435
237,KRISHNAKOLI,2019,BENGALI,male,adult,medium,817
237,KRISHNAKOLI,2019,BENGALI,male,adult,dark,31
237,KRISHNAKOLI,2019,BENGALI,male,middle_aged,light,3209
237,KRISHNAKOLI,2019,BENGALI,male,middle_aged,medium,1381
237,KRISHNAKOLI,2019,BENGALI,male,middle_aged,dark,0
237,KRISHNAKOLI,2019,BENGALI,male,old,light,0
237,KRISHNAKOLI,2019,BENGALI,male,old,medium,0
237,KRISHNAKOLI,2019,BENGALI,male,old,dark,0
237,KRISHNAKOLI,2019,BENGALI,female,young,light,245
237,KRISHNAKOLI,2019,BENGALI,female,young,medium,0
237,KRISHNAKOLI,2019,BENGALI,female,young,dark,0
237,KRISHNAKOLI,2019,BENGALI,female,adult,light,6418
237,KRISHNAKOLI,2019,BENGALI,female,adult,medium,2346
237,KRISHNAKOLI,2019,BENGALI,female,adult,dark,11
237,KRISHNAKOLI,2019,BENGALI,female,middle_aged,light,799
237,KRISHNAKOLI,2019,BENGALI,female,middle_aged,medium,20
237,KRISHNAKOLI,2019,BENGALI,female,middle_aged,dark,0
237,KRISHNAKOLI,2019,BENGALI,female,old,light,0
237,KRISHNAKOLI,2019,BENGALI,female,old,medium,0
237,KRISHNAKOLI,2019,BENGALI,female,old,dark,0
238,KRISHNAKOLI,2019,BENGALI,male,young,light,131
238,KRISHNAKOLI,2019,BENGALI,male,young,medium,0
238,KRISHNAKOLI,2019,BENGALI,male,young,dark,4
238,KRISHNAKOLI,2019,BENGALI,male,adult,light,1671
238,KRISHNAKOLI,2019,BENGALI,male,adult,medium,278
238,KRISHNAKOLI,2019,BENGALI,male,adult,dark,98
238,KRISHNAKOLI,2019,BENGALI,male,middle_aged,light,1147
238,KRISHNAKOLI,2019,BENGALI,male,middle_aged,medium,838
238,KRISHNAKOLI,2019,BENGALI,male,middle_aged,dark,35
238,KRISHNAKOLI,2019,BENGALI,male,old,light,1
238,KRISHNAKOLI,2019,BENGALI,male,old,medium,0
238,KRISHNAKOLI,2019,BENGALI,male,old,dark,3
238,KRISHNAKOLI,2019,BENGALI,female,young,light,456
238,KRISHNAKOLI,2019,BENGALI,female,young,medium,59
238,KRISHNAKOLI,2019,BENGALI,female,young,dark,16
238,KRISHNAKOLI,2019,BENGALI,female,adult,light,5698
238,KRISHNAKOLI,2019,BENGALI,female,adult,medium,2224
238,KRISHNAKOLI,2019,BENGALI,female,adult,dark,335
238,KRISHNAKOLI,2019,BENGALI,female,middle_aged,light,706
238,KRISHNAKOLI,2019,BENGALI,female,middle_aged,medium,21
238,KRISHNAKOLI,2019,BENGALI,female,middle_aged,dark,13
238,KRISHNAKOLI,2019,BENGALI,female,old,light,6
238,KRISHNAKOLI,2019,BENGALI,female,old,medium,0
238,KRISHNAKOLI,2019,BENGALI,female,old,dark,0
239,KRISHNAKOLI,2019,BENGALI,male,young,light,60
239,KRISHNAKOLI,2019,BENGALI,male,young,medium,1
239,KRISHNAKOLI,2019,BENGALI,male,young,dark,0
239,KRISHNAKOLI,2019,BENGALI,male,adult,light,4019
239,KRISHNAKOLI,2019,BENGALI,male,adult,medium,1290
239,KRISHNAKOLI,2019,BENGALI,male,adult,dark,71
239,KRISHNAKOLI,2019,BENGALI,male,middle_aged,light,3334
239,KRISHNAKOLI,2019,BENGALI,male,middle_aged,medium,1618
239,KRISHNAKOLI,2019,BENGALI,male,middle_aged,dark,379
239,KRISHNAKOLI,2019,BENGALI,male,old,light,15
239,KRISHNAKOLI,2019,BENGALI,male,old,medium,17
239,KRISHNAKOLI,2019,BENGALI,male,old,dark,0
239,KRISHNAKOLI,2019,BENGALI,female,young,light,218
239,KRISHNAKOLI,2019,BENGALI,female,young,medium,12
239,KRISHNAKOLI,2019,BENGALI,female,young,dark,0
239,KRISHNAKOLI,2019,BENGALI,female,adult,light,8373
239,KRISHNAKOLI,2019,BENGALI,female,adult,medium,4467
239,KRISHNAKOLI,2019,BENGALI,female,adult,dark,25
239,KRISHNAKOLI,2019,BENGALI,female,middle_aged,light,819
239,KRISHNAKOLI,2019,BENGALI,female,middle_aged,medium,218
239,KRISHNAKOLI,2019,BENGALI,female,middle_aged,dark,0
239,KRISHNAKOLI,2019,BENGALI,female,old,light,27
239,KRISHNAKOLI,2019,BENGALI,female,old,medium,17
239,KRISHNAKOLI,2019,BENGALI,female,old,dark,0
240,KRISHNAKOLI,2019,BENGALI,male,young,light,278
240,KRISHNAKOLI,2019,BENGALI,male,young,medium,10
240,KRISHNAKOLI,2019,BENGALI,male,young,dark,0
240,KRISHNAKOLI,2019,BENGALI,male,adult,light,5323
240,KRISHNAKOLI,2019,BENGALI,male,adult,medium,1312
240,KRISHNAKOLI,2019,BENGALI,male,adult,dark,81
240,KRISHNAKOLI,2019,BENGALI,male,middle_aged,light,3553
240,KRISHNAKOLI,2019,BENGALI,male,middle_aged,medium,1238
240,KRISHNAKOLI,2019,BENGALI,male,middle_aged,dark,278
240,KRISHNAKOLI,2019,BENGALI,male,old,light,93
240,KRISHNAKOLI,2019,BENGALI,male,old,medium,31
240,KRISHNAKOLI,2019,BENGALI,male,old,dark,0
240,KRISHNAKOLI,2019,BENGALI,female,young,light,278
240,KRISHNAKOLI,2019,BENGALI,female,young,medium,20
240,KRISHNAKOLI,2019,BENGALI,female,young,dark,0
240,KRISHNAKOLI,2019,BENGALI,female,adult,light,9162
240,KRISHNAKOLI,2019,BENGALI,female,adult,medium,5214
240,KRISHNAKOLI,2019,BENGALI,female,adult,dark,71
240,KRISHNAKOLI,2019,BENGALI,female,middle_aged,light,969
240,KRISHNAKOLI,2019,BENGALI,female,middle_aged,medium,205
240,KRISHNAKOLI,2019,BENGALI,female,middle_aged,dark,0
240,KRISHNAKOLI,2019,BENGALI,female,old,light,10
240,KRISHNAKOLI,2019,BENGALI,female,old,medium,20
240,KRISHNAKOLI,2019,BENGALI,female,old,dark,0
241,NOJOR,2019,BENGALI,male,young,light,384
241,NOJOR,2019,BENGALI,male,young,medium,1
241,NOJOR,2019,BENGALI,male,young,dark,0
241,NOJOR,2019,BENGALI,male,adult,light,6104
241,NOJOR,2019,BENGALI,male,adult,medium,331
241,NOJOR,2019,BENGALI,male,adult,dark,6
241,NOJOR,2019,BENGALI,male,middle_aged,light,1141
241,NOJOR,2019,BENGALI,male,middle_aged,medium,6
241,NOJOR,2019,BENGALI,male,middle_aged,dark,0
241,NOJOR,2019,BENGALI,male,old,light,0
241,NOJOR,2019,BENGALI,male,old,medium,0
241,NOJOR,2019,BENGALI,male,old,dark,0
241,NOJOR,2019,BENGALI,female,young,light,1118
241,NOJOR,2019,BENGALI,female,young,medium,0
241,NOJOR,2019,BENGALI,female,young,dark,0
241,NOJOR,2019,BENGALI,female,adult,light,11127
241,NOJOR,2019,BENGALI,female,adult,medium,79
241,NOJOR,2019,BENGALI,female,adult,dark,3
241,NOJOR,2019,BENGALI,female,middle_aged,light,318
241,NOJOR,2019,BENGALI,female,middle_aged,medium,0
241,NOJOR,2019,BENGALI,female,middle_aged,dark,0
241,NOJOR,2019,BENGALI,female,old,light,0
241,NOJOR,2019,BENGALI,female,old,medium,0
241,NOJOR,2019,BENGALI,female,old,dark,0
242,NOJOR,2019,BENGALI,male,young,light,58
242,NOJOR,2019,BENGALI,male,young,medium,0
242,NOJOR,2019,BENGALI,male,young,dark,0
242,NOJOR,2019,BENGALI,male,adult,light,8647
242,NOJOR,2019,BENGALI,male,adult,medium,226
242,NOJOR,2019,BENGALI,male,adult,dark,7
242,NOJOR,2019,BENGALI,male,middle_aged,light,406
242,NOJOR,2019,BENGALI,male,middle_aged,medium,0
242,NOJOR,2019,BENGALI,male,middle_aged,dark,0
242,NOJOR,2019,BENGALI,male,old,light,0
242,NOJOR,2019,BENGALI,male,old,medium,0
242,NOJOR,2019,BENGALI,male,old,dark,0
242,NOJOR,2019,BENGALI,female,young,light,384
242,NOJOR,2019,BENGALI,female,young,medium,1
242,NOJOR,2019,BENGALI,female,young,dark,0
242,NOJOR,2019,BENGALI,female,adult,light,11373
242,NOJOR,2019,BENGALI,female,adult,medium,55
242,NOJOR,2019,BENGALI,female,adult,dark,7
242,NOJOR,2019,BENGALI,female,middle_aged,light,182
242,NOJOR,2019,BENGALI,female,middle_aged,medium,0
242,NOJOR,2019,BENGALI,female,middle_aged,dark,0
242,NOJOR,2019,BENGALI,female,old,light,0
242,NOJOR,2019,BENGALI,female,old,medium,0
242,NOJOR,2019,BENGALI,female,old,dark,0
243,NOJOR,2019,BENGALI,male,young,light,585
243,NOJOR,2019,BENGALI,male,young,medium,24
243,NOJOR,2019,BENGALI,male,young,dark,0
243,NOJOR,2019,BENGALI,male,adult,light,2199
243,NOJOR,2019,BENGALI,male,adult,medium,361
243,NOJOR,2019,BENGALI,male,adult,dark,36
243,NOJOR,2019,BENGALI,male,middle_aged,light,10
243,NOJOR,2019,BENGALI,male,middle_aged,medium,0
243,NOJOR,2019,BENGALI,male,middle_aged,dark,0
243,NOJOR,2019,BENGALI,male,old,light,0
243,NOJOR,2019,BENGALI,male,old,medium,0
243,NOJOR,2019,BENGALI,male,old,dark,0
243,NOJOR,2019,BENGALI,female,young,light,165
243,NOJOR,2019,BENGALI,female,young,medium,0
243,NOJOR,2019,BENGALI,female,young,dark,0
243,NOJOR,2019,BENGALI,female,adult,light,9180
243,NOJOR,2019,BENGALI,female,adult,medium,105
243,NOJOR,2019,BENGALI,female,adult,dark,1
243,NOJOR,2019,BENGALI,female,middle_aged,light,40
243,NOJOR,2019,BENGALI,female,middle_aged,medium,0
243,NOJOR,2019,BENGALI,female,middle_aged,dark,0
243,NOJOR,2019,BENGALI,female,old,light,0
243,NOJOR,2019,BENGALI,female,old,medium,0
243,NOJOR,2019,BENGALI,female,old,dark,0
244,NOJOR,2019,BENGALI,male,young,light,932
244,NOJOR,2019,BENGALI,male,young,medium,0
244,NOJOR,2019,BENGALI,male,young,dark,8
244,NOJOR,2019,BENGALI,male,adult,light,2743
244,NOJOR,2019,BENGALI,male,adult,medium,21
244,NOJOR,2019,BENGALI,male,adult,dark,0
244,NOJOR,2019,BENGALI,male,middle_aged,light,175
244,NOJOR,2019,BENGALI,male,middle_aged,medium,67
244,NOJOR,2019,BENGALI,male,middle_aged,dark,2
244,NOJOR,2019,BENGALI,male,old,light,0
244,NOJOR,2019,BENGALI,male,old,medium,0
244,NOJOR,2019,BENGALI,male,old,dark,0
244,NOJOR,2019,BENGALI,female,young,light,427
244,NOJOR,2019,BENGALI,female,young,medium,1
244,NOJOR,2019,BENGALI,female,young,dark,4
244,NOJOR,2019,BENGALI,female,adult,light,9772
244,NOJOR,2019,BENGALI,female,adult,medium,94
244,NOJOR,2019,BENGALI,female,adult,dark,4
244,NOJOR,2019,BENGALI,female,middle_aged,light,154
244,NOJOR,2019,BENGALI,female,middle_aged,medium,0
244,NOJOR,2019,BENGALI,female,middle_aged,dark,4
244,NOJOR,2019,BENGALI,female,old,light,0
244,NOJOR,2019,BENGALI,female,old,medium,0
244,NOJOR,2019,BENGALI,female,old,dark,0
245,NOJOR,2019,BENGALI,male,young,light,593
245,NOJOR,2019,BENGALI,male,young,medium,1
245,NOJOR,2019,BENGALI,male,young,dark,0
245,NOJOR,2019,BENGALI,male,adult,light,12024
245,NOJOR,2019,BENGALI,male,adult,medium,466
245,NOJOR,2019,BENGALI,male,adult,dark,1
245,NOJOR,2019,BENGALI,male,middle_aged,light,2351
245,NOJOR,2019,BENGALI,male,middle_aged,medium,7
245,NOJOR,2019,BENGALI,male,middle_aged,dark,0
245,NOJOR,2019,BENGALI,male,old,light,0
245,NOJOR,2019,BENGALI,male,old,medium,0
245,NOJOR,2019,BENGALI,male,old,dark,0
245,NOJOR,2019,BENGALI,female,young,light,1011
245,NOJOR,2019,BENGALI,female,young,medium,18
245,NOJOR,2019,BENGALI,female,young,dark,0
245,NOJOR,2019,BENGALI,female,adult,light,15439
245,NOJOR,2019,BENGALI,female,adult,medium,88
245,NOJOR,2019,BENGALI,female,adult,dark,2
245,NOJOR,2019,BENGALI,female,middle_aged,light,248
245,NOJOR,2019,BENGALI,female,middle_aged,medium,0
245,NOJOR,2019,BENGALI,female,middle_aged,dark,0
245,NOJOR,2019,BENGALI,female,old,light,0
245,NOJOR,2019,BENGALI,female,old,medium,0
245,NOJOR,2019,BENGALI,female,old,dark,0
246,APARAJITA APU,2020,BENGALI,male,young,light,190
246,APARAJITA APU,2020,BENGALI,male,young,medium,0
246,APARAJITA APU,2020,BENGALI,male,young,dark,0
246,APARAJITA APU,2020,BENGALI,male,adult,light,4046
246,APARAJITA APU,2020,BENGALI,male,adult,medium,828
246,APARAJITA APU,2020,BENGALI,male,adult,dark,137
246,APARAJITA APU,2020,BENGALI,male,middle_aged,light,2870
246,APARAJITA APU,2020,BENGALI,male,middle_aged,medium,80
246,APARAJITA APU,2020,BENGALI,male,middle_aged,dark,40
246,APARAJITA APU,2020,BENGALI,male,old,light,10
246,APARAJITA APU,2020,BENGALI,male,old,medium,0
246,APARAJITA APU,2020,BENGALI,male,old,dark,0
246,APARAJITA APU,2020,BENGALI,female,young,light,374
246,APARAJITA APU,2020,BENGALI,female,young,medium,0
246,APARAJITA APU,2020,BENGALI,female,young,dark,0
246,APARAJITA APU,2020,BENGALI,female,adult,light,12912
246,APARAJITA APU,2020,BENGALI,female,adult,medium,1487
246,APARAJITA APU,2020,BENGALI,female,adult,dark,122
246,APARAJITA APU,2020,BENGALI,female,middle_aged,light,2197
246,APARAJITA APU,2020,BENGALI,female,middle_aged,medium,672
246,APARAJITA APU,2020,BENGALI,female,middle_aged,dark,10
246,APARAJITA APU,2020,BENGALI,female,old,light,0
246,APARAJITA APU,2020,BENGALI,female,old,medium,0
246,APARAJITA APU,2020,BENGALI,female,old,dark,0
247,APARAJITA APU,2020,BENGALI,male,young,light,10
247,APARAJITA APU,2020,BENGALI,male,young,medium,0
247,APARAJITA APU,2020,BENGALI,male,young,dark,0
247,APARAJITA APU,2020,BENGALI,male,adult,light,2730
247,APARAJITA APU,2020,BENGALI,male,adult,medium,1664
247,APARAJITA APU,2020,BENGALI,male,adult,dark,111
247,APARAJITA APU,2020,BENGALI,male,middle_aged,light,998
247,APARAJITA APU,2020,BENGALI,male,middle_aged,medium,357
247,APARAJITA APU,2020,BENGALI,male,middle_aged,dark,21
247,APARAJITA APU,2020,BENGALI,male,old,light,0
247,APARAJITA APU,2020,BENGALI,male,old,medium,0
247,APARAJITA APU,2020,BENGALI,male,old,dark,0
247,APARAJITA APU,2020,BENGALI,female,young,light,92
247,APARAJITA APU,2020,BENGALI,female,young,medium,20
247,APARAJITA APU,2020,BENGALI,female,young,dark,0
247,APARAJITA APU,2020,BENGALI,female,adult,light,9674
247,APARAJITA APU,2020,BENGALI,female,adult,medium,1023
247,APARAJITA APU,2020,BENGALI,female,adult,dark,0
247,APARAJITA APU,2020,BENGALI,female,middle_aged,light,71
247,APARAJITA APU,2020,BENGALI,female,middle_aged,medium,0
247,APARAJITA APU,2020,BENGALI,female,middle_aged,dark,0
247,APARAJITA APU,2020,BENGALI,female,old,light,0
247,APARAJITA APU,2020,BENGALI,female,old,medium,0
247,APARAJITA APU,2020,BENGALI,female,old,dark,0
248,APARAJITA APU,2020,BENGALI,male,young,light,62
248,APARAJITA APU,2020,BENGALI,male,young,medium,0
248,APARAJITA APU,2020,BENGALI,male,young,dark,0
248,APARAJITA APU,2020,BENGALI,male,adult,light,2613
248,APARAJITA APU,2020,BENGALI,male,adult,medium,1269
248,APARAJITA APU,2020,BENGALI,male,adult,dark,319
248,APARAJITA APU,2020,BENGALI,male,middle_aged,light,246
248,APARAJITA APU,2020,BENGALI,male,middle_aged,medium,31
248,APARAJITA APU,2020,BENGALI,male,middle_aged,dark,61
248,APARAJITA APU,2020,BENGALI,male,old,light,0
248,APARAJITA APU,2020,BENGALI,male,old,medium,0
248,APARAJITA APU,2020,BENGALI,male,old,dark,0
248,APARAJITA APU,2020,BENGALI,female,young,light,628
248,APARAJITA APU,2020,BENGALI,female,young,medium,11
248,APARAJITA APU,2020,BENGALI,female,young,dark,0
248,APARAJITA APU,2020,BENGALI,female,adult,light,12336
248,APARAJITA APU,2020,BENGALI,female,adult,medium,2367
248,APARAJITA APU,2020,BENGALI,female,adult,dark,40
248,APARAJITA APU,2020,BENGALI,female,middle_aged,light,2106
248,APARAJITA APU,2020,BENGALI,female,middle_aged,medium,639
248,APARAJITA APU,2020,BENGALI,female,middle_aged,dark,0
248,APARAJITA APU,2020,BENGALI,female,old,light,0
248,APARAJITA APU,2020,BENGALI,female,old,medium,0
248,APARAJITA APU,2020,BENGALI,female,old,dark,0
249,APARAJITA APU,2020,BENGALI,male,young,light,90
249,APARAJITA APU,2020,BENGALI,male,young,medium,10
249,APARAJITA APU,2020,BENGALI,male,young,dark,11
249,APARAJITA APU,2020,BENGALI,male,adult,light,2135
249,APARAJITA APU,2020,BENGALI,male,adult,medium,1877
249,APARAJITA APU,2020,BENGALI,male,adult,dark,471
249,APARAJITA APU,2020,BENGALI,male,middle_aged,light,490
249,APARAJITA APU,2020,BENGALI,male,middle_aged,medium,420
249,APARAJITA APU,2020,BENGALI,male,middle_aged,dark,531
249,APARAJITA APU,2020,BENGALI,male,old,light,20
249,APARAJITA APU,2020,BENGALI,male,old,medium,0
249,APARAJITA APU,2020,BENGALI,male,old,dark,95
249,APARAJITA APU,2020,BENGALI,female,young,light,150
249,APARAJITA APU,2020,BENGALI,female,young,medium,0
249,APARAJITA APU,2020,BENGALI,female,young,dark,11
249,APARAJITA APU,2020,BENGALI,female,adult,light,6884
249,APARAJITA APU,2020,BENGALI,female,adult,medium,956
249,APARAJITA APU,2020,BENGALI,female,adult,dark,62
249,APARAJITA APU,2020,BENGALI,female,middle_aged,light,1897
249,APARAJITA APU,2020,BENGALI,female,middle_aged,medium,1088
249,APARAJITA APU,2020,BENGALI,female,middle_aged,dark,20
249,APARAJITA APU,2020,BENGALI,female,old,light,0
249,APARAJITA APU,2020,BENGALI,female,old,medium,0
249,APARAJITA APU,2020,BENGALI,female,old,dark,11
250,APARAJITA APU,2020,BENGALI,male,young,light,32
250,APARAJITA APU,2020,BENGALI,male,young,medium,0
250,APARAJITA APU,2020,BENGALI,male,young,dark,0
250,APARAJITA APU,2020,BENGALI,male,adult,light,2946
250,APARAJITA APU,2020,BENGALI,male,adult,medium,371
250,APARAJITA APU,2020,BENGALI,male,adult,dark,421
250,APARAJITA APU,2020,BENGALI,male,middle_aged,light,2233
250,APARAJITA APU,2020,BENGALI,male,middle_aged,medium,1026
250,APARAJITA APU,2020,BENGALI,male,middle_aged,dark,319
250,APARAJITA APU,2020,BENGALI,male,old,light,0
250,APARAJITA APU,2020,BENGALI,male,old,medium,0
250,APARAJITA APU,2020,BENGALI,male,old,dark,0
250,APARAJITA APU,2020,BENGALI,female,young,light,121
250,APARAJITA APU,2020,BENGALI,female,young,medium,42
250,APARAJITA APU,2020,BENGALI,female,young,dark,93
250,APARAJITA APU,2020,BENGALI,female,adult,light,5845
250,APARAJITA APU,2020,BENGALI,female,adult,medium,691
250,APARAJITA APU,2020,BENGALI,female,adult,dark,2073
250,APARAJITA APU,2020,BENGALI,female,middle_aged,light,599
250,APARAJITA APU,2020,BENGALI,female,middle_aged,medium,62
250,APARAJITA APU,2020,BENGALI,female,middle_aged,dark,31
250,APARAJITA APU,2020,BENGALI,female,old,light,0
250,APARAJITA APU,2020,BENGALI,female,old,medium,0
250,APARAJITA APU,2020,BENGALI,female,old,dark,0
251,JIBON SATHI,2020,BENGALI,male,young,light,30
251,JIBON SATHI,2020,BENGALI,male,young,medium,0
251,JIBON SATHI,2020,BENGALI,male,young,dark,0
251,JIBON SATHI,2020,BENGALI,male,adult,light,4087
251,JIBON SATHI,2020,BENGALI,male,adult,medium,1555
251,JIBON SATHI,2020,BENGALI,male,adult,dark,162
251,JIBON SATHI,2020,BENGALI,male,middle_aged,light,3052
251,JIBON SATHI,2020,BENGALI,male,middle_aged,medium,628
251,JIBON SATHI,2020,BENGALI,male,middle_aged,dark,0
251,JIBON SATHI,2020,BENGALI,male,old,light,0
251,JIBON SATHI,2020,BENGALI,male,old,medium,0
251,JIBON SATHI,2020,BENGALI,male,old,dark,0
251,JIBON SATHI,2020,BENGALI,female,young,light,130
251,JIBON SATHI,2020,BENGALI,female,young,medium,41
251,JIBON SATHI,2020,BENGALI,female,young,dark,0
251,JIBON SATHI,2020,BENGALI,female,adult,light,4018
251,JIBON SATHI,2020,BENGALI,female,adult,medium,2512
251,JIBON SATHI,2020,BENGALI,female,adult,dark,53
251,JIBON SATHI,2020,BENGALI,female,middle_aged,light,80
251,JIBON SATHI,2020,BENGALI,female,middle_aged,medium,0
251,JIBON SATHI,2020,BENGALI,female,middle_aged,dark,0
251,JIBON SATHI,2020,BENGALI,female,old,light,0
251,JIBON SATHI,2020,BENGALI,female,old,medium,0
