video_key,video_id,program_vd,year_vd,lang,genre_vd,channel_vd,ats_vd,rating_vd,reach_vd,male_faces,female_faces,young_faces,adult_faces,middle_aged_faces,old_faces,light_faces,medium_faces,dark_faces,faces,derogatory,controversial,male_person_name,female_person_name,unisex_person_name,hindu_person_name,muslim_person_name,christian_person_name,transcript,non_stopword_transcript,program_ln,year_ln,genre_ln,channel_ln,ats_ln,rating_ln,reach_ln
725,_09By4RHTjo,BRAHMAGANTU,2020,KANNADA,DRAMA/SOAP,Zee Kannada,49.8065229408513,3.21,6.44,4201,9314,0,12195,1320,0,10901,2614,0,13515,1,0,0,0,0,0,0,0,2077,1561,BRAHMAGANTU,2020.0,DRAMA/SOAP,Zee Kannada,49.8065229408513,3.21,6.44
726,WsAkyj_u_uU,BRAHMAGANTU,2020,KANNADA,DRAMA/SOAP,Zee Kannada,49.8065229408513,3.21,6.44,6233,8371,101,12419,2024,60,11653,2951,0,14604,0,0,10,10,0,0,6,4,2143,1594,BRAHMAGANTU,2020.0,DRAMA/SOAP,Zee Kannada,49.8065229408513,3.21,6.44
727,Dxua5cFu4JU,KAMALI,2020,KANNADA,DRAMA/SOAP,Zee Kannada,45.49426542872747,3.16,6.95,6657,10270,725,13351,2441,410,14146,2356,425,16927,0,0,11,11,0,0,5,6,697,474,KAMALI,2020.0,DRAMA/SOAP,Zee Kannada,45.49426542872747,3.16,6.95
728,f-f6VCULs8o,KAMALI,2020,KANNADA,DRAMA/SOAP,Zee Kannada,45.49426542872747,3.16,6.95,6714,12528,442,14305,4495,0,18535,667,40,19242,0,0,6,6,0,0,2,4,1105,716,KAMALI,2020.0,DRAMA/SOAP,Zee Kannada,45.49426542872747,3.16,6.95
729,QT6bcjUSzZo,KAMALI,2020,KANNADA,DRAMA/SOAP,Zee Kannada,45.49426542872747,3.16,6.95,7661,8072,428,11690,3545,70,14207,1404,122,15733,0,0,9,9,0,0,6,3,1538,1039,KAMALI,2020.0,DRAMA/SOAP,Zee Kannada,45.49426542872747,3.16,6.95
730,fCvTQRC-5Uc,KAMALI,2020,KANNADA,DRAMA/SOAP,Zee Kannada,45.49426542872747,3.16,6.95,6328,15164,1007,17399,2903,183,20147,1181,164,21492,0,0,10,10,0,0,2,8,1390,933,KAMALI,2020.0,DRAMA/SOAP,Zee Kannada,45.49426542872747,3.16,6.95
731,9_io0U0CqNQ,KAMALI,2020,KANNADA,DRAMA/SOAP,Zee Kannada,45.49426542872747,3.16,6.95,8744,15377,2149,18143,3489,340,22726,1305,90,24121,0,0,64,64,0,0,50,14,1197,767,KAMALI,2020.0,DRAMA/SOAP,Zee Kannada,45.49426542872747,3.16,6.95
732,uJ-j92BLiRg,MAHANAYAKA DR B R AMBEDKAR,2020,KANNADA,DRAMA/SOAP,Zee Kannada,33.15696649029982,3.13,9.43,47821,7671,14066,19556,21615,255,43189,11093,1210,55492,0,0,15,15,0,0,11,4,1976,1462,MAHANAYAKA DR B R AMBEDKAR,2020.0,DRAMA/SOAP,Zee Kannada,33.15696649029982,3.13,9.43
733,vfxsKNNp9lU,MAHANAYAKA DR B R AMBEDKAR,2020,KANNADA,DRAMA/SOAP,Zee Kannada,33.15696649029982,3.13,9.43,24773,11399,11728,12293,12131,20,22777,12722,673,36172,1,0,9,9,0,0,6,3,2071,1493,MAHANAYAKA DR B R AMBEDKAR,2020.0,DRAMA/SOAP,Zee Kannada,33.15696649029982,3.13,9.43
734,2bYQseFYSko,MAHANAYAKA DR B R AMBEDKAR,2020,KANNADA,DRAMA/SOAP,Zee Kannada,33.15696649029982,3.13,9.43,23655,8932,7116,10349,14965,157,21206,10563,818,32587,3,0,14,14,0,0,11,3,2214,1628,MAHANAYAKA DR B R AMBEDKAR,2020.0,DRAMA/SOAP,Zee Kannada,33.15696649029982,3.13,9.43
735,SevbFZvNgGQ,MAHANAYAKA DR B R AMBEDKAR,2020,KANNADA,DRAMA/SOAP,Zee Kannada,33.15696649029982,3.13,9.43,28890,8734,9258,14136,14078,152,22999,13013,1612,37624,1,0,13,13,0,0,11,2,1937,1395,MAHANAYAKA DR B R AMBEDKAR,2020.0,DRAMA/SOAP,Zee Kannada,33.15696649029982,3.13,9.43
736,CrfKahV3oUQ,MAHANAYAKA DR B R AMBEDKAR,2020,KANNADA,DRAMA/SOAP,Zee Kannada,33.15696649029982,3.13,9.43,33762,7730,17033,12047,12157,255,31153,9501,838,41492,0,0,12,12,0,0,8,4,2311,1734,MAHANAYAKA DR B R AMBEDKAR,2020.0,DRAMA/SOAP,Zee Kannada,33.15696649029982,3.13,9.43
737,GZwW3xU1iaY,PUTTAKKANA MAKKALU,2021,KANNADA,DRAMA/SOAP,Zee Kannada,56.21890547263681,5.11,9.08,7434,20164,2048,17678,7788,84,23268,3920,410,27598,0,0,10,10,0,0,5,5,1496,1042,PUTTAKKANA MAKKALU,2021.0,DRAMA/SOAP,Zee Kannada,56.21890547263681,5.11,9.08
738,X9HHcipNGN4,PUTTAKKANA MAKKALU,2021,KANNADA,DRAMA/SOAP,Zee Kannada,56.21890547263681,5.11,9.08,9600,11590,771,15692,4339,388,16250,4145,795,21190,0,0,14,14,0,0,7,7,1613,1099,PUTTAKKANA MAKKALU,2021.0,DRAMA/SOAP,Zee Kannada,56.21890547263681,5.11,9.08
739,SmOHSzy_vxA,PUTTAKKANA MAKKALU,2021,KANNADA,DRAMA/SOAP,Zee Kannada,56.21890547263681,5.11,9.08,6476,13140,1680,14793,2870,273,17036,1995,585,19616,0,0,13,13,0,0,5,8,1142,782,PUTTAKKANA MAKKALU,2021.0,DRAMA/SOAP,Zee Kannada,56.21890547263681,5.11,9.08
740,8F-nSHKZEJ8,PUTTAKKANA MAKKALU,2021,KANNADA,DRAMA/SOAP,Zee Kannada,56.21890547263681,5.11,9.08,7575,9780,911,12542,3848,54,14105,2818,432,17355,0,0,41,41,0,0,26,15,1352,930,PUTTAKKANA MAKKALU,2021.0,DRAMA/SOAP,Zee Kannada,56.21890547263681,5.11,9.08
741,Eg1M1C8tGQM,PUTTAKKANA MAKKALU,2021,KANNADA,DRAMA/SOAP,Zee Kannada,56.21890547263681,5.11,9.08,8568,9893,867,11114,6397,83,15098,2957,406,18461,0,0,13,13,0,0,4,9,1325,880,PUTTAKKANA MAKKALU,2021.0,DRAMA/SOAP,Zee Kannada,56.21890547263681,5.11,9.08
742,ulvmD6Uo_cA,NAAGINI 2,2021,KANNADA,DRAMA/SOAP,Zee Kannada,56.21531631520533,4.4,7.82,9844,5752,471,11550,3575,0,13732,476,1388,15596,0,0,11,11,0,0,8,3,1634,1081,NAAGINI 2,2021.0,DRAMA/SOAP,Zee Kannada,56.21531631520533,4.4,7.82
743,ETutUeCReFg,NAAGINI 2,2021,KANNADA,DRAMA/SOAP,Zee Kannada,56.21531631520533,4.4,7.82,8675,3180,327,9572,1956,0,10227,517,1111,11855,0,0,8,8,0,0,5,3,1070,665,NAAGINI 2,2021.0,DRAMA/SOAP,Zee Kannada,56.21531631520533,4.4,7.82
744,0VATf-xoPV0,NAAGINI 2,2021,KANNADA,DRAMA/SOAP,Zee Kannada,56.21531631520533,4.4,7.82,8266,2674,251,7320,3369,0,8834,573,1533,10940,0,0,17,17,0,0,15,2,1330,870,NAAGINI 2,2021.0,DRAMA/SOAP,Zee Kannada,56.21531631520533,4.4,7.82
745,kUbXoTTRO7Y,NAAGINI 2,2021,KANNADA,DRAMA/SOAP,Zee Kannada,56.21531631520533,4.4,7.82,6765,4551,380,6705,4231,0,10502,532,282,11316,2,0,13,13,0,0,9,4,1599,990,NAAGINI 2,2021.0,DRAMA/SOAP,Zee Kannada,56.21531631520533,4.4,7.82
746,gNln4lOuIKs,NAAGINI 2,2021,KANNADA,DRAMA/SOAP,Zee Kannada,56.21531631520533,4.4,7.82,10327,4227,284,8404,5688,178,12600,1191,763,14554,0,0,13,13,0,0,9,4,1554,1040,NAAGINI 2,2021.0,DRAMA/SOAP,Zee Kannada,56.21531631520533,4.4,7.82
747,RLIa03cjgBU,HITLER KALYANA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.882072977260705,4.32,8.16,4010,12709,644,11403,4078,594,15649,978,92,16719,1,0,16,16,0,0,8,8,1699,1180,HITLER KALYANA,2021.0,DRAMA/SOAP,Zee Kannada,52.882072977260705,4.32,8.16
748,4nmW10tYBMw,HITLER KALYANA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.882072977260705,4.32,8.16,5809,12989,1389,12449,4010,950,16773,2005,20,18798,1,0,13,13,0,0,4,9,1358,949,HITLER KALYANA,2021.0,DRAMA/SOAP,Zee Kannada,52.882072977260705,4.32,8.16
749,XeXKxSQGWj0,HITLER KALYANA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.882072977260705,4.32,8.16,6790,11004,973,11368,5453,0,17366,428,0,17794,1,0,10,10,0,0,4,6,1710,1199,HITLER KALYANA,2021.0,DRAMA/SOAP,Zee Kannada,52.882072977260705,4.32,8.16
750,MKzb1ZdkD8w,HITLER KALYANA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.882072977260705,4.32,8.16,6956,8857,561,9141,5546,565,13740,2000,73,15813,0,0,11,11,0,0,3,8,1074,695,HITLER KALYANA,2021.0,DRAMA/SOAP,Zee Kannada,52.882072977260705,4.32,8.16
751,dYeXS4uwXZU,HITLER KALYANA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.882072977260705,4.32,8.16,12402,9383,834,13369,7582,0,20802,983,0,21785,2,0,13,13,0,0,9,4,1536,1015,HITLER KALYANA,2021.0,DRAMA/SOAP,Zee Kannada,52.882072977260705,4.32,8.16
752,blq4gckuKkg,GATTIMELA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,54.20911528150134,4.17,7.69,5025,11611,388,15207,979,62,14647,1747,242,16636,0,0,11,11,0,0,8,3,1059,781,GATTIMELA,2021.0,DRAMA/SOAP,Zee Kannada,54.20911528150134,4.17,7.69
753,2ZQfqvvvEdw,GATTIMELA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,54.20911528150134,4.17,7.69,10960,10972,1809,19043,1080,0,20046,1834,52,21932,0,0,25,25,0,0,15,10,1548,1097,GATTIMELA,2021.0,DRAMA/SOAP,Zee Kannada,54.20911528150134,4.17,7.69
754,e2h02Oy-h2g,GATTIMELA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,54.20911528150134,4.17,7.69,8648,10608,829,18223,204,0,17436,1729,91,19256,2,1,9,9,0,0,6,3,1728,1234,GATTIMELA,2021.0,DRAMA/SOAP,Zee Kannada,54.20911528150134,4.17,7.69
755,rxRfZvAJs7A,GATTIMELA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,54.20911528150134,4.17,7.69,4430,12271,238,15461,480,522,14779,1704,218,16701,1,0,13,13,0,0,6,7,1301,926,GATTIMELA,2021.0,DRAMA/SOAP,Zee Kannada,54.20911528150134,4.17,7.69
756,30WnSa65stI,GATTIMELA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,54.20911528150134,4.17,7.69,3497,12924,354,14093,1588,386,15439,972,10,16421,0,0,0,0,0,0,0,0,1784,1229,GATTIMELA,2021.0,DRAMA/SOAP,Zee Kannada,54.20911528150134,4.17,7.69
757,74mHnMgmydE,SATHYA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,51.84404636459431,4.07,7.85,5061,8702,315,10814,2634,0,12583,768,412,13763,0,0,8,8,0,0,4,4,1341,951,SATHYA,2021.0,DRAMA/SOAP,Zee Kannada,51.84404636459431,4.07,7.85
758,NG2BvaBZV4Q,SATHYA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,51.84404636459431,4.07,7.85,13641,2881,895,15329,298,0,12336,3355,831,16522,1,0,11,11,0,0,9,2,1556,1037,SATHYA,2021.0,DRAMA/SOAP,Zee Kannada,51.84404636459431,4.07,7.85
759,1kkKfbWQ8qQ,SATHYA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,51.84404636459431,4.07,7.85,8013,5395,216,9275,3772,145,12046,1341,21,13408,0,0,10,10,0,0,6,4,1593,1134,SATHYA,2021.0,DRAMA/SOAP,Zee Kannada,51.84404636459431,4.07,7.85
760,LlcdJsou6FQ,SATHYA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,51.84404636459431,4.07,7.85,9388,4023,966,12280,155,10,9362,2894,1155,13411,0,0,6,6,0,0,5,1,1026,712,SATHYA,2021.0,DRAMA/SOAP,Zee Kannada,51.84404636459431,4.07,7.85
761,kWJtgCiYpRo,SATHYA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,51.84404636459431,4.07,7.85,11423,4726,997,14816,336,0,11154,3559,1436,16149,0,0,10,10,0,0,4,6,1208,810,SATHYA,2021.0,DRAMA/SOAP,Zee Kannada,51.84404636459431,4.07,7.85
762,uazMNM6yWWo,PAARU,2021,KANNADA,DRAMA/SOAP,Zee Kannada,51.01713062098501,4.07,7.98,7678,6664,134,6676,7512,20,12947,1261,134,14342,0,0,11,11,0,0,8,3,1348,921,PAARU,2021.0,DRAMA/SOAP,Zee Kannada,51.01713062098501,4.07,7.98
763,n0JUtyfR7RE,PAARU,2021,KANNADA,DRAMA/SOAP,Zee Kannada,51.01713062098501,4.07,7.98,10130,9114,387,10310,8547,0,18805,418,21,19244,1,0,0,0,0,0,0,0,1686,1160,PAARU,2021.0,DRAMA/SOAP,Zee Kannada,51.01713062098501,4.07,7.98
764,od69wgHlPPY,PAARU,2021,KANNADA,DRAMA/SOAP,Zee Kannada,51.01713062098501,4.07,7.98,7749,5805,111,9043,4390,10,10434,3050,70,13554,0,0,13,13,0,0,9,4,659,433,PAARU,2021.0,DRAMA/SOAP,Zee Kannada,51.01713062098501,4.07,7.98
765,Ksi3BaDlxmQ,PAARU,2021,KANNADA,DRAMA/SOAP,Zee Kannada,51.01713062098501,4.07,7.98,6650,7554,164,8519,5499,22,10577,3596,31,14204,1,0,9,9,0,0,5,4,1137,772,PAARU,2021.0,DRAMA/SOAP,Zee Kannada,51.01713062098501,4.07,7.98
766,8RgmkWgZICg,PAARU,2021,KANNADA,DRAMA/SOAP,Zee Kannada,51.01713062098501,4.07,7.98,7964,11079,205,11691,7116,31,17302,1680,61,19043,0,0,14,14,0,0,7,7,735,481,PAARU,2021.0,DRAMA/SOAP,Zee Kannada,51.01713062098501,4.07,7.98
767,esrQe5FMBs4,KAMALI,2021,KANNADA,DRAMA/SOAP,Zee Kannada,46.97833523375142,3.7,7.88,9278,10034,1136,16098,2078,0,16914,2163,235,19312,1,0,11,11,0,0,6,5,1165,803,KAMALI,2021.0,DRAMA/SOAP,Zee Kannada,46.97833523375142,3.7,7.88
768,fbQj1yS_-PY,KAMALI,2021,KANNADA,DRAMA/SOAP,Zee Kannada,46.97833523375142,3.7,7.88,13257,11785,1212,19417,3275,1138,22886,2084,72,25042,0,0,9,9,0,0,6,3,1258,796,KAMALI,2021.0,DRAMA/SOAP,Zee Kannada,46.97833523375142,3.7,7.88
769,bKwvVmBQnRg,KAMALI,2021,KANNADA,DRAMA/SOAP,Zee Kannada,46.97833523375142,3.7,7.88,9939,16478,821,20972,3830,794,24118,2178,121,26417,1,0,0,0,0,0,0,0,1790,1238,KAMALI,2021.0,DRAMA/SOAP,Zee Kannada,46.97833523375142,3.7,7.88
770,rCmcvDw5qkQ,KAMALI,2021,KANNADA,DRAMA/SOAP,Zee Kannada,46.97833523375142,3.7,7.88,5591,10851,924,14454,1064,0,14796,1512,134,16442,0,0,22,22,0,0,12,10,1293,841,KAMALI,2021.0,DRAMA/SOAP,Zee Kannada,46.97833523375142,3.7,7.88
771,fKJOpYBuWfE,KAMALI,2021,KANNADA,DRAMA/SOAP,Zee Kannada,46.97833523375142,3.7,7.88,6188,9102,361,10198,2473,2258,13151,1986,153,15290,0,0,68,68,0,0,58,10,989,622,KAMALI,2021.0,DRAMA/SOAP,Zee Kannada,46.97833523375142,3.7,7.88
774,gIpFpxI6mR4,NO. 1 SOSE,2021,KANNADA,DRAMA/SOAP,Zee Kannada,45.16754361672667,3.48,7.71,14346,16617,460,28264,2239,0,25493,5202,268,30963,1,0,11,11,0,0,4,7,1844,1335,NO. 1 SOSE,2021.0,DRAMA/SOAP,Zee Kannada,45.16754361672667,3.48,7.71
775,gD3WmL-BFL4,NO. 1 SOSE,2021,KANNADA,DRAMA/SOAP,Zee Kannada,45.16754361672667,3.48,7.71,16800,18492,913,27728,6651,0,30438,4363,491,35292,0,0,11,11,0,0,6,5,1106,800,NO. 1 SOSE,2021.0,DRAMA/SOAP,Zee Kannada,45.16754361672667,3.48,7.71
776,IZpv9bXmyJc,JOTHE JOTHEYALI,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.015461071231364,3.39,6.51,6274,9732,237,12841,2928,0,15299,603,104,16006,0,0,10,10,0,0,6,4,1317,872,JOTHE JOTHEYALI,2021.0,DRAMA/SOAP,Zee Kannada,52.015461071231364,3.39,6.51
777,ZvSoeZQkj3Q,JOTHE JOTHEYALI,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.015461071231364,3.39,6.51,11237,8656,197,10944,8722,30,18273,1371,249,19893,0,0,8,8,0,0,6,2,973,592,JOTHE JOTHEYALI,2021.0,DRAMA/SOAP,Zee Kannada,52.015461071231364,3.39,6.51
778,tCfzA1V3OtI,JOTHE JOTHEYALI,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.015461071231364,3.39,6.51,10561,2390,72,4592,8287,0,10745,2085,121,12951,2,0,18,18,0,0,11,7,1331,859,JOTHE JOTHEYALI,2021.0,DRAMA/SOAP,Zee Kannada,52.015461071231364,3.39,6.51
779,fTrAFXNo8IM,JOTHE JOTHEYALI,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.015461071231364,3.39,6.51,7147,9565,369,9690,6437,216,16225,425,62,16712,0,0,10,10,0,0,8,2,1050,655,JOTHE JOTHEYALI,2021.0,DRAMA/SOAP,Zee Kannada,52.015461071231364,3.39,6.51
780,epyZNayi2r0,JOTHE JOTHEYALI,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.015461071231364,3.39,6.51,5517,8779,143,10932,3221,0,12956,1266,74,14296,0,0,10,10,0,0,5,5,1117,761,JOTHE JOTHEYALI,2021.0,DRAMA/SOAP,Zee Kannada,52.015461071231364,3.39,6.51
781,17qp2tqCAms,PUNARVIVAHA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.426160337552744,3.18,6.07,5008,9907,2907,11127,881,0,12072,2813,30,14915,0,0,13,13,0,0,7,6,1098,756,PUNARVIVAHA,2021.0,DRAMA/SOAP,Zee Kannada,52.426160337552744,3.18,6.07
782,zkN8XDspcqs,PUNARVIVAHA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.426160337552744,3.18,6.07,5570,9502,2302,11447,1323,0,13136,1452,484,15072,0,0,9,9,0,0,4,5,950,602,PUNARVIVAHA,2021.0,DRAMA/SOAP,Zee Kannada,52.426160337552744,3.18,6.07
783,A-4BLzA7aaY,PUNARVIVAHA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.426160337552744,3.18,6.07,9639,8329,4634,10713,2621,0,16553,1405,10,17968,1,0,10,10,0,0,6,4,1301,895,PUNARVIVAHA,2021.0,DRAMA/SOAP,Zee Kannada,52.426160337552744,3.18,6.07
784,V14MVBO8n-U,PUNARVIVAHA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.426160337552744,3.18,6.07,10488,7671,1703,14081,2375,0,14820,3073,266,18159,0,0,12,12,0,0,8,4,1181,809,PUNARVIVAHA,2021.0,DRAMA/SOAP,Zee Kannada,52.426160337552744,3.18,6.07
785,PHi74pX-vWw,PUNARVIVAHA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.426160337552744,3.18,6.07,8258,10632,895,14889,3106,0,15559,3186,145,18890,1,0,10,10,0,0,5,5,1189,829,PUNARVIVAHA,2021.0,DRAMA/SOAP,Zee Kannada,52.426160337552744,3.18,6.07
786,9YXdpVbqu4g,GATTIMELA,2022,KANNADA,DRAMA/SOAP,Zee Kannada,56.993190151911996,5.55,9.74,6316,15029,769,16922,3471,183,19664,1620,61,21345,1,0,12,12,0,0,7,5,1493,1064,GATTIMELA,2022.0,DRAMA/SOAP,Zee Kannada,56.993190151911996,5.55,9.74
787,LxJ8rnykPBs,GATTIMELA,2022,KANNADA,DRAMA/SOAP,Zee Kannada,56.993190151911996,5.55,9.74,6296,9733,613,15234,182,0,12821,3075,133,16029,1,0,20,20,0,0,14,6,1578,1161,GATTIMELA,2022.0,DRAMA/SOAP,Zee Kannada,56.993190151911996,5.55,9.74
788,kXzjG9nqByc,GATTIMELA,2022,KANNADA,DRAMA/SOAP,Zee Kannada,56.993190151911996,5.55,9.74,5957,9866,774,11928,3121,0,12422,3381,20,15823,1,0,11,11,0,0,6,5,1731,1239,GATTIMELA,2022.0,DRAMA/SOAP,Zee Kannada,56.993190151911996,5.55,9.74
789,fjKUYFKryoU,GATTIMELA,2022,KANNADA,DRAMA/SOAP,Zee Kannada,56.993190151911996,5.55,9.74,9650,9064,775,16702,1237,0,14171,4489,54,18714,0,0,16,16,0,0,10,6,2081,1493,GATTIMELA,2022.0,DRAMA/SOAP,Zee Kannada,56.993190151911996,5.55,9.74
790,OayWLzwTKug,GATTIMELA,2022,KANNADA,DRAMA/SOAP,Zee Kannada,56.993190151911996,5.55,9.74,4019,12415,2233,12872,1329,0,13126,3298,10,16434,0,0,11,11,0,0,5,6,1739,1302,GATTIMELA,2022.0,DRAMA/SOAP,Zee Kannada,56.993190151911996,5.55,9.74
791,MSAWK2eAgt0,NAAGINI 2,2022,KANNADA,DRAMA/SOAP,Zee Kannada,52.89855072463768,4.77,9.01,10130,1975,31,7645,4429,0,10396,1484,225,12105,0,0,11,11,0,0,9,2,1588,1098,NAAGINI 2,2022.0,DRAMA/SOAP,Zee Kannada,52.89855072463768,4.77,9.01
792,1AKHRPsguXs,NAAGINI 2,2022,KANNADA,DRAMA/SOAP,Zee Kannada,52.89855072463768,4.77,9.01,10781,3159,305,9657,3916,62,10390,3358,192,13940,1,0,10,10,0,0,6,4,1548,1052,NAAGINI 2,2022.0,DRAMA/SOAP,Zee Kannada,52.89855072463768,4.77,9.01
793,fJJI4jjuLq4,NAAGINI 2,2022,KANNADA,DRAMA/SOAP,Zee Kannada,52.89855072463768,4.77,9.01,7927,4759,349,10927,1349,61,10504,1852,330,12686,0,0,8,8,0,0,4,4,1164,712,NAAGINI 2,2022.0,DRAMA/SOAP,Zee Kannada,52.89855072463768,4.77,9.01
794,OycFBV7qVxg,NAAGINI 2,2022,KANNADA,DRAMA/SOAP,Zee Kannada,52.89855072463768,4.77,9.01,6876,4489,121,10256,800,188,9904,1204,257,11365,0,0,4,4,0,0,3,1,1549,1012,NAAGINI 2,2022.0,DRAMA/SOAP,Zee Kannada,52.89855072463768,4.77,9.01
795,0y9M8zgatjE,NAAGINI 2,2022,KANNADA,DRAMA/SOAP,Zee Kannada,52.89855072463768,4.77,9.01,7761,3706,84,9127,2061,195,10904,552,11,11467,0,0,14,14,0,0,8,6,1594,1020,NAAGINI 2,2022.0,DRAMA/SOAP,Zee Kannada,52.89855072463768,4.77,9.01
796,ooxlWrul3Ck,SATHYA,2022,KANNADA,DRAMA/SOAP,Zee Kannada,55.1819184123484,4.27,7.74,7998,8855,218,14091,2522,22,15623,1099,131,16853,0,0,11,11,0,0,7,4,909,630,SATHYA,2022.0,DRAMA/SOAP,Zee Kannada,55.1819184123484,4.27,7.74
797,-_2ftf31pC8,SATHYA,2022,KANNADA,DRAMA/SOAP,Zee Kannada,55.1819184123484,4.27,7.74,10875,6227,61,12853,4188,0,14987,2085,30,17102,1,0,9,9,0,0,5,4,1241,844,SATHYA,2022.0,DRAMA/SOAP,Zee Kannada,55.1819184123484,4.27,7.74
798,E3tGXwyqOIw,SATHYA,2022,KANNADA,DRAMA/SOAP,Zee Kannada,55.1819184123484,4.27,7.74,10180,13689,301,18449,5108,11,21259,1113,1497,23869,1,0,13,13,0,0,9,4,1293,894,SATHYA,2022.0,DRAMA/SOAP,Zee Kannada,55.1819184123484,4.27,7.74
799,D81TPA2FOwQ,SATHYA,2022,KANNADA,DRAMA/SOAP,Zee Kannada,55.1819184123484,4.27,7.74,373,13020,40,9010,4291,52,12131,1240,22,13393,0,0,30,30,0,0,22,8,1058,681,SATHYA,2022.0,DRAMA/SOAP,Zee Kannada,55.1819184123484,4.27,7.74
800,TQ6UZfqtROg,SATHYA,2022,KANNADA,DRAMA/SOAP,Zee Kannada,55.1819184123484,4.27,7.74,6085,10209,141,12783,3319,51,12982,3149,163,16294,0,0,36,36,0,0,24,12,1322,902,SATHYA,2022.0,DRAMA/SOAP,Zee Kannada,55.1819184123484,4.27,7.74
801,1e-lU5yvEqE,PUTTAKKANA MAKKALU,2022,KANNADA,DRAMA/SOAP,Zee Kannada,57.0655116404981,4.26,7.47,10743,13986,674,19442,4522,91,19209,4528,992,24729,1,0,14,14,0,0,3,11,1130,788,PUTTAKKANA MAKKALU,2022.0,DRAMA/SOAP,Zee Kannada,57.0655116404981,4.26,7.47
802,T1nfwZy7-Uw,PUTTAKKANA MAKKALU,2022,KANNADA,DRAMA/SOAP,Zee Kannada,57.0655116404981,4.26,7.47,8752,6514,794,10869,3583,20,12221,2459,586,15266,2,0,13,13,0,0,7,6,1328,900,PUTTAKKANA MAKKALU,2022.0,DRAMA/SOAP,Zee Kannada,57.0655116404981,4.26,7.47
803,VV2gH8eTwOE,PUTTAKKANA MAKKALU,2022,KANNADA,DRAMA/SOAP,Zee Kannada,57.0655116404981,4.26,7.47,12595,4161,564,8409,7589,194,13385,3177,194,16756,0,0,20,20,0,0,10,10,1236,829,PUTTAKKANA MAKKALU,2022.0,DRAMA/SOAP,Zee Kannada,57.0655116404981,4.26,7.47
804,X73AnEmkpv8,PUTTAKKANA MAKKALU,2022,KANNADA,DRAMA/SOAP,Zee Kannada,57.0655116404981,4.26,7.47,10641,8403,1710,13475,3799,60,13494,5231,319,19044,1,0,29,29,0,0,18,11,1608,1111,PUTTAKKANA MAKKALU,2022.0,DRAMA/SOAP,Zee Kannada,57.0655116404981,4.26,7.47
805,IRqR59eU9wg,PUTTAKKANA MAKKALU,2022,KANNADA,DRAMA/SOAP,Zee Kannada,57.0655116404981,4.26,7.47,8026,14862,2893,18138,1857,0,17272,5176,440,22888,0,0,10,10,0,0,5,5,1338,923,PUTTAKKANA MAKKALU,2022.0,DRAMA/SOAP,Zee Kannada,57.0655116404981,4.26,7.47
806,57F6V5UYabw,JOTHE JOTHEYALI,2022,KANNADA,DRAMA/SOAP,Zee Kannada,51.15233277121979,4.18,8.17,8634,7461,1387,7453,7214,41,13831,2173,91,16095,2,0,10,10,0,0,5,5,1014,662,JOTHE JOTHEYALI,2022.0,DRAMA/SOAP,Zee Kannada,51.15233277121979,4.18,8.17
807,rsjzRMY3k18,JOTHE JOTHEYALI,2022,KANNADA,DRAMA/SOAP,Zee Kannada,51.15233277121979,4.18,8.17,11279,4357,436,5827,9373,0,13090,2205,341,15636,0,0,12,12,0,0,10,2,1262,857,JOTHE JOTHEYALI,2022.0,DRAMA/SOAP,Zee Kannada,51.15233277121979,4.18,8.17
808,M1BXAsbVQYM,JOTHE JOTHEYALI,2022,KANNADA,DRAMA/SOAP,Zee Kannada,51.15233277121979,4.18,8.17,7947,9311,254,7568,9416,20,15930,1234,94,17258,0,0,12,12,0,0,9,3,1024,682,JOTHE JOTHEYALI,2022.0,DRAMA/SOAP,Zee Kannada,51.15233277121979,4.18,8.17
