video_id,lang,derogatory,controversial,male_person_name,female_person_name,unisex_person_name,hindu_person_name,muslim_person_name,christian_person_name,transcript,non_stopword_transcript,program,year,genre,channel,ats,rating,reach,religion,person_name_count
kLSCb9NjcyM,KANNADA,0,0,1,1,0,0,1,0,8,0,KULAVADHU,2018.0,DRAMA/SOAP,Colors Kannada,46.045918367346935,2.84,6.17,hindu,0
kLSCb9NjcyM,KANNADA,0,0,1,1,0,0,1,0,8,0,KULAVADHU,2018.0,DRAMA/SOAP,Colors Kannada,46.045918367346935,2.84,6.17,muslim,1
kLSCb9NjcyM,KANNADA,0,0,1,1,0,0,1,0,8,0,KULAVADHU,2018.0,DRAMA/SOAP,Colors Kannada,46.045918367346935,2.84,6.17,christian,0
kUbXoTTRO7Y,KANNADA,2,0,13,13,0,0,9,4,1599,990,NAAGINI 2,2021.0,DRAMA/SOAP,Zee Kannada,56.21531631520533,4.4,7.82,hindu,0
kUbXoTTRO7Y,KANNADA,2,0,13,13,0,0,9,4,1599,990,NAAGINI 2,2021.0,DRAMA/SOAP,Zee Kannada,56.21531631520533,4.4,7.82,muslim,9
kUbXoTTRO7Y,KANNADA,2,0,13,13,0,0,9,4,1599,990,NAAGINI 2,2021.0,DRAMA/SOAP,Zee Kannada,56.21531631520533,4.4,7.82,christian,4
kWJtgCiYpRo,KANNADA,0,0,10,10,0,0,4,6,1208,810,SATHYA,2021.0,DRAMA/SOAP,Zee Kannada,51.84404636459431,4.07,7.85,hindu,0
kWJtgCiYpRo,KANNADA,0,0,10,10,0,0,4,6,1208,810,SATHYA,2021.0,DRAMA/SOAP,Zee Kannada,51.84404636459431,4.07,7.85,muslim,4
kWJtgCiYpRo,KANNADA,0,0,10,10,0,0,4,6,1208,810,SATHYA,2021.0,DRAMA/SOAP,Zee Kannada,51.84404636459431,4.07,7.85,christian,6
kXzjG9nqByc,KANNADA,1,0,11,11,0,0,6,5,1731,1239,GATTIMELA,2022.0,DRAMA/SOAP,Zee Kannada,56.993190151911996,5.55,9.74,hindu,0
kXzjG9nqByc,KANNADA,1,0,11,11,0,0,6,5,1731,1239,GATTIMELA,2022.0,DRAMA/SOAP,Zee Kannada,56.993190151911996,5.55,9.74,muslim,6
kXzjG9nqByc,KANNADA,1,0,11,11,0,0,6,5,1731,1239,GATTIMELA,2022.0,DRAMA/SOAP,Zee Kannada,56.993190151911996,5.55,9.74,christian,5
ks2FVlpVzbg,KANNADA,2,0,10,10,0,0,7,3,1528,1000,JEEVANADI,2018.0,DRAMA/SOAP,Udaya TV,36.25209146681539,3.35,9.24,hindu,0
ks2FVlpVzbg,KANNADA,2,0,10,10,0,0,7,3,1528,1000,JEEVANADI,2018.0,DRAMA/SOAP,Udaya TV,36.25209146681539,3.35,9.24,muslim,7
ks2FVlpVzbg,KANNADA,2,0,10,10,0,0,7,3,1528,1000,JEEVANADI,2018.0,DRAMA/SOAP,Udaya TV,36.25209146681539,3.35,9.24,christian,3
lCjEjGXqa9M,KANNADA,0,0,15,15,0,0,8,7,915,656,LAKSHMI BARAMMA,2018.0,DRAMA/SOAP,Colors Kannada,52.725045927740354,4.32,8.21,hindu,0
lCjEjGXqa9M,KANNADA,0,0,15,15,0,0,8,7,915,656,LAKSHMI BARAMMA,2018.0,DRAMA/SOAP,Colors Kannada,52.725045927740354,4.32,8.21,muslim,8
lCjEjGXqa9M,KANNADA,0,0,15,15,0,0,8,7,915,656,LAKSHMI BARAMMA,2018.0,DRAMA/SOAP,Colors Kannada,52.725045927740354,4.32,8.21,christian,7
mHI8o4yiBBc,KANNADA,1,0,5,5,0,0,3,2,928,657,MANGALA GOWRI MADUVE,2019.0,DRAMA/SOAP,Colors Kannada,53.0729833546735,3.44,6.47,hindu,0
mHI8o4yiBBc,KANNADA,1,0,5,5,0,0,3,2,928,657,MANGALA GOWRI MADUVE,2019.0,DRAMA/SOAP,Colors Kannada,53.0729833546735,3.44,6.47,muslim,3
mHI8o4yiBBc,KANNADA,1,0,5,5,0,0,3,2,928,657,MANGALA GOWRI MADUVE,2019.0,DRAMA/SOAP,Colors Kannada,53.0729833546735,3.44,6.47,christian,2
m_cpRmuJYGY,KANNADA,0,0,11,11,0,0,7,4,725,524,MANGALA GOWRI MADUVE,2019.0,DRAMA/SOAP,Colors Kannada,53.0729833546735,3.44,6.47,hindu,0
m_cpRmuJYGY,KANNADA,0,0,11,11,0,0,7,4,725,524,MANGALA GOWRI MADUVE,2019.0,DRAMA/SOAP,Colors Kannada,53.0729833546735,3.44,6.47,muslim,7
m_cpRmuJYGY,KANNADA,0,0,11,11,0,0,7,4,725,524,MANGALA GOWRI MADUVE,2019.0,DRAMA/SOAP,Colors Kannada,53.0729833546735,3.44,6.47,christian,4
myQ2ZoSYDBg,KANNADA,0,0,10,10,0,0,9,1,1328,809,NAAGINI,2019.0,DRAMA/SOAP,Zee Kannada,43.2146829810901,3.98,9.22,hindu,0
myQ2ZoSYDBg,KANNADA,0,0,10,10,0,0,9,1,1328,809,NAAGINI,2019.0,DRAMA/SOAP,Zee Kannada,43.2146829810901,3.98,9.22,muslim,9
myQ2ZoSYDBg,KANNADA,0,0,10,10,0,0,9,1,1328,809,NAAGINI,2019.0,DRAMA/SOAP,Zee Kannada,43.2146829810901,3.98,9.22,christian,1
n0JUtyfR7RE,KANNADA,1,0,0,0,0,0,0,0,1686,1160,PAARU,2021.0,DRAMA/SOAP,Zee Kannada,51.01713062098501,4.07,7.98,hindu,0
n0JUtyfR7RE,KANNADA,1,0,0,0,0,0,0,0,1686,1160,PAARU,2021.0,DRAMA/SOAP,Zee Kannada,51.01713062098501,4.07,7.98,muslim,0
n0JUtyfR7RE,KANNADA,1,0,0,0,0,0,0,0,1686,1160,PAARU,2021.0,DRAMA/SOAP,Zee Kannada,51.01713062098501,4.07,7.98,christian,0
n1mxt6D_bl8,KANNADA,0,0,28,28,0,0,17,11,1435,1003,GATTIMELA,2019.0,DRAMA/SOAP,Zee Kannada,47.28317659352142,4.05,8.56,hindu,0
n1mxt6D_bl8,KANNADA,0,0,28,28,0,0,17,11,1435,1003,GATTIMELA,2019.0,DRAMA/SOAP,Zee Kannada,47.28317659352142,4.05,8.56,muslim,17
n1mxt6D_bl8,KANNADA,0,0,28,28,0,0,17,11,1435,1003,GATTIMELA,2019.0,DRAMA/SOAP,Zee Kannada,47.28317659352142,4.05,8.56,christian,11
nErt8pOcs4Y,KANNADA,0,0,11,11,0,0,8,3,1395,946,PAARU,2020.0,DRAMA/SOAP,Zee Kannada,50.74958356468628,3.36,6.62,hindu,0
nErt8pOcs4Y,KANNADA,0,0,11,11,0,0,8,3,1395,946,PAARU,2020.0,DRAMA/SOAP,Zee Kannada,50.74958356468628,3.36,6.62,muslim,8
nErt8pOcs4Y,KANNADA,0,0,11,11,0,0,8,3,1395,946,PAARU,2020.0,DRAMA/SOAP,Zee Kannada,50.74958356468628,3.36,6.62,christian,3
nLn69B_3p4E,KANNADA,0,0,13,13,0,0,7,6,1287,912,YAARE NEE MOHINI,2018.0,DRAMA/SOAP,Zee Kannada,45.06578947368421,2.75,6.12,hindu,0
nLn69B_3p4E,KANNADA,0,0,13,13,0,0,7,6,1287,912,YAARE NEE MOHINI,2018.0,DRAMA/SOAP,Zee Kannada,45.06578947368421,2.75,6.12,muslim,7
nLn69B_3p4E,KANNADA,0,0,13,13,0,0,7,6,1287,912,YAARE NEE MOHINI,2018.0,DRAMA/SOAP,Zee Kannada,45.06578947368421,2.75,6.12,christian,6
od69wgHlPPY,KANNADA,0,0,13,13,0,0,9,4,659,433,PAARU,2021.0,DRAMA/SOAP,Zee Kannada,51.01713062098501,4.07,7.98,hindu,0
od69wgHlPPY,KANNADA,0,0,13,13,0,0,9,4,659,433,PAARU,2021.0,DRAMA/SOAP,Zee Kannada,51.01713062098501,4.07,7.98,muslim,9
od69wgHlPPY,KANNADA,0,0,13,13,0,0,9,4,659,433,PAARU,2021.0,DRAMA/SOAP,Zee Kannada,51.01713062098501,4.07,7.98,christian,4
ooxlWrul3Ck,KANNADA,0,0,11,11,0,0,7,4,909,630,SATHYA,2022.0,DRAMA/SOAP,Zee Kannada,55.1819184123484,4.27,7.74,hindu,0
ooxlWrul3Ck,KANNADA,0,0,11,11,0,0,7,4,909,630,SATHYA,2022.0,DRAMA/SOAP,Zee Kannada,55.1819184123484,4.27,7.74,muslim,7
ooxlWrul3Ck,KANNADA,0,0,11,11,0,0,7,4,909,630,SATHYA,2022.0,DRAMA/SOAP,Zee Kannada,55.1819184123484,4.27,7.74,christian,4
ouWh9ojfc1E,KANNADA,0,0,23,23,0,0,20,3,1354,883,SHANI,2018.0,MYTHOLOGICAL/COSTUME DRAMAS,Colors Kannada,42.82253179890975,2.9,6.78,hindu,0
ouWh9ojfc1E,KANNADA,0,0,23,23,0,0,20,3,1354,883,SHANI,2018.0,MYTHOLOGICAL/COSTUME DRAMAS,Colors Kannada,42.82253179890975,2.9,6.78,muslim,20
ouWh9ojfc1E,KANNADA,0,0,23,23,0,0,20,3,1354,883,SHANI,2018.0,MYTHOLOGICAL/COSTUME DRAMAS,Colors Kannada,42.82253179890975,2.9,6.78,christian,3
oui9NuzZic0,KANNADA,2,0,16,16,0,0,11,5,1541,1043,JEEVANADI,2019.0,DRAMA/SOAP,Udaya TV,38.45730027548209,3.29,8.54,hindu,0
oui9NuzZic0,KANNADA,2,0,16,16,0,0,11,5,1541,1043,JEEVANADI,2019.0,DRAMA/SOAP,Udaya TV,38.45730027548209,3.29,8.54,muslim,11
oui9NuzZic0,KANNADA,2,0,16,16,0,0,11,5,1541,1043,JEEVANADI,2019.0,DRAMA/SOAP,Udaya TV,38.45730027548209,3.29,8.54,christian,5
pTNiz1oe_Nc,KANNADA,1,0,0,0,0,0,0,0,1429,1029,PAARU,2018.0,DRAMA/SOAP,Zee Kannada,51.49171270718232,3.36,6.52,hindu,0
pTNiz1oe_Nc,KANNADA,1,0,0,0,0,0,0,0,1429,1029,PAARU,2018.0,DRAMA/SOAP,Zee Kannada,51.49171270718232,3.36,6.52,muslim,0
pTNiz1oe_Nc,KANNADA,1,0,0,0,0,0,0,0,1429,1029,PAARU,2018.0,DRAMA/SOAP,Zee Kannada,51.49171270718232,3.36,6.52,christian,0
pVRuoo2_SX8,KANNADA,0,0,11,11,0,0,5,6,1109,786,PAARU,2018.0,DRAMA/SOAP,Zee Kannada,51.49171270718232,3.36,6.52,hindu,0
pVRuoo2_SX8,KANNADA,0,0,11,11,0,0,5,6,1109,786,PAARU,2018.0,DRAMA/SOAP,Zee Kannada,51.49171270718232,3.36,6.52,muslim,5
pVRuoo2_SX8,KANNADA,0,0,11,11,0,0,5,6,1109,786,PAARU,2018.0,DRAMA/SOAP,Zee Kannada,51.49171270718232,3.36,6.52,christian,6
pcZLLBqOREo,KANNADA,0,0,7,7,0,0,4,3,1038,673,JOTHE JOTHEYALI,2022.0,DRAMA/SOAP,Zee Kannada,51.15233277121979,4.18,8.17,hindu,0
pcZLLBqOREo,KANNADA,0,0,7,7,0,0,4,3,1038,673,JOTHE JOTHEYALI,2022.0,DRAMA/SOAP,Zee Kannada,51.15233277121979,4.18,8.17,muslim,4
pcZLLBqOREo,KANNADA,0,0,7,7,0,0,4,3,1038,673,JOTHE JOTHEYALI,2022.0,DRAMA/SOAP,Zee Kannada,51.15233277121979,4.18,8.17,christian,3
pkV5R-NZots,KANNADA,0,0,11,11,0,0,7,4,556,379,MANGALA GOWRI MADUVE,2019.0,DRAMA/SOAP,Colors Kannada,53.0729833546735,3.44,6.47,hindu,0
pkV5R-NZots,KANNADA,0,0,11,11,0,0,7,4,556,379,MANGALA GOWRI MADUVE,2019.0,DRAMA/SOAP,Colors Kannada,53.0729833546735,3.44,6.47,muslim,7
pkV5R-NZots,KANNADA,0,0,11,11,0,0,7,4,556,379,MANGALA GOWRI MADUVE,2019.0,DRAMA/SOAP,Colors Kannada,53.0729833546735,3.44,6.47,christian,4
r16FjgV-IiU,KANNADA,1,0,16,16,0,0,10,6,1344,924,JEEVANADI,2018.0,DRAMA/SOAP,Udaya TV,36.25209146681539,3.35,9.24,hindu,0
r16FjgV-IiU,KANNADA,1,0,16,16,0,0,10,6,1344,924,JEEVANADI,2018.0,DRAMA/SOAP,Udaya TV,36.25209146681539,3.35,9.24,muslim,10
r16FjgV-IiU,KANNADA,1,0,16,16,0,0,10,6,1344,924,JEEVANADI,2018.0,DRAMA/SOAP,Udaya TV,36.25209146681539,3.35,9.24,christian,6
rCmcvDw5qkQ,KANNADA,0,0,22,22,0,0,12,10,1293,841,KAMALI,2021.0,DRAMA/SOAP,Zee Kannada,46.97833523375142,3.7,7.88,hindu,0
rCmcvDw5qkQ,KANNADA,0,0,22,22,0,0,12,10,1293,841,KAMALI,2021.0,DRAMA/SOAP,Zee Kannada,46.97833523375142,3.7,7.88,muslim,12
rCmcvDw5qkQ,KANNADA,0,0,22,22,0,0,12,10,1293,841,KAMALI,2021.0,DRAMA/SOAP,Zee Kannada,46.97833523375142,3.7,7.88,christian,10
rVdz5mkn_Sc,KANNADA,0,0,13,13,0,0,6,7,1425,922,PAARU,2019.0,DRAMA/SOAP,Zee Kannada,51.17038649972782,3.74,7.31,hindu,0
rVdz5mkn_Sc,KANNADA,0,0,13,13,0,0,6,7,1425,922,PAARU,2019.0,DRAMA/SOAP,Zee Kannada,51.17038649972782,3.74,7.31,muslim,6
rVdz5mkn_Sc,KANNADA,0,0,13,13,0,0,6,7,1425,922,PAARU,2019.0,DRAMA/SOAP,Zee Kannada,51.17038649972782,3.74,7.31,christian,7
rsjzRMY3k18,KANNADA,0,0,12,12,0,0,10,2,1262,857,JOTHE JOTHEYALI,2022.0,DRAMA/SOAP,Zee Kannada,51.15233277121979,4.18,8.17,hindu,0
rsjzRMY3k18,KANNADA,0,0,12,12,0,0,10,2,1262,857,JOTHE JOTHEYALI,2022.0,DRAMA/SOAP,Zee Kannada,51.15233277121979,4.18,8.17,muslim,10
rsjzRMY3k18,KANNADA,0,0,12,12,0,0,10,2,1262,857,JOTHE JOTHEYALI,2022.0,DRAMA/SOAP,Zee Kannada,51.15233277121979,4.18,8.17,christian,2
rxRfZvAJs7A,KANNADA,1,0,13,13,0,0,6,7,1301,926,GATTIMELA,2021.0,DRAMA/SOAP,Zee Kannada,54.20911528150134,4.17,7.69,hindu,0
rxRfZvAJs7A,KANNADA,1,0,13,13,0,0,6,7,1301,926,GATTIMELA,2021.0,DRAMA/SOAP,Zee Kannada,54.20911528150134,4.17,7.69,muslim,6
rxRfZvAJs7A,KANNADA,1,0,13,13,0,0,6,7,1301,926,GATTIMELA,2021.0,DRAMA/SOAP,Zee Kannada,54.20911528150134,4.17,7.69,christian,7
ryGsPaqz9Io,KANNADA,1,2,9,9,0,0,4,5,1020,678,PAARU,2019.0,DRAMA/SOAP,Zee Kannada,51.17038649972782,3.74,7.31,hindu,0
ryGsPaqz9Io,KANNADA,1,2,9,9,0,0,4,5,1020,678,PAARU,2019.0,DRAMA/SOAP,Zee Kannada,51.17038649972782,3.74,7.31,muslim,4
ryGsPaqz9Io,KANNADA,1,2,9,9,0,0,4,5,1020,678,PAARU,2019.0,DRAMA/SOAP,Zee Kannada,51.17038649972782,3.74,7.31,christian,5
sr0XY29QvqY,KANNADA,0,0,15,15,0,0,12,3,124,50,YAARE NEE MOHINI,2019.0,DRAMA/SOAP,Zee Kannada,43.52009054895303,3.03,6.96,hindu,0
sr0XY29QvqY,KANNADA,0,0,15,15,0,0,12,3,124,50,YAARE NEE MOHINI,2019.0,DRAMA/SOAP,Zee Kannada,43.52009054895303,3.03,6.96,muslim,12
sr0XY29QvqY,KANNADA,0,0,15,15,0,0,12,3,124,50,YAARE NEE MOHINI,2019.0,DRAMA/SOAP,Zee Kannada,43.52009054895303,3.03,6.96,christian,3
tCfzA1V3OtI,KANNADA,2,0,18,18,0,0,11,7,1331,859,JOTHE JOTHEYALI,2021.0,DRAMA/SOAP,Zee Kannada,52.015461071231364,3.39,6.51,hindu,0
tCfzA1V3OtI,KANNADA,2,0,18,18,0,0,11,7,1331,859,JOTHE JOTHEYALI,2021.0,DRAMA/SOAP,Zee Kannada,52.015461071231364,3.39,6.51,muslim,11
tCfzA1V3OtI,KANNADA,2,0,18,18,0,0,11,7,1331,859,JOTHE JOTHEYALI,2021.0,DRAMA/SOAP,Zee Kannada,52.015461071231364,3.39,6.51,christian,7
ty3_7GgROIo,KANNADA,0,0,23,23,0,0,12,11,1235,862,GATTIMELA,2019.0,DRAMA/SOAP,Zee Kannada,47.28317659352142,4.05,8.56,hindu,0
ty3_7GgROIo,KANNADA,0,0,23,23,0,0,12,11,1235,862,GATTIMELA,2019.0,DRAMA/SOAP,Zee Kannada,47.28317659352142,4.05,8.56,muslim,12
ty3_7GgROIo,KANNADA,0,0,23,23,0,0,12,11,1235,862,GATTIMELA,2019.0,DRAMA/SOAP,Zee Kannada,47.28317659352142,4.05,8.56,christian,11
uJ-j92BLiRg,KANNADA,0,0,15,15,0,0,11,4,1976,1462,MAHANAYAKA DR B R AMBEDKAR,2020.0,DRAMA/SOAP,Zee Kannada,33.15696649029982,3.13,9.43,hindu,0
uJ-j92BLiRg,KANNADA,0,0,15,15,0,0,11,4,1976,1462,MAHANAYAKA DR B R AMBEDKAR,2020.0,DRAMA/SOAP,Zee Kannada,33.15696649029982,3.13,9.43,muslim,11
uJ-j92BLiRg,KANNADA,0,0,15,15,0,0,11,4,1976,1462,MAHANAYAKA DR B R AMBEDKAR,2020.0,DRAMA/SOAP,Zee Kannada,33.15696649029982,3.13,9.43,christian,4
uazMNM6yWWo,KANNADA,0,0,11,11,0,0,8,3,1348,921,PAARU,2021.0,DRAMA/SOAP,Zee Kannada,51.01713062098501,4.07,7.98,hindu,0
uazMNM6yWWo,KANNADA,0,0,11,11,0,0,8,3,1348,921,PAARU,2021.0,DRAMA/SOAP,Zee Kannada,51.01713062098501,4.07,7.98,muslim,8
uazMNM6yWWo,KANNADA,0,0,11,11,0,0,8,3,1348,921,PAARU,2021.0,DRAMA/SOAP,Zee Kannada,51.01713062098501,4.07,7.98,christian,3
ulvmD6Uo_cA,KANNADA,0,0,11,11,0,0,8,3,1634,1081,NAAGINI 2,2021.0,DRAMA/SOAP,Zee Kannada,56.21531631520533,4.4,7.82,hindu,0
ulvmD6Uo_cA,KANNADA,0,0,11,11,0,0,8,3,1634,1081,NAAGINI 2,2021.0,DRAMA/SOAP,Zee Kannada,56.21531631520533,4.4,7.82,muslim,8
ulvmD6Uo_cA,KANNADA,0,0,11,11,0,0,8,3,1634,1081,NAAGINI 2,2021.0,DRAMA/SOAP,Zee Kannada,56.21531631520533,4.4,7.82,christian,3
upXt2rrM-1Q,KANNADA,0,0,15,15,0,0,9,6,1716,1229,SATHYA,2020.0,DRAMA/SOAP,Zee Kannada,53.60158966716344,4.23,7.89,hindu,0
upXt2rrM-1Q,KANNADA,0,0,15,15,0,0,9,6,1716,1229,SATHYA,2020.0,DRAMA/SOAP,Zee Kannada,53.60158966716344,4.23,7.89,muslim,9
upXt2rrM-1Q,KANNADA,0,0,15,15,0,0,9,6,1716,1229,SATHYA,2020.0,DRAMA/SOAP,Zee Kannada,53.60158966716344,4.23,7.89,christian,6
v4gl78cji40,KANNADA,0,0,13,13,0,0,10,3,1255,829,NAAGINI 2,2020.0,DRAMA/SOAP,Zee Kannada,47.13340683572216,3.71,7.88,hindu,0
v4gl78cji40,KANNADA,0,0,13,13,0,0,10,3,1255,829,NAAGINI 2,2020.0,DRAMA/SOAP,Zee Kannada,47.13340683572216,3.71,7.88,muslim,10
v4gl78cji40,KANNADA,0,0,13,13,0,0,10,3,1255,829,NAAGINI 2,2020.0,DRAMA/SOAP,Zee Kannada,47.13340683572216,3.71,7.88,christian,3
vfxsKNNp9lU,KANNADA,1,0,9,9,0,0,6,3,2071,1493,MAHANAYAKA DR B R AMBEDKAR,2020.0,DRAMA/SOAP,Zee Kannada,33.15696649029982,3.13,9.43,hindu,0
vfxsKNNp9lU,KANNADA,1,0,9,9,0,0,6,3,2071,1493,MAHANAYAKA DR B R AMBEDKAR,2020.0,DRAMA/SOAP,Zee Kannada,33.15696649029982,3.13,9.43,muslim,6
vfxsKNNp9lU,KANNADA,1,0,9,9,0,0,6,3,2071,1493,MAHANAYAKA DR B R AMBEDKAR,2020.0,DRAMA/SOAP,Zee Kannada,33.15696649029982,3.13,9.43,christian,3
wGj14Zk1Qx8,KANNADA,1,0,9,9,0,0,6,3,1050,700,PAARU,2020.0,DRAMA/SOAP,Zee Kannada,50.74958356468628,3.36,6.62,hindu,0
wGj14Zk1Qx8,KANNADA,1,0,9,9,0,0,6,3,1050,700,PAARU,2020.0,DRAMA/SOAP,Zee Kannada,50.74958356468628,3.36,6.62,muslim,6
wGj14Zk1Qx8,KANNADA,1,0,9,9,0,0,6,3,1050,700,PAARU,2020.0,DRAMA/SOAP,Zee Kannada,50.74958356468628,3.36,6.62,christian,3
x6hJlKWDUBQ,KANNADA,2,0,26,26,0,0,20,6,1485,1039,AGNISAKSHI,2018.0,DRAMA/SOAP,Colors Kannada,59.96387718242023,4.51,7.53,hindu,0
x6hJlKWDUBQ,KANNADA,2,0,26,26,0,0,20,6,1485,1039,AGNISAKSHI,2018.0,DRAMA/SOAP,Colors Kannada,59.96387718242023,4.51,7.53,muslim,20
x6hJlKWDUBQ,KANNADA,2,0,26,26,0,0,20,6,1485,1039,AGNISAKSHI,2018.0,DRAMA/SOAP,Colors Kannada,59.96387718242023,4.51,7.53,christian,6
xV2FPFL3rkg,KANNADA,0,0,13,13,0,0,8,5,1712,1240,GATTIMELA,2020.0,DRAMA/SOAP,Zee Kannada,55.55555555555556,4.46,8.03,hindu,0
xV2FPFL3rkg,KANNADA,0,0,13,13,0,0,8,5,1712,1240,GATTIMELA,2020.0,DRAMA/SOAP,Zee Kannada,55.55555555555556,4.46,8.03,muslim,8
xV2FPFL3rkg,KANNADA,0,0,13,13,0,0,8,5,1712,1240,GATTIMELA,2020.0,DRAMA/SOAP,Zee Kannada,55.55555555555556,4.46,8.03,christian,5
xsPQcL54CGk,KANNADA,0,0,9,9,0,0,4,5,1293,826,NAAGINI,2020.0,DRAMA/SOAP,Zee Kannada,43.82816748232735,4.67,10.67,hindu,0
xsPQcL54CGk,KANNADA,0,0,9,9,0,0,4,5,1293,826,NAAGINI,2020.0,DRAMA/SOAP,Zee Kannada,43.82816748232735,4.67,10.67,muslim,4
xsPQcL54CGk,KANNADA,0,0,9,9,0,0,4,5,1293,826,NAAGINI,2020.0,DRAMA/SOAP,Zee Kannada,43.82816748232735,4.67,10.67,christian,5
y3XjiKWiD4w,KANNADA,1,0,12,12,0,0,8,4,1398,1033,YAARE NEE MOHINI,2018.0,DRAMA/SOAP,Zee Kannada,45.06578947368421,2.75,6.12,hindu,0
y3XjiKWiD4w,KANNADA,1,0,12,12,0,0,8,4,1398,1033,YAARE NEE MOHINI,2018.0,DRAMA/SOAP,Zee Kannada,45.06578947368421,2.75,6.12,muslim,8
y3XjiKWiD4w,KANNADA,1,0,12,12,0,0,8,4,1398,1033,YAARE NEE MOHINI,2018.0,DRAMA/SOAP,Zee Kannada,45.06578947368421,2.75,6.12,christian,4
y6kPBWeSduM,KANNADA,4,0,15,15,0,0,13,2,1311,909,PAARU,2019.0,DRAMA/SOAP,Zee Kannada,51.17038649972782,3.74,7.31,hindu,0
y6kPBWeSduM,KANNADA,4,0,15,15,0,0,13,2,1311,909,PAARU,2019.0,DRAMA/SOAP,Zee Kannada,51.17038649972782,3.74,7.31,muslim,13
y6kPBWeSduM,KANNADA,4,0,15,15,0,0,13,2,1311,909,PAARU,2019.0,DRAMA/SOAP,Zee Kannada,51.17038649972782,3.74,7.31,christian,2
yIjWh6V-TKY,KANNADA,0,0,15,15,0,0,9,6,1269,891,PAARU,2019.0,DRAMA/SOAP,Zee Kannada,51.17038649972782,3.74,7.31,hindu,0
yIjWh6V-TKY,KANNADA,0,0,15,15,0,0,9,6,1269,891,PAARU,2019.0,DRAMA/SOAP,Zee Kannada,51.17038649972782,3.74,7.31,muslim,9
yIjWh6V-TKY,KANNADA,0,0,15,15,0,0,9,6,1269,891,PAARU,2019.0,DRAMA/SOAP,Zee Kannada,51.17038649972782,3.74,7.31,christian,6
yTYkkbvENyY,KANNADA,0,0,20,20,0,0,12,8,846,581,KAMALI,2018.0,DRAMA/SOAP,Zee Kannada,52.797783933518005,4.39,8.32,hindu,0
yTYkkbvENyY,KANNADA,0,0,20,20,0,0,12,8,846,581,KAMALI,2018.0,DRAMA/SOAP,Zee Kannada,52.797783933518005,4.39,8.32,muslim,12
yTYkkbvENyY,KANNADA,0,0,20,20,0,0,12,8,846,581,KAMALI,2018.0,DRAMA/SOAP,Zee Kannada,52.797783933518005,4.39,8.32,christian,8
yYIUHSbaqB0,KANNADA,0,0,11,11,0,0,6,5,1750,1229,PAARU,2022.0,DRAMA/SOAP,Zee Kannada,51.20128136679124,3.66,7.14,hindu,0
yYIUHSbaqB0,KANNADA,0,0,11,11,0,0,6,5,1750,1229,PAARU,2022.0,DRAMA/SOAP,Zee Kannada,51.20128136679124,3.66,7.14,muslim,6
yYIUHSbaqB0,KANNADA,0,0,11,11,0,0,6,5,1750,1229,PAARU,2022.0,DRAMA/SOAP,Zee Kannada,51.20128136679124,3.66,7.14,christian,5
yulrFGYfo10,KANNADA,0,0,14,14,0,0,10,4,1538,1085,PAARU,2022.0,DRAMA/SOAP,Zee Kannada,51.20128136679124,3.66,7.14,hindu,0
yulrFGYfo10,KANNADA,0,0,14,14,0,0,10,4,1538,1085,PAARU,2022.0,DRAMA/SOAP,Zee Kannada,51.20128136679124,3.66,7.14,muslim,10
yulrFGYfo10,KANNADA,0,0,14,14,0,0,10,4,1538,1085,PAARU,2022.0,DRAMA/SOAP,Zee Kannada,51.20128136679124,3.66,7.14,christian,4
zIvruOuZBQM,KANNADA,0,0,6,6,0,0,4,2,999,641,JOTHE JOTHEYALI,2019.0,DRAMA/SOAP,Zee Kannada,53.71604305484367,4.64,8.63,hindu,0
zIvruOuZBQM,KANNADA,0,0,6,6,0,0,4,2,999,641,JOTHE JOTHEYALI,2019.0,DRAMA/SOAP,Zee Kannada,53.71604305484367,4.64,8.63,muslim,4
zIvruOuZBQM,KANNADA,0,0,6,6,0,0,4,2,999,641,JOTHE JOTHEYALI,2019.0,DRAMA/SOAP,Zee Kannada,53.71604305484367,4.64,8.63,christian,2
zkN8XDspcqs,KANNADA,0,0,9,9,0,0,4,5,950,602,PUNARVIVAHA,2021.0,DRAMA/SOAP,Zee Kannada,52.426160337552744,3.18,6.07,hindu,0
zkN8XDspcqs,KANNADA,0,0,9,9,0,0,4,5,950,602,PUNARVIVAHA,2021.0,DRAMA/SOAP,Zee Kannada,52.426160337552744,3.18,6.07,muslim,4
zkN8XDspcqs,KANNADA,0,0,9,9,0,0,4,5,950,602,PUNARVIVAHA,2021.0,DRAMA/SOAP,Zee Kannada,52.426160337552744,3.18,6.07,christian,5
-Cyq0XfvlkQ,TAMIL,0,0,14,14,0,0,7,7,2178,1719,KALYANA VEEDU,2018.0,DRAMA/SOAP,Sun TV,62.59711431742508,11.22,17.93,hindu,0
-Cyq0XfvlkQ,TAMIL,0,0,14,14,0,0,7,7,2178,1719,KALYANA VEEDU,2018.0,DRAMA/SOAP,Sun TV,62.59711431742508,11.22,17.93,muslim,7
-Cyq0XfvlkQ,TAMIL,0,0,14,14,0,0,7,7,2178,1719,KALYANA VEEDU,2018.0,DRAMA/SOAP,Sun TV,62.59711431742508,11.22,17.93,christian,7
-UCf1bES8I4,TAMIL,0,0,12,12,0,0,8,4,1438,1010,POOVE UNAKKAGA,2020.0,DRAMA/SOAP,Sun TV,54.04750363548231,9.01,16.68,hindu,0
