video_id,lang,derogatory,controversial,male_person_name,female_person_name,unisex_person_name,hindu_person_name,muslim_person_name,christian_person_name,transcript,non_stopword_transcript,program,year,genre,channel,ats,rating,reach
UaWe5eAVRog,KANNADA,0,0,10,10,0,0,8,2,21,0,KULAVADHU,2018.0,DRAMA/SOAP,Colors Kannada,46.045918367346935,2.84,6.17
V14MVBO8n-U,KANNADA,0,0,12,12,0,0,8,4,1181,809,PUNARVIVAHA,2021.0,DRAMA/SOAP,Zee Kannada,52.426160337552744,3.18,6.07
V5B5Bjxq1aM,KANNADA,1,0,12,12,0,0,6,6,1339,880,JOTHE JOTHEYALI,2022.0,DRAMA/SOAP,Zee Kannada,51.15233277121979,4.18,8.17
VNU9Fihep1g,KANNADA,1,0,35,35,0,0,22,13,1265,898,LAKSHMI BARAMMA,2018.0,DRAMA/SOAP,Colors Kannada,52.725045927740354,4.32,8.21
VV2gH8eTwOE,KANNADA,0,0,20,20,0,0,10,10,1236,829,PUTTAKKANA MAKKALU,2022.0,DRAMA/SOAP,Zee Kannada,57.0655116404981,4.26,7.47
VujI0I95FPI,KANNADA,1,0,10,10,0,0,5,5,1945,1370,YAARE NEE MOHINI,2020.0,DRAMA/SOAP,Zee Kannada,46.02556976097832,3.59,7.8
W9fj1tvuPrY,KANNADA,1,0,23,23,0,0,14,9,799,550,RADHA RAMANA,2018.0,DRAMA/SOAP,Colors Kannada,53.275109170305676,3.41,6.39
W9qQcL4foMM,KANNADA,0,0,9,9,0,0,4,5,1397,936,YAARE NEE MOHINI,2019.0,DRAMA/SOAP,Zee Kannada,43.52009054895303,3.03,6.96
WsAkyj_u_uU,KANNADA,0,0,10,10,0,0,6,4,2143,1594,BRAHMAGANTU,2020.0,DRAMA/SOAP,Zee Kannada,49.8065229408513,3.21,6.44
WyxFFp-etVo,KANNADA,0,0,9,9,0,0,5,4,1553,1044,HITLER KALYANA,2022.0,DRAMA/SOAP,Zee Kannada,54.99726925177499,3.74,6.8
X-Hyb8gVKTc,KANNADA,0,0,10,10,0,0,6,4,1538,1025,JEEVANADI,2019.0,DRAMA/SOAP,Udaya TV,38.45730027548209,3.29,8.54
X73AnEmkpv8,KANNADA,1,0,29,29,0,0,18,11,1608,1111,PUTTAKKANA MAKKALU,2022.0,DRAMA/SOAP,Zee Kannada,57.0655116404981,4.26,7.47
X9HHcipNGN4,KANNADA,0,0,14,14,0,0,7,7,1613,1099,PUTTAKKANA MAKKALU,2021.0,DRAMA/SOAP,Zee Kannada,56.21890547263681,5.11,9.08
XGphB5n2K_E,KANNADA,0,0,13,13,0,0,7,6,1184,821,GATTIMELA,2019.0,DRAMA/SOAP,Zee Kannada,47.28317659352142,4.05,8.56
XeXKxSQGWj0,KANNADA,1,0,10,10,0,0,4,6,1710,1199,HITLER KALYANA,2021.0,DRAMA/SOAP,Zee Kannada,52.882072977260705,4.32,8.16
XeroiOv1Jps,KANNADA,0,0,16,16,0,0,8,8,1276,838,KAMALI,2018.0,DRAMA/SOAP,Zee Kannada,52.797783933518005,4.39,8.32
YBhYbmcTfoc,KANNADA,0,0,34,34,0,0,17,17,563,393,PAARU,2018.0,DRAMA/SOAP,Zee Kannada,51.49171270718232,3.36,6.52
YZ4lXiDzpfI,KANNADA,1,0,16,16,0,0,10,6,1233,761,YAARE NEE MOHINI,2019.0,DRAMA/SOAP,Zee Kannada,43.52009054895303,3.03,6.96
Yt0_oF9HLpk,KANNADA,0,0,19,19,0,0,10,9,1124,728,PAARU,2020.0,DRAMA/SOAP,Zee Kannada,50.74958356468628,3.36,6.62
ZJfx_yaEDKo,KANNADA,0,0,8,8,0,0,4,4,1262,840,JEEVANADI,2019.0,DRAMA/SOAP,Udaya TV,38.45730027548209,3.29,8.54
ZJyY6_CV1iM,KANNADA,1,0,7,7,0,0,4,3,700,453,JOTHE JOTHEYALI,2019.0,DRAMA/SOAP,Zee Kannada,53.71604305484367,4.64,8.63
ZvSoeZQkj3Q,KANNADA,0,0,8,8,0,0,6,2,973,592,JOTHE JOTHEYALI,2021.0,DRAMA/SOAP,Zee Kannada,52.015461071231364,3.39,6.51
_09By4RHTjo,KANNADA,1,0,0,0,0,0,0,0,2077,1561,BRAHMAGANTU,2020.0,DRAMA/SOAP,Zee Kannada,49.8065229408513,3.21,6.44
_RtWPjdcAGc,KANNADA,2,0,0,0,0,0,0,0,1428,1001,AGNISAKSHI,2018.0,DRAMA/SOAP,Colors Kannada,59.96387718242023,4.51,7.53
_cM6EjCQaRQ,KANNADA,0,0,9,9,0,0,6,3,1110,736,MANGALA GOWRI MADUVE,2019.0,DRAMA/SOAP,Colors Kannada,53.0729833546735,3.44,6.47
_eOOr3qy04U,KANNADA,0,0,10,10,0,0,5,5,1712,1215,BRAHMAGANTU,2019.0,DRAMA/SOAP,Zee Kannada,43.59255202628697,2.93,6.74
_jAxgNor688,KANNADA,0,0,7,7,0,0,5,2,1078,679,SHANI,2018.0,MYTHOLOGICAL/COSTUME DRAMAS,Colors Kannada,42.82253179890975,2.9,6.78
_owjN8ajdH8,KANNADA,0,0,10,10,0,0,4,6,1042,712,MAHADEVI,2019.0,DRAMA/SOAP,Zee Kannada,33.01728945900725,3.78,11.43
ar06hPJczbk,KANNADA,0,0,10,10,0,0,6,4,590,407,MANGALA GOWRI MADUVE,2018.0,DRAMA/SOAP,Colors Kannada,55.520702634880806,4.72,8.51
awiaESir-do,KANNADA,2,0,12,12,0,0,6,6,804,577,RADHA RAMANA,2018.0,DRAMA/SOAP,Colors Kannada,53.275109170305676,3.41,6.39
bFFbL4cMwZ4,KANNADA,0,1,9,9,0,0,4,5,1844,1297,BRAHMAGANTU,2019.0,DRAMA/SOAP,Zee Kannada,43.59255202628697,2.93,6.74
bKwvVmBQnRg,KANNADA,1,0,0,0,0,0,0,0,1790,1238,KAMALI,2021.0,DRAMA/SOAP,Zee Kannada,46.97833523375142,3.7,7.88
bPz77nYwDa8,KANNADA,0,0,11,11,0,0,5,6,1181,812,SATHYA,2020.0,DRAMA/SOAP,Zee Kannada,53.60158966716344,4.23,7.89
bQegLgtXyVM,KANNADA,0,1,13,12,0,1,6,7,1331,837,KAMALI,2022.0,DRAMA/SOAP,Zee Kannada,51.89098998887653,3.46,6.66
bUhgh3Ja3jY,KANNADA,0,0,7,7,0,0,4,3,731,444,JOTHE JOTHEYALI,2019.0,DRAMA/SOAP,Zee Kannada,53.71604305484367,4.64,8.63
bjp5wWwL51E,KANNADA,0,0,6,6,0,0,3,3,1299,857,NAAGINI,2020.0,DRAMA/SOAP,Zee Kannada,43.82816748232735,4.67,10.67
blq4gckuKkg,KANNADA,0,0,11,11,0,0,8,3,1059,781,GATTIMELA,2021.0,DRAMA/SOAP,Zee Kannada,54.20911528150134,4.17,7.69
c1LdnAX0UmU,KANNADA,0,0,10,10,0,0,7,3,1377,968,SATHYA,2020.0,DRAMA/SOAP,Zee Kannada,53.60158966716344,4.23,7.89
cUCKdzMW1jE,KANNADA,0,0,11,11,0,0,4,7,968,615,KAMALI,2018.0,DRAMA/SOAP,Zee Kannada,52.797783933518005,4.39,8.32
cpFqoRxFIEw,KANNADA,1,0,12,12,0,0,4,8,1505,1060,HITLER KALYANA,2022.0,DRAMA/SOAP,Zee Kannada,54.99726925177499,3.74,6.8
cvJd7GFkVKI,KANNADA,0,0,1,1,0,0,1,0,11,0,KULAVADHU,2018.0,DRAMA/SOAP,Colors Kannada,46.045918367346935,2.84,6.17
dFXeVSR-DBA,KANNADA,1,0,11,11,0,0,6,5,1114,766,GATTIMELA,2019.0,DRAMA/SOAP,Zee Kannada,47.28317659352142,4.05,8.56
dYeXS4uwXZU,KANNADA,2,0,13,13,0,0,9,4,1536,1015,HITLER KALYANA,2021.0,DRAMA/SOAP,Zee Kannada,52.882072977260705,4.32,8.16
e2h02Oy-h2g,KANNADA,2,1,9,9,0,0,6,3,1728,1234,GATTIMELA,2021.0,DRAMA/SOAP,Zee Kannada,54.20911528150134,4.17,7.69
epyZNayi2r0,KANNADA,0,0,10,10,0,0,5,5,1117,761,JOTHE JOTHEYALI,2021.0,DRAMA/SOAP,Zee Kannada,52.015461071231364,3.39,6.51
esrQe5FMBs4,KANNADA,1,0,11,11,0,0,6,5,1165,803,KAMALI,2021.0,DRAMA/SOAP,Zee Kannada,46.97833523375142,3.7,7.88
f-Fzy6fIf7U,KANNADA,0,0,10,10,0,0,9,1,38,2,MAHADEVI,2019.0,DRAMA/SOAP,Zee Kannada,33.01728945900725,3.78,11.43
f-f6VCULs8o,KANNADA,0,0,6,6,0,0,2,4,1105,716,KAMALI,2020.0,DRAMA/SOAP,Zee Kannada,45.49426542872747,3.16,6.95
fCvTQRC-5Uc,KANNADA,0,0,10,10,0,0,2,8,1390,933,KAMALI,2020.0,DRAMA/SOAP,Zee Kannada,45.49426542872747,3.16,6.95
fJJI4jjuLq4,KANNADA,0,0,8,8,0,0,4,4,1164,712,NAAGINI 2,2022.0,DRAMA/SOAP,Zee Kannada,52.89855072463768,4.77,9.01
fKJOpYBuWfE,KANNADA,0,0,68,68,0,0,58,10,989,622,KAMALI,2021.0,DRAMA/SOAP,Zee Kannada,46.97833523375142,3.7,7.88
fTrAFXNo8IM,KANNADA,0,0,10,10,0,0,8,2,1050,655,JOTHE JOTHEYALI,2021.0,DRAMA/SOAP,Zee Kannada,52.015461071231364,3.39,6.51
fYEsausBLRE,KANNADA,0,0,13,13,0,0,7,6,1318,867,JOTHE JOTHEYALI,2020.0,DRAMA/SOAP,Zee Kannada,49.840425531914896,3.84,7.71
fbQj1yS_-PY,KANNADA,0,0,9,9,0,0,6,3,1258,796,KAMALI,2021.0,DRAMA/SOAP,Zee Kannada,46.97833523375142,3.7,7.88
fbaPVMrd9fs,KANNADA,0,0,17,17,0,0,12,5,966,558,NAAGINI 2,2020.0,DRAMA/SOAP,Zee Kannada,47.13340683572216,3.71,7.88
fjKUYFKryoU,KANNADA,0,0,16,16,0,0,10,6,2081,1493,GATTIMELA,2022.0,DRAMA/SOAP,Zee Kannada,56.993190151911996,5.55,9.74
g7S03hqFbyk,KANNADA,0,0,11,11,0,0,5,6,1202,808,KAMALI,2022.0,DRAMA/SOAP,Zee Kannada,51.89098998887653,3.46,6.66
gD3WmL-BFL4,KANNADA,0,0,11,11,0,0,6,5,1106,800,NO. 1 SOSE,2021.0,DRAMA/SOAP,Zee Kannada,45.16754361672667,3.48,7.71
gIpFpxI6mR4,KANNADA,1,0,11,11,0,0,4,7,1844,1335,NO. 1 SOSE,2021.0,DRAMA/SOAP,Zee Kannada,45.16754361672667,3.48,7.71
gNln4lOuIKs,KANNADA,0,0,13,13,0,0,9,4,1554,1040,NAAGINI 2,2021.0,DRAMA/SOAP,Zee Kannada,56.21531631520533,4.4,7.82
gSlqaejE-wE,KANNADA,0,0,7,7,0,0,3,4,216,122,YAARE NEE MOHINI,2019.0,DRAMA/SOAP,Zee Kannada,43.52009054895303,3.03,6.96
gTEF4CjQp3M,KANNADA,1,0,12,12,0,0,7,5,838,580,YAARE NEE MOHINI,2018.0,DRAMA/SOAP,Zee Kannada,45.06578947368421,2.75,6.12
gsfvCcNVrNI,KANNADA,0,0,10,10,0,0,7,3,889,584,MAHADEVI,2019.0,DRAMA/SOAP,Zee Kannada,33.01728945900725,3.78,11.43
hKPRt13pY4s,KANNADA,0,0,9,9,0,0,7,2,244,126,BRAHMAGANTU,2019.0,DRAMA/SOAP,Zee Kannada,43.59255202628697,2.93,6.74
iCmFPY8ztY8,KANNADA,0,0,12,12,0,0,8,4,1401,1029,GATTIMELA,2020.0,DRAMA/SOAP,Zee Kannada,55.55555555555556,4.46,8.03
iGX1ElU3la0,KANNADA,1,0,7,7,0,0,2,5,593,423,RADHA RAMANA,2018.0,DRAMA/SOAP,Colors Kannada,53.275109170305676,3.41,6.39
iHE6GH8aLmQ,KANNADA,0,0,12,12,0,0,9,3,1208,836,MANGALA GOWRI MADUVE,2019.0,DRAMA/SOAP,Colors Kannada,53.0729833546735,3.44,6.47
iTiX_lnCnwQ,KANNADA,0,0,16,16,0,0,10,6,1190,825,AGNISAKSHI,2018.0,DRAMA/SOAP,Colors Kannada,59.96387718242023,4.51,7.53
iVjkdBBuV6U,KANNADA,1,0,8,8,0,0,4,4,1426,1032,YAARE NEE MOHINI,2018.0,DRAMA/SOAP,Zee Kannada,45.06578947368421,2.75,6.12
jUXclstmVTo,KANNADA,0,0,11,11,0,0,7,4,475,313,MANGALA GOWRI MADUVE,2018.0,DRAMA/SOAP,Colors Kannada,55.520702634880806,4.72,8.51
k0bBxuIufE8,KANNADA,0,0,14,14,0,0,7,7,1197,755,KAMALI,2019.0,DRAMA/SOAP,Zee Kannada,48.32793959007551,3.2,6.62
kJepY0A7Cc4,KANNADA,0,34,7,7,0,0,2,5,1731,1205,YAARE NEE MOHINI,2020.0,DRAMA/SOAP,Zee Kannada,46.02556976097832,3.59,7.8
kLSCb9NjcyM,KANNADA,0,0,1,1,0,0,1,0,8,0,KULAVADHU,2018.0,DRAMA/SOAP,Colors Kannada,46.045918367346935,2.84,6.17
kUbXoTTRO7Y,KANNADA,2,0,13,13,0,0,9,4,1599,990,NAAGINI 2,2021.0,DRAMA/SOAP,Zee Kannada,56.21531631520533,4.4,7.82
kWJtgCiYpRo,KANNADA,0,0,10,10,0,0,4,6,1208,810,SATHYA,2021.0,DRAMA/SOAP,Zee Kannada,51.84404636459431,4.07,7.85
kXzjG9nqByc,KANNADA,1,0,11,11,0,0,6,5,1731,1239,GATTIMELA,2022.0,DRAMA/SOAP,Zee Kannada,56.993190151911996,5.55,9.74
ks2FVlpVzbg,KANNADA,2,0,10,10,0,0,7,3,1528,1000,JEEVANADI,2018.0,DRAMA/SOAP,Udaya TV,36.25209146681539,3.35,9.24
lCjEjGXqa9M,KANNADA,0,0,15,15,0,0,8,7,915,656,LAKSHMI BARAMMA,2018.0,DRAMA/SOAP,Colors Kannada,52.725045927740354,4.32,8.21
mHI8o4yiBBc,KANNADA,1,0,5,5,0,0,3,2,928,657,MANGALA GOWRI MADUVE,2019.0,DRAMA/SOAP,Colors Kannada,53.0729833546735,3.44,6.47
m_cpRmuJYGY,KANNADA,0,0,11,11,0,0,7,4,725,524,MANGALA GOWRI MADUVE,2019.0,DRAMA/SOAP,Colors Kannada,53.0729833546735,3.44,6.47
myQ2ZoSYDBg,KANNADA,0,0,10,10,0,0,9,1,1328,809,NAAGINI,2019.0,DRAMA/SOAP,Zee Kannada,43.2146829810901,3.98,9.22
n0JUtyfR7RE,KANNADA,1,0,0,0,0,0,0,0,1686,1160,PAARU,2021.0,DRAMA/SOAP,Zee Kannada,51.01713062098501,4.07,7.98
n1mxt6D_bl8,KANNADA,0,0,28,28,0,0,17,11,1435,1003,GATTIMELA,2019.0,DRAMA/SOAP,Zee Kannada,47.28317659352142,4.05,8.56
nErt8pOcs4Y,KANNADA,0,0,11,11,0,0,8,3,1395,946,PAARU,2020.0,DRAMA/SOAP,Zee Kannada,50.74958356468628,3.36,6.62
nLn69B_3p4E,KANNADA,0,0,13,13,0,0,7,6,1287,912,YAARE NEE MOHINI,2018.0,DRAMA/SOAP,Zee Kannada,45.06578947368421,2.75,6.12
od69wgHlPPY,KANNADA,0,0,13,13,0,0,9,4,659,433,PAARU,2021.0,DRAMA/SOAP,Zee Kannada,51.01713062098501,4.07,7.98
ooxlWrul3Ck,KANNADA,0,0,11,11,0,0,7,4,909,630,SATHYA,2022.0,DRAMA/SOAP,Zee Kannada,55.1819184123484,4.27,7.74
ouWh9ojfc1E,KANNADA,0,0,23,23,0,0,20,3,1354,883,SHANI,2018.0,MYTHOLOGICAL/COSTUME DRAMAS,Colors Kannada,42.82253179890975,2.9,6.78
oui9NuzZic0,KANNADA,2,0,16,16,0,0,11,5,1541,1043,JEEVANADI,2019.0,DRAMA/SOAP,Udaya TV,38.45730027548209,3.29,8.54
pTNiz1oe_Nc,KANNADA,1,0,0,0,0,0,0,0,1429,1029,PAARU,2018.0,DRAMA/SOAP,Zee Kannada,51.49171270718232,3.36,6.52
pVRuoo2_SX8,KANNADA,0,0,11,11,0,0,5,6,1109,786,PAARU,2018.0,DRAMA/SOAP,Zee Kannada,51.49171270718232,3.36,6.52
pcZLLBqOREo,KANNADA,0,0,7,7,0,0,4,3,1038,673,JOTHE JOTHEYALI,2022.0,DRAMA/SOAP,Zee Kannada,51.15233277121979,4.18,8.17
pkV5R-NZots,KANNADA,0,0,11,11,0,0,7,4,556,379,MANGALA GOWRI MADUVE,2019.0,DRAMA/SOAP,Colors Kannada,53.0729833546735,3.44,6.47
r16FjgV-IiU,KANNADA,1,0,16,16,0,0,10,6,1344,924,JEEVANADI,2018.0,DRAMA/SOAP,Udaya TV,36.25209146681539,3.35,9.24
rCmcvDw5qkQ,KANNADA,0,0,22,22,0,0,12,10,1293,841,KAMALI,2021.0,DRAMA/SOAP,Zee Kannada,46.97833523375142,3.7,7.88
rVdz5mkn_Sc,KANNADA,0,0,13,13,0,0,6,7,1425,922,PAARU,2019.0,DRAMA/SOAP,Zee Kannada,51.17038649972782,3.74,7.31
rsjzRMY3k18,KANNADA,0,0,12,12,0,0,10,2,1262,857,JOTHE JOTHEYALI,2022.0,DRAMA/SOAP,Zee Kannada,51.15233277121979,4.18,8.17
rxRfZvAJs7A,KANNADA,1,0,13,13,0,0,6,7,1301,926,GATTIMELA,2021.0,DRAMA/SOAP,Zee Kannada,54.20911528150134,4.17,7.69
ryGsPaqz9Io,KANNADA,1,2,9,9,0,0,4,5,1020,678,PAARU,2019.0,DRAMA/SOAP,Zee Kannada,51.17038649972782,3.74,7.31
sr0XY29QvqY,KANNADA,0,0,15,15,0,0,12,3,124,50,YAARE NEE MOHINI,2019.0,DRAMA/SOAP,Zee Kannada,43.52009054895303,3.03,6.96
tCfzA1V3OtI,KANNADA,2,0,18,18,0,0,11,7,1331,859,JOTHE JOTHEYALI,2021.0,DRAMA/SOAP,Zee Kannada,52.015461071231364,3.39,6.51
ty3_7GgROIo,KANNADA,0,0,23,23,0,0,12,11,1235,862,GATTIMELA,2019.0,DRAMA/SOAP,Zee Kannada,47.28317659352142,4.05,8.56
uJ-j92BLiRg,KANNADA,0,0,15,15,0,0,11,4,1976,1462,MAHANAYAKA DR B R AMBEDKAR,2020.0,DRAMA/SOAP,Zee Kannada,33.15696649029982,3.13,9.43
uazMNM6yWWo,KANNADA,0,0,11,11,0,0,8,3,1348,921,PAARU,2021.0,DRAMA/SOAP,Zee Kannada,51.01713062098501,4.07,7.98
ulvmD6Uo_cA,KANNADA,0,0,11,11,0,0,8,3,1634,1081,NAAGINI 2,2021.0,DRAMA/SOAP,Zee Kannada,56.21531631520533,4.4,7.82
upXt2rrM-1Q,KANNADA,0,0,15,15,0,0,9,6,1716,1229,SATHYA,2020.0,DRAMA/SOAP,Zee Kannada,53.60158966716344,4.23,7.89
v4gl78cji40,KANNADA,0,0,13,13,0,0,10,3,1255,829,NAAGINI 2,2020.0,DRAMA/SOAP,Zee Kannada,47.13340683572216,3.71,7.88
vfxsKNNp9lU,KANNADA,1,0,9,9,0,0,6,3,2071,1493,MAHANAYAKA DR B R AMBEDKAR,2020.0,DRAMA/SOAP,Zee Kannada,33.15696649029982,3.13,9.43
wGj14Zk1Qx8,KANNADA,1,0,9,9,0,0,6,3,1050,700,PAARU,2020.0,DRAMA/SOAP,Zee Kannada,50.74958356468628,3.36,6.62
x6hJlKWDUBQ,KANNADA,2,0,26,26,0,0,20,6,1485,1039,AGNISAKSHI,2018.0,DRAMA/SOAP,Colors Kannada,59.96387718242023,4.51,7.53
xV2FPFL3rkg,KANNADA,0,0,13,13,0,0,8,5,1712,1240,GATTIMELA,2020.0,DRAMA/SOAP,Zee Kannada,55.55555555555556,4.46,8.03
xsPQcL54CGk,KANNADA,0,0,9,9,0,0,4,5,1293,826,NAAGINI,2020.0,DRAMA/SOAP,Zee Kannada,43.82816748232735,4.67,10.67
y3XjiKWiD4w,KANNADA,1,0,12,12,0,0,8,4,1398,1033,YAARE NEE MOHINI,2018.0,DRAMA/SOAP,Zee Kannada,45.06578947368421,2.75,6.12
y6kPBWeSduM,KANNADA,4,0,15,15,0,0,13,2,1311,909,PAARU,2019.0,DRAMA/SOAP,Zee Kannada,51.17038649972782,3.74,7.31
yIjWh6V-TKY,KANNADA,0,0,15,15,0,0,9,6,1269,891,PAARU,2019.0,DRAMA/SOAP,Zee Kannada,51.17038649972782,3.74,7.31
yTYkkbvENyY,KANNADA,0,0,20,20,0,0,12,8,846,581,KAMALI,2018.0,DRAMA/SOAP,Zee Kannada,52.797783933518005,4.39,8.32
yYIUHSbaqB0,KANNADA,0,0,11,11,0,0,6,5,1750,1229,PAARU,2022.0,DRAMA/SOAP,Zee Kannada,51.20128136679124,3.66,7.14
yulrFGYfo10,KANNADA,0,0,14,14,0,0,10,4,1538,1085,PAARU,2022.0,DRAMA/SOAP,Zee Kannada,51.20128136679124,3.66,7.14
zIvruOuZBQM,KANNADA,0,0,6,6,0,0,4,2,999,641,JOTHE JOTHEYALI,2019.0,DRAMA/SOAP,Zee Kannada,53.71604305484367,4.64,8.63
zkN8XDspcqs,KANNADA,0,0,9,9,0,0,4,5,950,602,PUNARVIVAHA,2021.0,DRAMA/SOAP,Zee Kannada,52.426160337552744,3.18,6.07
-Cyq0XfvlkQ,TAMIL,0,0,14,14,0,0,7,7,2178,1719,KALYANA VEEDU,2018.0,DRAMA/SOAP,Sun TV,62.59711431742508,11.22,17.93
-UCf1bES8I4,TAMIL,0,0,12,12,0,0,8,4,1438,1010,POOVE UNAKKAGA,2020.0,DRAMA/SOAP,Sun TV,54.04750363548231,9.01,16.68
-k4kIzkUS2g,TAMIL,0,0,25,25,0,0,14,11,1533,1066,VANI RANI,2018.0,DRAMA/SOAP,Sun TV,57.52359800111049,9.89,17.2
-kLVg0UqQYs,TAMIL,0,0,15,15,0,0,8,7,1081,747,KANNANA KANNE,2021.0,DRAMA/SOAP,Sun TV,63.140852671343765,8.46,13.4
075QSLCCTcs,TAMIL,0,0,6,6,0,0,4,2,1606,1107,ROJA,2022.0,DRAMA/SOAP,Sun TV,67.10079275198188,8.3,12.37
0SGowRqXANI,TAMIL,0,0,13,13,0,0,6,7,2051,1534,KALYANA VEEDU,2020.0,DRAMA/SOAP,Sun TV,55.95854922279793,7.88,14.07
0kWFAutKYuc,TAMIL,0,0,20,20,0,0,5,15,1140,838,VANATHAI POLA,2021.0,DRAMA/SOAP,Sun TV,64.03033586132177,9.51,14.85
0uj6pXRATZQ,TAMIL,0,0,31,31,0,0,25,6,1579,1135,ROJA,2021.0,DRAMA/SOAP,Sun TV,67.89092932665554,10.35,15.24
0xIpg2KmYHM,TAMIL,0,0,13,13,0,0,9,4,1617,1159,ROJA,2020.0,DRAMA/SOAP,Sun TV,59.887005649717516,10.0,16.69
12P8aWW6yqw,TAMIL,0,0,19,19,0,0,13,6,1978,1445,ABHIYUM NANUM,2021.0,DRAMA/SOAP,Sun TV,53.7828947368421,7.11,13.23
19Egt68BIO4,TAMIL,0,0,16,16,0,0,7,9,1456,1035,VANATHAI POLA,2022.0,DRAMA/SOAP,Sun TV,67.12555066079295,9.19,13.69
1QD3D5Jo0GY,TAMIL,0,0,14,14,0,0,8,6,1417,1011,ROJA,2021.0,DRAMA/SOAP,Sun TV,67.89092932665554,10.35,15.24
1TdiyeVVemE,TAMIL,0,0,18,18,0,0,12,6,1658,1152,ABHIYUM NANUM,2020.0,DRAMA/SOAP,Sun TV,55.543652919121584,9.18,16.54
1WInPdH6B38,TAMIL,0,0,12,12,0,0,4,8,1635,1152,SUNDARI,2021.0,DRAMA/SOAP,Sun TV,61.306256860592754,8.09,13.2
1yFwEGSV8kM,TAMIL,0,0,19,19,0,0,13,6,1646,1209,NAAYAGI,2020.0,DRAMA/SOAP,Sun TV,60.73354908306364,7.43,12.23
2wOA9ys62Ds,TAMIL,0,0,13,13,0,0,8,5,1856,1350,KANMANI,2019.0,DRAMA/SOAP,Sun TV,60.06582556226001,10.01,16.66
3UizfDXdems,TAMIL,0,0,12,12,0,0,7,5,1719,1243,KANMANI,2019.0,DRAMA/SOAP,Sun TV,60.06582556226001,10.01,16.66
3kzMFXQB7NA,TAMIL,0,0,11,11,0,0,8,3,2285,1732,KANMANI,2019.0,DRAMA/SOAP,Sun TV,60.06582556226001,10.01,16.66
4ID2q3pdrzU,TAMIL,0,0,14,14,0,0,8,6,1638,1132,KALYANA VEEDU,2020.0,DRAMA/SOAP,Sun TV,55.95854922279793,7.88,14.07
5KVMxWe28WM,TAMIL,0,1,16,16,0,0,10,6,1701,1311,KAYAL,2022.0,DRAMA/SOAP,Sun TV,68.75343218012081,10.11,14.7
5pDftY-Bnfo,TAMIL,0,0,11,11,0,0,5,6,1594,1109,KALYANA VEEDU,2018.0,DRAMA/SOAP,Sun TV,62.59711431742508,11.22,17.93
5wv6q8AmJRY,TAMIL,0,0,10,10,0,0,5,5,1923,1364,VANI RANI,2018.0,DRAMA/SOAP,Sun TV,57.52359800111049,9.89,17.2
64nwp6u24WI,TAMIL,0,0,11,11,0,0,7,4,1408,1025,DEIVA MAGAL,2018.0,DRAMA/SOAP,Sun TV,71.44438295517432,17.32,24.23
6M8wSWtDpHE,TAMIL,0,0,10,10,0,0,5,5,1719,1258,ROJA,2022.0,DRAMA/SOAP,Sun TV,67.10079275198188,8.3,12.37
6YtbpM2we0U,TAMIL,0,0,10,10,0,0,8,2,1515,1103,ROJA,2021.0,DRAMA/SOAP,Sun TV,67.89092932665554,10.35,15.24
7eH6bBLPOo8,TAMIL,0,0,16,16,0,0,9,7,1017,693,RAASATHI,2019.0,DRAMA/SOAP,Sun TV,59.27352779306549,8.09,13.65
8HDflD4Ukho,TAMIL,0,0,10,10,0,0,7,3,1521,1067,SUNDARI,2021.0,DRAMA/SOAP,Sun TV,61.306256860592754,8.09,13.2
8Y1mNrvk-FE,TAMIL,0,0,84,84,0,0,61,23,1923,1389,KALYANA VEEDU,2019.0,DRAMA/SOAP,Sun TV,62.41721854304636,10.06,16.12
8i7xKnNcjzI,TAMIL,0,1,18,18,0,0,13,5,2285,1705,NAAYAGI,2018.0,DRAMA/SOAP,Sun TV,69.8019801980198,13.74,19.69
9Qck18rIiN0,TAMIL,0,0,9,9,0,0,4,5,1730,1291,KANNANA KANNE,2022.0,DRAMA/SOAP,Sun TV,64.83097055616139,8.33,12.84
9RyF5KqzYtI,TAMIL,0,0,17,17,0,0,11,6,1705,1215,VANATHAI POLA,2020.0,DRAMA/SOAP,Sun TV,61.306256860592754,11.35,18.51
9uXYhU775hE,TAMIL,0,0,15,15,0,0,8,7,1500,1057,LAKSHMI STORES,2019.0,DRAMA/SOAP,Sun TV,61.27502634351949,6.66,10.86
ApNyW3WI71s,TAMIL,0,0,17,17,0,0,12,5,1687,1252,VANATHAI POLA,2020.0,DRAMA/SOAP,Sun TV,61.306256860592754,11.35,18.51
AxNLDfgoyZo,TAMIL,0,0,10,10,0,0,6,4,2031,1498,ABHIYUM NANUM,2022.0,DRAMA/SOAP,Sun TV,54.035874439461885,4.78,8.84
B8vpwf8rIHk,TAMIL,0,0,11,11,0,0,3,8,2526,2024,KALYANA VEEDU,2018.0,DRAMA/SOAP,Sun TV,62.59711431742508,11.22,17.93
BNEfjHqBBeQ,TAMIL,0,0,12,12,0,0,6,6,1601,1168,NAAYAGI,2019.0,DRAMA/SOAP,Sun TV,69.7086311159978,12.2,17.5
BcxSpb2S_fM,TAMIL,1,0,16,16,0,0,3,13,1809,1345,ANBE VAA,2021.0,DRAMA/SOAP,Sun TV,61.148272017837236,7.01,11.45
BplKd_ow82k,TAMIL,0,0,9,9,0,0,5,4,2152,1639,KAYAL,2021.0,DRAMA/SOAP,Sun TV,67.32133115111839,10.29,15.29
